MANDT,AUFNR,AUART,AUTYP,ERNAM,ERDAT,AENAM,AEDAT,KTEXT,BUKRS,WERKS,GSBER,KOKRS,KOSTL,KOSTV,IDAT1,IDAT2,IDAT3,PHAS0,PHAS1,PHAS2,PHAS3,LOEKZ,EQUNR,TPLNR
100,000000800272,PM02,30,PM_AUTO,20240806,,20240806,Mant. Preventivo 000000000001000188,1000,1000,,1000,MANT100,MANT100,20240806,20240807,,X,X,X,,,000000000001000188,1000-PLAN-02
100,000000800273,PM02,30,PM_AUTO,20240807,,20240807,Mant. Preventivo 000000000001000097,1000,1000,,1000,MANT100,MANT100,20240807,20240808,,X,X,X,,,000000000001000097,1000-LAB-03
100,000000800274,PM02,30,PM_AUTO,20240808,,20240808,Mant. Preventivo 000000000001000095,1000,1000,,1000,MANT100,MANT100,20240808,20240809,,X,X,X,,,000000000001000095,1000-PLAN-01
100,000000800275,PM02,30,PM_AUTO,20240809,,20240809,Mant. Preventivo 000000000001000171,1000,1000,,1000,MANT100,MANT100,20240809,20240810,,X,X,X,,,000000000001000171,1000-PLAN-02
100,000000800276,PM02,30,PM_AUTO,20240810,,20240810,Mant. Preventivo 000000000001000048,1000,1000,,1000,MANT100,MANT100,20240810,20240811,,X,X,X,,,000000000001000048,1000-MIN-02
100,000000800277,PM02,30,PM_AUTO,20240811,,20240811,Mant. Preventivo 000000000001000154,1000,1000,,1000,MANT100,MANT100,20240811,20240812,,X,X,X,,,000000000001000154,1000-MANT-01
100,000000800278,PM02,30,PM_AUTO,20240812,,20240812,Mant. Preventivo 000000000001000149,1000,1000,,1000,MANT100,MANT100,20240812,20240813,,X,X,X,,,000000000001000149,1000-REF-02
100,000000800279,PM02,30,PM_AUTO,20240813,,20240813,Mant. Preventivo 000000000001000176,1000,1000,,1000,MANT100,MANT100,20240813,20240814,,X,X,X,,,000000000001000176,1000-MANT-01
100,000000800280,PM02,30,PM_AUTO,20240814,,20240814,Mant. Preventivo 000000000001000178,1000,1000,,1000,MANT100,MANT100,20240814,20240815,,X,X,X,,,000000000001000178,1000-MANT-02
100,000000800281,PM01,30,PM_AUTO,20240815,,20240815,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240815,20240822,,X,X,,,,000000000001000037,1000-REF-02
100,000000800282,PM02,30,PM_AUTO,20240815,,20240815,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20240815,20240816,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800283,PM02,30,PM_AUTO,20240816,,20240816,Mant. Preventivo 000000000001000089,1000,1000,,1000,MANT100,MANT100,20240816,20240817,,X,X,X,,,000000000001000089,1000-MANT-03
100,000000800284,PM01,30,PM_AUTO,20240817,,20240817,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240817,20240824,,X,X,,,,000000000001000155,1000-MIN-03
100,000000800285,PM02,30,PM_AUTO,20240817,,20240817,Mant. Preventivo 000000000001000133,1000,1000,,1000,MANT100,MANT100,20240817,20240818,,X,X,X,,,000000000001000133,1000-MANT-02
100,000000800286,PM02,30,PM_AUTO,20240818,,20240818,Mant. Preventivo 000000000001000128,1000,1000,,1000,MANT100,MANT100,20240818,20240819,,X,X,X,,,000000000001000128,1000-MANT-01
100,000000800287,PM02,30,PM_AUTO,20240819,,20240819,Mant. Preventivo 000000000001000149,1000,1000,,1000,MANT100,MANT100,20240819,20240820,,X,X,X,,,000000000001000149,1000-REF-02
100,000000800288,PM02,30,PM_AUTO,20240820,,20240820,Mant. Preventivo 000000000001000139,1000,1000,,1000,MANT100,MANT100,20240820,20240821,,X,X,X,,,000000000001000139,1000-LAB-01
100,000000800289,PM01,30,PM_AUTO,20240821,,20240821,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20240821,20240828,,X,X,,,,000000000001000133,1000-MANT-02
100,000000800290,PM02,30,PM_AUTO,20240821,,20240821,Mant. Preventivo 000000000001000198,1000,1000,,1000,MANT100,MANT100,20240821,20240822,,X,X,X,,,000000000001000198,1000-REF-01
100,000000800291,PM02,30,PM_AUTO,20240822,,20240822,Mant. Preventivo 000000000001000143,1000,1000,,1000,MANT100,MANT100,20240822,20240823,,X,X,X,,,000000000001000143,1000-PLAN-01
100,000000800292,PM02,30,PM_AUTO,20240823,,20240823,Mant. Preventivo 000000000001000180,1000,1000,,1000,MANT100,MANT100,20240823,20240824,,X,X,X,,,000000000001000180,1000-REF-01
100,000000800293,PM02,30,PM_AUTO,20240824,,20240824,Mant. Preventivo 000000000001000119,1000,1000,,1000,MANT100,MANT100,20240824,20240825,,X,X,X,,,000000000001000119,1000-REF-01
100,000000800294,PM01,30,PM_AUTO,20240825,,20240825,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240825,20240901,,X,X,,,,000000000001000126,1000-MIN-02
100,000000800295,PM02,30,PM_AUTO,20240825,,20240825,Mant. Preventivo 000000000001000155,1000,1000,,1000,MANT100,MANT100,20240825,20240826,,X,X,X,,,000000000001000155,1000-MIN-03
100,000000800296,PM01,30,PM_AUTO,20240826,,20240826,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240826,20240902,,X,X,,,,000000000001000049,1000-MANT-01
100,000000800297,PM02,30,PM_AUTO,20240826,,20240826,Mant. Preventivo 000000000001000050,1000,1000,,1000,MANT100,MANT100,20240826,20240827,,X,X,X,,,000000000001000050,1000-LAB-03
100,000000800298,PM02,30,PM_AUTO,20240827,,20240827,Mant. Preventivo 000000000001000148,1000,1000,,1000,MANT100,MANT100,20240827,20240828,,X,X,X,,,000000000001000148,1000-LAB-01
100,000000800299,PM02,30,PM_AUTO,20240828,,20240828,Mant. Preventivo 000000000001000058,1000,1000,,1000,MANT100,MANT100,20240828,20240829,,X,X,X,,,000000000001000058,1000-LAB-03
100,000000800300,PM02,30,PM_AUTO,20240829,,20240829,Mant. Preventivo 000000000001000189,1000,1000,,1000,MANT100,MANT100,20240829,20240830,,X,X,X,,,000000000001000189,1000-MANT-03
100,000000800301,PM01,30,PM_AUTO,20240830,,20240830,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20240830,20240906,,X,X,,,,000000000001000133,1000-MANT-02
100,000000800302,PM02,30,PM_AUTO,20240830,,20240830,Mant. Preventivo 000000000001000145,1000,1000,,1000,MANT100,MANT100,20240830,20240831,,X,X,X,,,000000000001000145,1000-PLAN-02
100,000000800303,PM02,30,PM_AUTO,20240831,,20240831,Mant. Preventivo 000000000001000099,1000,1000,,1000,MANT100,MANT100,20240831,20240901,,X,X,X,,,000000000001000099,1000-MIN-03
100,000000800304,PM01,30,PM_AUTO,20240901,,20240901,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240901,20240908,,X,X,,,,000000000001000070,1000-PLAN-02
100,000000800305,PM02,30,PM_AUTO,20240901,,20240901,Mant. Preventivo 000000000001000008,1000,1000,,1000,MANT100,MANT100,20240901,20240902,,X,X,X,,,000000000001000008,1000-MIN-01
100,000000800306,PM02,30,PM_AUTO,20240902,,20240902,Mant. Preventivo 000000000001000165,1000,1000,,1000,MANT100,MANT100,20240902,20240903,,X,X,X,,,000000000001000165,1000-LAB-03
100,000000800307,PM01,30,PM_AUTO,20240903,,20240903,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20240903,20240910,,X,X,,,,000000000001000010,1000-MIN-02
100,000000800308,PM02,30,PM_AUTO,20240903,,20240903,Mant. Preventivo 000000000001000045,1000,1000,,1000,MANT100,MANT100,20240903,20240904,,X,X,X,,,000000000001000045,1000-MIN-01
100,000000800309,PM02,30,PM_AUTO,20240904,,20240904,Mant. Preventivo 000000000001000151,1000,1000,,1000,MANT100,MANT100,20240904,20240905,,X,X,X,,,000000000001000151,1000-REF-03
100,000000800310,PM02,30,PM_AUTO,20240905,,20240905,Mant. Preventivo 000000000001000099,1000,1000,,1000,MANT100,MANT100,20240905,20240906,,X,X,X,,,000000000001000099,1000-MIN-03
100,000000800311,PM02,30,PM_AUTO,20240906,,20240906,Mant. Preventivo 000000000001000109,1000,1000,,1000,MANT100,MANT100,20240906,20240907,,X,X,X,,,000000000001000109,1000-MIN-03
100,000000800312,PM01,30,PM_AUTO,20240907,,20240907,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240907,20240914,,X,X,,,,000000000001000061,1000-PLAN-01
100,000000800313,PM02,30,PM_AUTO,20240907,,20240907,Mant. Preventivo 000000000001000031,1000,1000,,1000,MANT100,MANT100,20240907,20240908,,X,X,X,,,000000000001000031,1000-PLAN-01
100,000000800314,PM02,30,PM_AUTO,20240908,,20240908,Mant. Preventivo 000000000001000022,1000,1000,,1000,MANT100,MANT100,20240908,20240909,,X,X,X,,,000000000001000022,1000-PLAN-03
100,000000800315,PM02,30,PM_AUTO,20240909,,20240909,Mant. Preventivo 000000000001000020,1000,1000,,1000,MANT100,MANT100,20240909,20240910,,X,X,X,,,000000000001000020,1000-REF-02
100,000000800316,PM02,30,PM_AUTO,20240910,,20240910,Mant. Preventivo 000000000001000184,1000,1000,,1000,MANT100,MANT100,20240910,20240911,,X,X,X,,,000000000001000184,1000-MIN-02
100,000000800317,PM02,30,PM_AUTO,20240911,,20240911,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20240911,20240912,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800318,PM02,30,PM_AUTO,20240912,,20240912,Mant. Preventivo 000000000001000090,1000,1000,,1000,MANT100,MANT100,20240912,20240913,,X,X,X,,,000000000001000090,1000-LAB-03
100,000000800319,PM02,30,PM_AUTO,20240913,,20240913,Mant. Preventivo 000000000001000167,1000,1000,,1000,MANT100,MANT100,20240913,20240914,,X,X,X,,,000000000001000167,1000-PLAN-02
100,000000800320,PM02,30,PM_AUTO,20240914,,20240914,Mant. Preventivo 000000000001000076,1000,1000,,1000,MANT100,MANT100,20240914,20240915,,X,X,X,,,000000000001000076,1000-MANT-03
100,000000800321,PM02,30,PM_AUTO,20240915,,20240915,Mant. Preventivo 000000000001000043,1000,1000,,1000,MANT100,MANT100,20240915,20240916,,X,X,X,,,000000000001000043,1000-REF-02
100,000000800322,PM02,30,PM_AUTO,20240916,,20240916,Mant. Preventivo 000000000001000123,1000,1000,,1000,MANT100,MANT100,20240916,20240917,,X,X,X,,,000000000001000123,1000-MIN-03
100,000000800323,PM02,30,PM_AUTO,20240917,,20240917,Mant. Preventivo 000000000001000155,1000,1000,,1000,MANT100,MANT100,20240917,20240918,,X,X,X,,,000000000001000155,1000-MIN-03
100,000000800324,PM02,30,PM_AUTO,20240918,,20240918,Mant. Preventivo 000000000001000095,1000,1000,,1000,MANT100,MANT100,20240918,20240919,,X,X,X,,,000000000001000095,1000-PLAN-01
100,000000800325,PM01,30,PM_AUTO,20240919,,20240919,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240919,20240926,,X,X,,,,000000000001000163,1000-LAB-03
100,000000800326,PM02,30,PM_AUTO,20240919,,20240919,Mant. Preventivo 000000000001000164,1000,1000,,1000,MANT100,MANT100,20240919,20240920,,X,X,X,,,000000000001000164,1000-MANT-02
100,000000800327,PM01,30,PM_AUTO,20240920,,20240920,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240920,20240927,,X,X,,,,000000000001000056,1000-REF-02
100,000000800328,PM02,30,PM_AUTO,20240920,,20240920,Mant. Preventivo 000000000001000018,1000,1000,,1000,MANT100,MANT100,20240920,20240921,,X,X,X,,,000000000001000018,1000-MIN-02
100,000000800329,PM02,30,PM_AUTO,20240921,,20240921,Mant. Preventivo 000000000001000052,1000,1000,,1000,MANT100,MANT100,20240921,20240922,,X,X,X,,,000000000001000052,1000-PLAN-01
100,000000800330,PM02,30,PM_AUTO,20240922,,20240922,Mant. Preventivo 000000000001000057,1000,1000,,1000,MANT100,MANT100,20240922,20240923,,X,X,X,,,000000000001000057,1000-MIN-02
100,000000800331,PM02,30,PM_AUTO,20240923,,20240923,Mant. Preventivo 000000000001000026,1000,1000,,1000,MANT100,MANT100,20240923,20240924,,X,X,X,,,000000000001000026,1000-MIN-01
100,000000800332,PM01,30,PM_AUTO,20240924,,20240924,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20240924,20241001,,X,X,,,,000000000001000005,1000-LAB-02
100,000000800333,PM02,30,PM_AUTO,20240924,,20240924,Mant. Preventivo 000000000001000079,1000,1000,,1000,MANT100,MANT100,20240924,20240925,,X,X,X,,,000000000001000079,1000-MANT-02
100,000000800334,PM01,30,PM_AUTO,20240925,,20240925,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20240925,20241002,,X,X,,,,000000000001000061,1000-PLAN-01
100,000000800335,PM02,30,PM_AUTO,20240925,,20240925,Mant. Preventivo 000000000001000074,1000,1000,,1000,MANT100,MANT100,20240925,20240926,,X,X,X,,,000000000001000074,1000-MIN-03
100,000000800336,PM02,30,PM_AUTO,20240926,,20240926,Mant. Preventivo 000000000001000036,1000,1000,,1000,MANT100,MANT100,20240926,20240927,,X,X,X,,,000000000001000036,1000-MANT-01
100,000000800337,PM02,30,PM_AUTO,20240927,,20240927,Mant. Preventivo 000000000001000069,1000,1000,,1000,MANT100,MANT100,20240927,20240928,,X,X,X,,,000000000001000069,1000-PLAN-02
100,000000800338,PM02,30,PM_AUTO,20240928,,20240928,Mant. Preventivo 000000000001000021,1000,1000,,1000,MANT100,MANT100,20240928,20240929,,X,X,X,,,000000000001000021,1000-REF-03
100,000000800339,PM02,30,PM_AUTO,20240929,,20240929,Mant. Preventivo 000000000001000155,1000,1000,,1000,MANT100,MANT100,20240929,20240930,,X,X,X,,,000000000001000155,1000-MIN-03
100,000000800340,PM02,30,PM_AUTO,20240930,,20240930,Mant. Preventivo 000000000001000001,1000,1000,,1000,MANT100,MANT100,20240930,20241001,,X,X,X,,,000000000001000001,1000-REF-01
100,000000800341,PM01,30,PM_AUTO,20241001,,20241001,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241001,20241008,,X,X,,,,000000000001000074,1000-MIN-03
100,000000800342,PM02,30,PM_AUTO,20241001,,20241001,Mant. Preventivo 000000000001000026,1000,1000,,1000,MANT100,MANT100,20241001,20241002,,X,X,X,,,000000000001000026,1000-MIN-01
100,000000800343,PM02,30,PM_AUTO,20241002,,20241002,Mant. Preventivo 000000000001000056,1000,1000,,1000,MANT100,MANT100,20241002,20241003,,X,X,X,,,000000000001000056,1000-REF-02
100,000000800344,PM01,30,PM_AUTO,20241003,,20241003,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241003,20241010,,X,X,,,,000000000001000004,1000-MIN-03
100,000000800345,PM02,30,PM_AUTO,20241003,,20241003,Mant. Preventivo 000000000001000098,1000,1000,,1000,MANT100,MANT100,20241003,20241004,,X,X,X,,,000000000001000098,1000-MANT-03
100,000000800346,PM01,30,PM_AUTO,20241004,,20241004,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241004,20241011,,X,X,,,,000000000001000179,1000-MIN-01
100,000000800347,PM02,30,PM_AUTO,20241004,,20241004,Mant. Preventivo 000000000001000105,1000,1000,,1000,MANT100,MANT100,20241004,20241005,,X,X,X,,,000000000001000105,1000-MANT-03
100,000000800348,PM02,30,PM_AUTO,20241005,,20241005,Mant. Preventivo 000000000001000035,1000,1000,,1000,MANT100,MANT100,20241005,20241006,,X,X,X,,,000000000001000035,1000-REF-01
100,000000800349,PM02,30,PM_AUTO,20241006,,20241006,Mant. Preventivo 000000000001000199,1000,1000,,1000,MANT100,MANT100,20241006,20241007,,X,X,X,,,000000000001000199,1000-MANT-02
100,000000800350,PM02,30,PM_AUTO,20241007,,20241007,Mant. Preventivo 000000000001000059,1000,1000,,1000,MANT100,MANT100,20241007,20241008,,X,X,X,,,000000000001000059,1000-LAB-01
100,000000800351,PM02,30,PM_AUTO,20241008,,20241008,Mant. Preventivo 000000000001000154,1000,1000,,1000,MANT100,MANT100,20241008,20241009,,X,X,X,,,000000000001000154,1000-MANT-01
100,000000800352,PM01,30,PM_AUTO,20241009,,20241009,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241009,20241016,,X,X,,,,000000000001000122,1000-PLAN-01
100,000000800353,PM02,30,PM_AUTO,20241009,,20241009,Mant. Preventivo 000000000001000082,1000,1000,,1000,MANT100,MANT100,20241009,20241010,,X,X,X,,,000000000001000082,1000-REF-02
100,000000800354,PM02,30,PM_AUTO,20241010,,20241010,Mant. Preventivo 000000000001000157,1000,1000,,1000,MANT100,MANT100,20241010,20241011,,X,X,X,,,000000000001000157,1000-LAB-03
100,000000800355,PM02,30,PM_AUTO,20241011,,20241011,Mant. Preventivo 000000000001000023,1000,1000,,1000,MANT100,MANT100,20241011,20241012,,X,X,X,,,000000000001000023,1000-MIN-01
100,000000800356,PM02,30,PM_AUTO,20241012,,20241012,Mant. Preventivo 000000000001000036,1000,1000,,1000,MANT100,MANT100,20241012,20241013,,X,X,X,,,000000000001000036,1000-MANT-01
100,000000800357,PM02,30,PM_AUTO,20241013,,20241013,Mant. Preventivo 000000000001000175,1000,1000,,1000,MANT100,MANT100,20241013,20241014,,X,X,X,,,000000000001000175,1000-MIN-01
100,000000800358,PM02,30,PM_AUTO,20241014,,20241014,Mant. Preventivo 000000000001000103,1000,1000,,1000,MANT100,MANT100,20241014,20241015,,X,X,X,,,000000000001000103,1000-REF-01
100,000000800359,PM02,30,PM_AUTO,20241015,,20241015,Mant. Preventivo 000000000001000172,1000,1000,,1000,MANT100,MANT100,20241015,20241016,,X,X,X,,,000000000001000172,1000-MANT-01
100,000000800360,PM02,30,PM_AUTO,20241016,,20241016,Mant. Preventivo 000000000001000099,1000,1000,,1000,MANT100,MANT100,20241016,20241017,,X,X,X,,,000000000001000099,1000-MIN-03
100,000000800361,PM02,30,PM_AUTO,20241017,,20241017,Mant. Preventivo 000000000001000082,1000,1000,,1000,MANT100,MANT100,20241017,20241018,,X,X,X,,,000000000001000082,1000-REF-02
100,000000800362,PM02,30,PM_AUTO,20241018,,20241018,Mant. Preventivo 000000000001000165,1000,1000,,1000,MANT100,MANT100,20241018,20241019,,X,X,X,,,000000000001000165,1000-LAB-03
100,000000800363,PM02,30,PM_AUTO,20241019,,20241019,Mant. Preventivo 000000000001000036,1000,1000,,1000,MANT100,MANT100,20241019,20241020,,X,X,X,,,000000000001000036,1000-MANT-01
100,000000800364,PM02,30,PM_AUTO,20241020,,20241020,Mant. Preventivo 000000000001000055,1000,1000,,1000,MANT100,MANT100,20241020,20241021,,X,X,X,,,000000000001000055,1000-MIN-01
100,000000800365,PM02,30,PM_AUTO,20241021,,20241021,Mant. Preventivo 000000000001000092,1000,1000,,1000,MANT100,MANT100,20241021,20241022,,X,X,X,,,000000000001000092,1000-MIN-01
100,000000800366,PM02,30,PM_AUTO,20241022,,20241022,Mant. Preventivo 000000000001000038,1000,1000,,1000,MANT100,MANT100,20241022,20241023,,X,X,X,,,000000000001000038,1000-LAB-02
100,000000800367,PM02,30,PM_AUTO,20241023,,20241023,Mant. Preventivo 000000000001000169,1000,1000,,1000,MANT100,MANT100,20241023,20241024,,X,X,X,,,000000000001000169,1000-REF-02
100,000000800368,PM01,30,PM_AUTO,20241024,,20241024,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241024,20241031,,X,X,,,,000000000001000179,1000-MIN-01
100,000000800369,PM02,30,PM_AUTO,20241024,,20241024,Mant. Preventivo 000000000001000145,1000,1000,,1000,MANT100,MANT100,20241024,20241025,,X,X,X,,,000000000001000145,1000-PLAN-02
100,000000800370,PM02,30,PM_AUTO,20241025,,20241025,Mant. Preventivo 000000000001000040,1000,1000,,1000,MANT100,MANT100,20241025,20241026,,X,X,X,,,000000000001000040,1000-PLAN-02
100,000000800371,PM02,30,PM_AUTO,20241026,,20241026,Mant. Preventivo 000000000001000168,1000,1000,,1000,MANT100,MANT100,20241026,20241027,,X,X,X,,,000000000001000168,1000-MIN-02
100,000000800372,PM02,30,PM_AUTO,20241027,,20241027,Mant. Preventivo 000000000001000169,1000,1000,,1000,MANT100,MANT100,20241027,20241028,,X,X,X,,,000000000001000169,1000-REF-02
100,000000800373,PM02,30,PM_AUTO,20241028,,20241028,Mant. Preventivo 000000000001000055,1000,1000,,1000,MANT100,MANT100,20241028,20241029,,X,X,X,,,000000000001000055,1000-MIN-01
100,000000800374,PM02,30,PM_AUTO,20241029,,20241029,Mant. Preventivo 000000000001000165,1000,1000,,1000,MANT100,MANT100,20241029,20241030,,X,X,X,,,000000000001000165,1000-LAB-03
100,000000800375,PM02,30,PM_AUTO,20241030,,20241030,Mant. Preventivo 000000000001000151,1000,1000,,1000,MANT100,MANT100,20241030,20241031,,X,X,X,,,000000000001000151,1000-REF-03
100,000000800376,PM02,30,PM_AUTO,20241031,,20241031,Mant. Preventivo 000000000001000061,1000,1000,,1000,MANT100,MANT100,20241031,20241101,,X,X,X,,,000000000001000061,1000-PLAN-01
100,000000800377,PM02,30,PM_AUTO,20241101,,20241101,Mant. Preventivo 000000000001000074,1000,1000,,1000,MANT100,MANT100,20241101,20241102,,X,X,X,,,000000000001000074,1000-MIN-03
100,000000800378,PM02,30,PM_AUTO,20241102,,20241102,Mant. Preventivo 000000000001000056,1000,1000,,1000,MANT100,MANT100,20241102,20241103,,X,X,X,,,000000000001000056,1000-REF-02
100,000000800379,PM02,30,PM_AUTO,20241103,,20241103,Mant. Preventivo 000000000001000062,1000,1000,,1000,MANT100,MANT100,20241103,20241104,,X,X,X,,,000000000001000062,1000-MIN-03
100,000000800380,PM02,30,PM_AUTO,20241104,,20241104,Mant. Preventivo 000000000001000010,1000,1000,,1000,MANT100,MANT100,20241104,20241105,,X,X,X,,,000000000001000010,1000-MIN-02
100,000000800381,PM01,30,PM_AUTO,20241105,,20241105,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241105,20241112,,X,X,,,,000000000001000008,1000-MIN-01
100,000000800382,PM02,30,PM_AUTO,20241105,,20241105,Mant. Preventivo 000000000001000170,1000,1000,,1000,MANT100,MANT100,20241105,20241106,,X,X,X,,,000000000001000170,1000-REF-01
100,000000800383,PM02,30,PM_AUTO,20241106,,20241106,Mant. Preventivo 000000000001000042,1000,1000,,1000,MANT100,MANT100,20241106,20241107,,X,X,X,,,000000000001000042,1000-MANT-03
100,000000800384,PM01,30,PM_AUTO,20241107,,20241107,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241107,20241114,,X,X,,,,000000000001000004,1000-MIN-03
100,000000800385,PM02,30,PM_AUTO,20241107,,20241107,Mant. Preventivo 000000000001000010,1000,1000,,1000,MANT100,MANT100,20241107,20241108,,X,X,X,,,000000000001000010,1000-MIN-02
100,000000800386,PM02,30,PM_AUTO,20241108,,20241108,Mant. Preventivo 000000000001000133,1000,1000,,1000,MANT100,MANT100,20241108,20241109,,X,X,X,,,000000000001000133,1000-MANT-02
100,000000800387,PM02,30,PM_AUTO,20241109,,20241109,Mant. Preventivo 000000000001000100,1000,1000,,1000,MANT100,MANT100,20241109,20241110,,X,X,X,,,000000000001000100,1000-PLAN-02
100,000000800388,PM02,30,PM_AUTO,20241110,,20241110,Mant. Preventivo 000000000001000127,1000,1000,,1000,MANT100,MANT100,20241110,20241111,,X,X,X,,,000000000001000127,1000-LAB-03
100,000000800389,PM02,30,PM_AUTO,20241111,,20241111,Mant. Preventivo 000000000001000170,1000,1000,,1000,MANT100,MANT100,20241111,20241112,,X,X,X,,,000000000001000170,1000-REF-01
100,000000800390,PM02,30,PM_AUTO,20241112,,20241112,Mant. Preventivo 000000000001000042,1000,1000,,1000,MANT100,MANT100,20241112,20241113,,X,X,X,,,000000000001000042,1000-MANT-03
100,000000800391,PM02,30,PM_AUTO,20241113,,20241113,Mant. Preventivo 000000000001000049,1000,1000,,1000,MANT100,MANT100,20241113,20241114,,X,X,X,,,000000000001000049,1000-MANT-01
100,000000800392,PM01,30,PM_AUTO,20241114,,20241114,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241114,20241121,,X,X,,,,000000000001000097,1000-LAB-03
100,000000800393,PM02,30,PM_AUTO,20241114,,20241114,Mant. Preventivo 000000000001000064,1000,1000,,1000,MANT100,MANT100,20241114,20241115,,X,X,X,,,000000000001000064,1000-PLAN-03
100,000000800394,PM02,30,PM_AUTO,20241115,,20241115,Mant. Preventivo 000000000001000179,1000,1000,,1000,MANT100,MANT100,20241115,20241116,,X,X,X,,,000000000001000179,1000-MIN-01
100,000000800395,PM02,30,PM_AUTO,20241116,,20241116,Mant. Preventivo 000000000001000018,1000,1000,,1000,MANT100,MANT100,20241116,20241117,,X,X,X,,,000000000001000018,1000-MIN-02
100,000000800396,PM02,30,PM_AUTO,20241117,,20241117,Mant. Preventivo 000000000001000099,1000,1000,,1000,MANT100,MANT100,20241117,20241118,,X,X,X,,,000000000001000099,1000-MIN-03
100,000000800397,PM01,30,PM_AUTO,20241118,,20241118,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241118,20241125,,X,X,,,,000000000001000005,1000-LAB-02
100,000000800398,PM02,30,PM_AUTO,20241118,,20241118,Mant. Preventivo 000000000001000179,1000,1000,,1000,MANT100,MANT100,20241118,20241119,,X,X,X,,,000000000001000179,1000-MIN-01
100,000000800399,PM02,30,PM_AUTO,20241119,,20241119,Mant. Preventivo 000000000001000178,1000,1000,,1000,MANT100,MANT100,20241119,20241120,,X,X,X,,,000000000001000178,1000-MANT-02
100,000000800400,PM02,30,PM_AUTO,20241120,,20241120,Mant. Preventivo 000000000001000001,1000,1000,,1000,MANT100,MANT100,20241120,20241121,,X,X,X,,,000000000001000001,1000-REF-01
100,000000800401,PM02,30,PM_AUTO,20241121,,20241121,Mant. Preventivo 000000000001000098,1000,1000,,1000,MANT100,MANT100,20241121,20241122,,X,X,X,,,000000000001000098,1000-MANT-03
100,000000800402,PM01,30,PM_AUTO,20241122,,20241122,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241122,20241129,,X,X,,,,000000000001000167,1000-PLAN-02
100,000000800403,PM02,30,PM_AUTO,20241122,,20241122,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20241122,20241123,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800404,PM02,30,PM_AUTO,20241123,,20241123,Mant. Preventivo 000000000001000017,1000,1000,,1000,MANT100,MANT100,20241123,20241124,,X,X,X,,,000000000001000017,1000-PLAN-02
100,000000800405,PM02,30,PM_AUTO,20241124,,20241124,Mant. Preventivo 000000000001000153,1000,1000,,1000,MANT100,MANT100,20241124,20241125,,X,X,X,,,000000000001000153,1000-REF-02
100,000000800406,PM02,30,PM_AUTO,20241125,,20241125,Mant. Preventivo 000000000001000000,1000,1000,,1000,MANT100,MANT100,20241125,20241126,,X,X,X,,,000000000001000000,1000-REF-02
100,000000800407,PM02,30,PM_AUTO,20241126,,20241126,Mant. Preventivo 000000000001000159,1000,1000,,1000,MANT100,MANT100,20241126,20241127,,X,X,X,,,000000000001000159,1000-REF-01
