MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,USNAM,TCODE,XBLNR,WAERS,KURSF,BSTAT,STBLG,AWTYP,AWKEY,AEDAT,BKTXT
100,3000,0100000732,2024,DR,20240101,20240101,01,20240101,143328,FI_AUTO,VF01,0001000001,USD,1.0,,,VBRK,0001000001,20240101,
100,3000,0100000733,2024,DR,20240102,20240102,01,20240102,104604,FI_AUTO,VF01,0001000002,USD,1.0,,,VBRK,0001000002,20240102,
100,3000,0100000734,2024,DR,20240103,20240103,01,20240103,114537,FI_AUTO,VF01,0001000003,USD,1.0,,,VBRK,0001000003,20240103,
100,3000,0100000735,2024,DR,20240104,20240104,01,20240104,103909,FI_AUTO,VF01,0001000004,USD,1.0,,,VBRK,0001000004,20240104,
100,3000,0100000736,2024,DR,20240105,20240105,01,20240105,182216,FI_AUTO,VF01,0001000005,USD,1.0,,,VBRK,0001000005,20240105,
100,3000,0100000737,2024,DR,20240106,20240106,01,20240106,161219,FI_AUTO,VF01,0001000006,USD,1.0,,,VBRK,0001000006,20240106,
100,3000,0100000738,2024,DR,20240107,20240107,01,20240107,172152,FI_AUTO,VF01,0001000007,USD,1.0,,,VBRK,0001000007,20240107,
100,3000,0100000739,2024,DR,20240108,20240108,01,20240108,060925,FI_AUTO,VF01,0001000008,USD,1.0,,,VBRK,0001000008,20240108,
100,3000,0100000740,2024,DR,20240109,20240109,01,20240109,121641,FI_AUTO,VF01,0001000009,USD,1.0,,,VBRK,0001000009,20240109,
100,3000,0100000741,2024,DR,20240110,20240110,01,20240110,083015,FI_AUTO,VF01,0001000010,USD,1.0,,,VBRK,0001000010,20240110,
100,3000,0100000742,2024,DR,20240111,20240111,01,20240111,145945,FI_AUTO,VF01,0001000011,USD,1.0,,,VBRK,0001000011,20240111,
100,3000,0100000743,2024,DR,20240112,20240112,01,20240112,124038,FI_AUTO,VF01,0001000012,USD,1.0,,,VBRK,0001000012,20240112,
100,3000,0100000744,2024,DR,20240113,20240113,01,20240113,125327,FI_AUTO,VF01,0001000013,USD,1.0,,,VBRK,0001000013,20240113,
100,3000,0100000745,2024,DR,20240114,20240114,01,20240114,103504,FI_AUTO,VF01,0001000014,USD,1.0,,,VBRK,0001000014,20240114,
100,3000,0100000746,2024,DR,20240115,20240115,01,20240115,070221,FI_AUTO,VF01,0001000015,USD,1.0,,,VBRK,0001000015,20240115,
100,3000,0100000747,2024,DR,20240116,20240116,01,20240116,074910,FI_AUTO,VF01,0001000016,USD,1.0,,,VBRK,0001000016,20240116,
100,3000,0100000748,2024,DR,20240117,20240117,01,20240117,154046,FI_AUTO,VF01,0001000017,USD,1.0,,,VBRK,0001000017,20240117,
100,3000,0100000749,2024,DR,20240118,20240118,01,20240118,084456,FI_AUTO,VF01,0001000018,USD,1.0,,,VBRK,0001000018,20240118,
100,3000,0100000750,2024,DR,20240119,20240119,01,20240119,130952,FI_AUTO,VF01,0001000019,USD,1.0,,,VBRK,0001000019,20240119,
100,3000,0100000751,2024,DR,20240120,20240120,01,20240120,101201,FI_AUTO,VF01,0001000020,USD,1.0,,,VBRK,0001000020,20240120,
100,3000,0100000752,2024,DR,20240121,20240121,01,20240121,172731,FI_AUTO,VF01,0001000021,USD,1.0,,,VBRK,0001000021,20240121,
100,3000,0100000753,2024,DR,20240122,20240122,01,20240122,133139,FI_AUTO,VF01,0001000022,USD,1.0,,,VBRK,0001000022,20240122,
100,3000,0100000754,2024,DR,20240123,20240123,01,20240123,141442,FI_AUTO,VF01,0001000023,USD,1.0,,,VBRK,0001000023,20240123,
100,3000,0100000755,2024,DR,20240124,20240124,01,20240124,122929,FI_AUTO,VF01,0001000024,USD,1.0,,,VBRK,0001000024,20240124,
100,3000,0100000756,2024,DR,20240125,20240125,01,20240125,140400,FI_AUTO,VF01,0001000025,USD,1.0,,,VBRK,0001000025,20240125,
100,3000,0100000757,2024,DR,20240126,20240126,01,20240126,130032,FI_AUTO,VF01,0001000026,USD,1.0,,,VBRK,0001000026,20240126,
100,3000,0100000758,2024,DR,20240127,20240127,01,20240127,175708,FI_AUTO,VF01,0001000027,USD,1.0,,,VBRK,0001000027,20240127,
100,3000,0100000759,2024,DR,20240128,20240128,01,20240128,100332,FI_AUTO,VF01,0001000028,USD,1.0,,,VBRK,0001000028,20240128,
100,3000,0100000760,2024,DR,20240129,20240129,01,20240129,155014,FI_AUTO,VF01,0001000029,USD,1.0,,,VBRK,0001000029,20240129,
100,3000,0100000761,2024,DR,20240130,20240130,01,20240130,162205,FI_AUTO,VF01,0001000030,USD,1.0,,,VBRK,0001000030,20240130,
100,3000,0100000762,2024,DR,20240131,20240131,01,20240131,174455,FI_AUTO,VF01,0001000031,USD,1.0,,,VBRK,0001000031,20240131,
100,3000,0100000763,2024,DR,20240201,20240201,02,20240201,091247,FI_AUTO,VF01,0001000032,USD,1.0,,,VBRK,0001000032,20240201,
100,3000,0100000764,2024,DR,20240202,20240202,02,20240202,180622,FI_AUTO,VF01,0001000033,USD,1.0,,,VBRK,0001000033,20240202,
100,3000,0100000765,2024,DR,20240203,20240203,02,20240203,133611,FI_AUTO,VF01,0001000034,USD,1.0,,,VBRK,0001000034,20240203,
100,3000,0100000766,2024,DR,20240204,20240204,02,20240204,063511,FI_AUTO,VF01,0001000035,USD,1.0,,,VBRK,0001000035,20240204,
100,3000,0100000767,2024,DR,20240205,20240205,02,20240205,161550,FI_AUTO,VF01,0001000036,USD,1.0,,,VBRK,0001000036,20240205,
100,3000,0100000768,2024,DR,20240206,20240206,02,20240206,122405,FI_AUTO,VF01,0001000037,USD,1.0,,,VBRK,0001000037,20240206,
100,3000,0100000769,2024,DR,20240207,20240207,02,20240207,172441,FI_AUTO,VF01,0001000038,USD,1.0,,,VBRK,0001000038,20240207,
100,3000,0100000770,2024,DR,20240208,20240208,02,20240208,080105,FI_AUTO,VF01,0001000039,USD,1.0,,,VBRK,0001000039,20240208,
100,3000,0100000771,2024,DR,20240209,20240209,02,20240209,135258,FI_AUTO,VF01,0001000040,USD,1.0,,,VBRK,0001000040,20240209,
100,3000,0100000772,2024,DR,20240210,20240210,02,20240210,083751,FI_AUTO,VF01,0001000041,USD,1.0,,,VBRK,0001000041,20240210,
100,3000,0100000773,2024,DR,20240211,20240211,02,20240211,114607,FI_AUTO,VF01,0001000042,USD,1.0,,,VBRK,0001000042,20240211,
100,3000,0100000774,2024,DR,20240212,20240212,02,20240212,160824,FI_AUTO,VF01,0001000043,USD,1.0,,,VBRK,0001000043,20240212,
100,3000,0100000775,2024,DR,20240213,20240213,02,20240213,165355,FI_AUTO,VF01,0001000044,USD,1.0,,,VBRK,0001000044,20240213,
100,3000,0100000776,2024,DR,20240214,20240214,02,20240214,120356,FI_AUTO,VF01,0001000045,USD,1.0,,,VBRK,0001000045,20240214,
100,3000,0100000777,2024,DR,20240215,20240215,02,20240215,163558,FI_AUTO,VF01,0001000046,USD,1.0,,,VBRK,0001000046,20240215,
100,3000,0100000778,2024,DR,20240216,20240216,02,20240216,123727,FI_AUTO,VF01,0001000047,USD,1.0,,,VBRK,0001000047,20240216,
100,3000,0100000779,2024,DR,20240217,20240217,02,20240217,180705,FI_AUTO,VF01,0001000048,USD,1.0,,,VBRK,0001000048,20240217,
100,3000,0100000780,2024,DR,20240218,20240218,02,20240218,063517,FI_AUTO,VF01,0001000049,USD,1.0,,,VBRK,0001000049,20240218,
100,3000,0100000781,2024,DR,20240219,20240219,02,20240219,064315,FI_AUTO,VF01,0001000050,USD,1.0,,,VBRK,0001000050,20240219,
100,3000,0100000782,2024,DR,20240220,20240220,02,20240220,150147,FI_AUTO,VF01,0001000051,USD,1.0,,,VBRK,0001000051,20240220,
100,3000,0100000783,2024,DR,20240221,20240221,02,20240221,151142,FI_AUTO,VF01,0001000052,USD,1.0,,,VBRK,0001000052,20240221,
100,3000,0100000784,2024,DR,20240222,20240222,02,20240222,164230,FI_AUTO,VF01,0001000053,USD,1.0,,,VBRK,0001000053,20240222,
100,3000,0100000785,2024,DR,20240223,20240223,02,20240223,125730,FI_AUTO,VF01,0001000054,USD,1.0,,,VBRK,0001000054,20240223,
100,3000,0100000786,2024,DR,20240224,20240224,02,20240224,094826,FI_AUTO,VF01,0001000055,USD,1.0,,,VBRK,0001000055,20240224,
100,3000,0100000787,2024,DR,20240225,20240225,02,20240225,064933,FI_AUTO,VF01,0001000056,USD,1.0,,,VBRK,0001000056,20240225,
100,3000,0100000788,2024,DR,20240226,20240226,02,20240226,121456,FI_AUTO,VF01,0001000057,USD,1.0,,,VBRK,0001000057,20240226,
100,3000,0100000789,2024,DR,20240227,20240227,02,20240227,181313,FI_AUTO,VF01,0001000058,USD,1.0,,,VBRK,0001000058,20240227,
100,3000,0100000790,2024,DR,20240228,20240228,02,20240228,153841,FI_AUTO,VF01,0001000059,USD,1.0,,,VBRK,0001000059,20240228,
100,3000,0100000791,2024,DR,20240229,20240229,02,20240229,110225,FI_AUTO,VF01,0001000060,USD,1.0,,,VBRK,0001000060,20240229,
100,3000,0100000792,2024,DR,20240301,20240301,03,20240301,124425,FI_AUTO,VF01,0001000061,USD,1.0,,,VBRK,0001000061,20240301,
100,3000,0100000793,2024,DR,20240302,20240302,03,20240302,163127,FI_AUTO,VF01,0001000062,USD,1.0,,,VBRK,0001000062,20240302,
100,3000,0100000794,2024,DR,20240303,20240303,03,20240303,065045,FI_AUTO,VF01,0001000063,USD,1.0,,,VBRK,0001000063,20240303,
100,3000,0100000795,2024,DR,20240304,20240304,03,20240304,112201,FI_AUTO,VF01,0001000064,USD,1.0,,,VBRK,0001000064,20240304,
100,3000,0100000796,2024,DR,20240305,20240305,03,20240305,144101,FI_AUTO,VF01,0001000065,USD,1.0,,,VBRK,0001000065,20240305,
100,3000,0100000797,2024,DR,20240306,20240306,03,20240306,160221,FI_AUTO,VF01,0001000066,USD,1.0,,,VBRK,0001000066,20240306,
100,3000,0100000798,2024,DR,20240307,20240307,03,20240307,064338,FI_AUTO,VF01,0001000067,USD,1.0,,,VBRK,0001000067,20240307,
100,3000,0100000799,2024,DR,20240308,20240308,03,20240308,063513,FI_AUTO,VF01,0001000068,USD,1.0,,,VBRK,0001000068,20240308,
100,3000,0100000800,2024,DR,20240309,20240309,03,20240309,062640,FI_AUTO,VF01,0001000069,USD,1.0,,,VBRK,0001000069,20240309,
100,3000,0100000801,2024,DR,20240310,20240310,03,20240310,151123,FI_AUTO,VF01,0001000070,USD,1.0,,,VBRK,0001000070,20240310,
100,3000,0100000802,2024,DR,20240311,20240311,03,20240311,064445,FI_AUTO,VF01,0001000071,USD,1.0,,,VBRK,0001000071,20240311,
100,3000,0100000803,2024,DR,20240312,20240312,03,20240312,154832,FI_AUTO,VF01,0001000072,USD,1.0,,,VBRK,0001000072,20240312,
100,3000,0100000804,2024,DR,20240313,20240313,03,20240313,062223,FI_AUTO,VF01,0001000073,USD,1.0,,,VBRK,0001000073,20240313,
100,3000,0100000805,2024,DR,20240314,20240314,03,20240314,125918,FI_AUTO,VF01,0001000074,USD,1.0,,,VBRK,0001000074,20240314,
100,3000,0100000806,2024,DR,20240315,20240315,03,20240315,105104,FI_AUTO,VF01,0001000075,USD,1.0,,,VBRK,0001000075,20240315,
100,3000,0100000807,2024,DR,20240316,20240316,03,20240316,153647,FI_AUTO,VF01,0001000076,USD,1.0,,,VBRK,0001000076,20240316,
100,3000,0100000808,2024,DR,20240317,20240317,03,20240317,104904,FI_AUTO,VF01,0001000077,USD,1.0,,,VBRK,0001000077,20240317,
100,3000,0100000809,2024,DR,20240318,20240318,03,20240318,081613,FI_AUTO,VF01,0001000078,USD,1.0,,,VBRK,0001000078,20240318,
100,3000,0100000810,2024,DR,20240319,20240319,03,20240319,120425,FI_AUTO,VF01,0001000079,USD,1.0,,,VBRK,0001000079,20240319,
100,3000,0100000811,2024,DR,20240320,20240320,03,20240320,062300,FI_AUTO,VF01,0001000080,USD,1.0,,,VBRK,0001000080,20240320,
100,3000,0100000812,2024,DR,20240321,20240321,03,20240321,171138,FI_AUTO,VF01,0001000081,USD,1.0,,,VBRK,0001000081,20240321,
100,3000,0100000813,2024,DR,20240322,20240322,03,20240322,164837,FI_AUTO,VF01,0001000082,USD,1.0,,,VBRK,0001000082,20240322,
100,3000,0100000814,2024,DR,20240323,20240323,03,20240323,150228,FI_AUTO,VF01,0001000083,USD,1.0,,,VBRK,0001000083,20240323,
100,3000,0100000815,2024,DR,20240324,20240324,03,20240324,120537,FI_AUTO,VF01,0001000084,USD,1.0,,,VBRK,0001000084,20240324,
100,3000,0100000816,2024,DR,20240325,20240325,03,20240325,074840,FI_AUTO,VF01,0001000085,USD,1.0,,,VBRK,0001000085,20240325,
100,3000,0100000817,2024,DR,20240326,20240326,03,20240326,140747,FI_AUTO,VF01,0001000086,USD,1.0,,,VBRK,0001000086,20240326,
100,3000,0100000818,2024,DR,20240327,20240327,03,20240327,103956,FI_AUTO,VF01,0001000087,USD,1.0,,,VBRK,0001000087,20240327,
100,3000,0100000819,2024,DR,20240328,20240328,03,20240328,141326,FI_AUTO,VF01,0001000088,USD,1.0,,,VBRK,0001000088,20240328,
100,3000,0100000820,2024,DR,20240329,20240329,03,20240329,133316,FI_AUTO,VF01,0001000089,USD,1.0,,,VBRK,0001000089,20240329,
100,3000,0100000821,2024,DR,20240330,20240330,03,20240330,150015,FI_AUTO,VF01,0001000090,USD,1.0,,,VBRK,0001000090,20240330,
100,3000,0100000822,2024,DR,20240331,20240331,03,20240331,085305,FI_AUTO,VF01,0001000091,USD,1.0,,,VBRK,0001000091,20240331,
100,3000,0100000823,2024,DR,20240401,20240401,04,20240401,132817,FI_AUTO,VF01,0001000092,USD,1.0,,,VBRK,0001000092,20240401,
100,3000,0100000824,2024,DR,20240402,20240402,04,20240402,155344,FI_AUTO,VF01,0001000093,USD,1.0,,,VBRK,0001000093,20240402,
100,3000,0100000825,2024,DR,20240403,20240403,04,20240403,070749,FI_AUTO,VF01,0001000094,USD,1.0,,,VBRK,0001000094,20240403,
100,3000,0100000826,2024,DR,20240404,20240404,04,20240404,132728,FI_AUTO,VF01,0001000095,USD,1.0,,,VBRK,0001000095,20240404,
100,3000,0100000827,2024,DR,20240405,20240405,04,20240405,112301,FI_AUTO,VF01,0001000096,USD,1.0,,,VBRK,0001000096,20240405,
100,3000,0100000828,2024,DR,20240406,20240406,04,20240406,174250,FI_AUTO,VF01,0001000097,USD,1.0,,,VBRK,0001000097,20240406,
100,3000,0100000829,2024,DR,20240407,20240407,04,20240407,061712,FI_AUTO,VF01,0001000098,USD,1.0,,,VBRK,0001000098,20240407,
100,3000,0100000830,2024,DR,20240408,20240408,04,20240408,132141,FI_AUTO,VF01,0001000099,USD,1.0,,,VBRK,0001000099,20240408,
100,3000,0100000831,2024,DR,20240409,20240409,04,20240409,094755,FI_AUTO,VF01,0001000100,USD,1.0,,,VBRK,0001000100,20240409,
100,3000,0100000832,2024,DR,20240410,20240410,04,20240410,072152,FI_AUTO,VF01,0001000101,USD,1.0,,,VBRK,0001000101,20240410,
100,3000,0100000833,2024,DR,20240411,20240411,04,20240411,132241,FI_AUTO,VF01,0001000102,USD,1.0,,,VBRK,0001000102,20240411,
100,3000,0100000834,2024,DR,20240412,20240412,04,20240412,165508,FI_AUTO,VF01,0001000103,USD,1.0,,,VBRK,0001000103,20240412,
100,3000,0100000835,2024,DR,20240413,20240413,04,20240413,083920,FI_AUTO,VF01,0001000104,USD,1.0,,,VBRK,0001000104,20240413,
100,3000,0100000836,2024,DR,20240414,20240414,04,20240414,064534,FI_AUTO,VF01,0001000105,USD,1.0,,,VBRK,0001000105,20240414,
100,3000,0100000837,2024,DR,20240415,20240415,04,20240415,095235,FI_AUTO,VF01,0001000106,USD,1.0,,,VBRK,0001000106,20240415,
100,3000,0100000838,2024,DR,20240416,20240416,04,20240416,120258,FI_AUTO,VF01,0001000107,USD,1.0,,,VBRK,0001000107,20240416,
100,3000,0100000839,2024,DR,20240417,20240417,04,20240417,093703,FI_AUTO,VF01,0001000108,USD,1.0,,,VBRK,0001000108,20240417,
100,3000,0100000840,2024,DR,20240418,20240418,04,20240418,092731,FI_AUTO,VF01,0001000109,USD,1.0,,,VBRK,0001000109,20240418,
100,3000,0100000841,2024,DR,20240419,20240419,04,20240419,103527,FI_AUTO,VF01,0001000110,USD,1.0,,,VBRK,0001000110,20240419,
100,3000,0100000842,2024,DR,20240420,20240420,04,20240420,135423,FI_AUTO,VF01,0001000111,USD,1.0,,,VBRK,0001000111,20240420,
100,3000,0100000843,2024,DR,20240421,20240421,04,20240421,123023,FI_AUTO,VF01,0001000112,USD,1.0,,,VBRK,0001000112,20240421,
100,3000,0100000844,2024,DR,20240422,20240422,04,20240422,094950,FI_AUTO,VF01,0001000113,USD,1.0,,,VBRK,0001000113,20240422,
100,3000,0100000845,2024,DR,20240423,20240423,04,20240423,110456,FI_AUTO,VF01,0001000114,USD,1.0,,,VBRK,0001000114,20240423,
100,3000,0100000846,2024,DR,20240424,20240424,04,20240424,111516,FI_AUTO,VF01,0001000115,USD,1.0,,,VBRK,0001000115,20240424,
100,3000,0100000847,2024,DR,20240425,20240425,04,20240425,164431,FI_AUTO,VF01,0001000116,USD,1.0,,,VBRK,0001000116,20240425,
100,3000,0100000848,2024,DR,20240426,20240426,04,20240426,101238,FI_AUTO,VF01,0001000117,USD,1.0,,,VBRK,0001000117,20240426,
100,3000,0100000849,2024,DR,20240427,20240427,04,20240427,083100,FI_AUTO,VF01,0001000118,USD,1.0,,,VBRK,0001000118,20240427,
100,3000,0100000850,2024,DR,20240428,20240428,04,20240428,140610,FI_AUTO,VF01,0001000119,USD,1.0,,,VBRK,0001000119,20240428,
100,3000,0100000851,2024,DR,20240429,20240429,04,20240429,062934,FI_AUTO,VF01,0001000120,USD,1.0,,,VBRK,0001000120,20240429,
100,3000,0100000852,2024,DR,20240430,20240430,04,20240430,064852,FI_AUTO,VF01,0001000121,USD,1.0,,,VBRK,0001000121,20240430,
100,3000,0100000853,2024,DR,20240501,20240501,05,20240501,170113,FI_AUTO,VF01,0001000122,USD,1.0,,,VBRK,0001000122,20240501,
100,3000,0100000854,2024,DR,20240502,20240502,05,20240502,133405,FI_AUTO,VF01,0001000123,USD,1.0,,,VBRK,0001000123,20240502,
100,3000,0100000855,2024,DR,20240503,20240503,05,20240503,060700,FI_AUTO,VF01,0001000124,USD,1.0,,,VBRK,0001000124,20240503,
100,3000,0100000856,2024,DR,20240504,20240504,05,20240504,094009,FI_AUTO,VF01,0001000125,USD,1.0,,,VBRK,0001000125,20240504,
100,3000,0100000857,2024,DR,20240505,20240505,05,20240505,185500,FI_AUTO,VF01,0001000126,USD,1.0,,,VBRK,0001000126,20240505,
100,3000,0100000858,2024,DR,20240506,20240506,05,20240506,140954,FI_AUTO,VF01,0001000127,USD,1.0,,,VBRK,0001000127,20240506,
100,3000,0100000859,2024,DR,20240507,20240507,05,20240507,091658,FI_AUTO,VF01,0001000128,USD,1.0,,,VBRK,0001000128,20240507,
100,3000,0100000860,2024,DR,20240508,20240508,05,20240508,075249,FI_AUTO,VF01,0001000129,USD,1.0,,,VBRK,0001000129,20240508,
100,3000,0100000861,2024,DR,20240509,20240509,05,20240509,120038,FI_AUTO,VF01,0001000130,USD,1.0,,,VBRK,0001000130,20240509,
100,3000,0100000862,2024,DR,20240510,20240510,05,20240510,163901,FI_AUTO,VF01,0001000131,USD,1.0,,,VBRK,0001000131,20240510,
100,3000,0100000863,2024,DR,20240511,20240511,05,20240511,152922,FI_AUTO,VF01,0001000132,USD,1.0,,,VBRK,0001000132,20240511,
100,3000,0100000864,2024,DR,20240512,20240512,05,20240512,134533,FI_AUTO,VF01,0001000133,USD,1.0,,,VBRK,0001000133,20240512,
100,3000,0100000865,2024,DR,20240513,20240513,05,20240513,145150,FI_AUTO,VF01,0001000134,USD,1.0,,,VBRK,0001000134,20240513,
100,3000,0100000866,2024,DR,20240514,20240514,05,20240514,110756,FI_AUTO,VF01,0001000135,USD,1.0,,,VBRK,0001000135,20240514,
100,3000,0100000867,2024,DR,20240515,20240515,05,20240515,122505,FI_AUTO,VF01,0001000136,USD,1.0,,,VBRK,0001000136,20240515,
100,3000,0100000868,2024,DR,20240516,20240516,05,20240516,150131,FI_AUTO,VF01,0001000137,USD,1.0,,,VBRK,0001000137,20240516,
100,3000,0100000869,2024,DR,20240517,20240517,05,20240517,121619,FI_AUTO,VF01,0001000138,USD,1.0,,,VBRK,0001000138,20240517,
100,3000,0100000870,2024,DR,20240518,20240518,05,20240518,105738,FI_AUTO,VF01,0001000139,USD,1.0,,,VBRK,0001000139,20240518,
100,3000,0100000871,2024,DR,20240519,20240519,05,20240519,061714,FI_AUTO,VF01,0001000140,USD,1.0,,,VBRK,0001000140,20240519,
100,3000,0100000872,2024,DR,20240520,20240520,05,20240520,183718,FI_AUTO,VF01,0001000141,USD,1.0,,,VBRK,0001000141,20240520,
100,3000,0100000873,2024,DR,20240521,20240521,05,20240521,174245,FI_AUTO,VF01,0001000142,USD,1.0,,,VBRK,0001000142,20240521,
100,3000,0100000874,2024,DR,20240522,20240522,05,20240522,124504,FI_AUTO,VF01,0001000143,USD,1.0,,,VBRK,0001000143,20240522,
100,3000,0100000875,2024,DR,20240523,20240523,05,20240523,124109,FI_AUTO,VF01,0001000144,USD,1.0,,,VBRK,0001000144,20240523,
100,3000,0100000876,2024,DR,20240524,20240524,05,20240524,084410,FI_AUTO,VF01,0001000145,USD,1.0,,,VBRK,0001000145,20240524,
100,3000,0100000877,2024,DR,20240525,20240525,05,20240525,134453,FI_AUTO,VF01,0001000146,USD,1.0,,,VBRK,0001000146,20240525,
100,3000,0100000878,2024,DR,20240526,20240526,05,20240526,130827,FI_AUTO,VF01,0001000147,USD,1.0,,,VBRK,0001000147,20240526,
100,3000,0100000879,2024,DR,20240527,20240527,05,20240527,070121,FI_AUTO,VF01,0001000148,USD,1.0,,,VBRK,0001000148,20240527,
100,3000,0100000880,2024,DR,20240528,20240528,05,20240528,104941,FI_AUTO,VF01,0001000149,USD,1.0,,,VBRK,0001000149,20240528,
100,3000,0100000881,2024,DR,20240529,20240529,05,20240529,185402,FI_AUTO,VF01,0001000150,USD,1.0,,,VBRK,0001000150,20240529,
100,3000,0100000882,2024,DR,20240530,20240530,05,20240530,084624,FI_AUTO,VF01,0001000151,USD,1.0,,,VBRK,0001000151,20240530,
100,3000,0100000883,2024,DR,20240531,20240531,05,20240531,064754,FI_AUTO,VF01,0001000152,USD,1.0,,,VBRK,0001000152,20240531,
100,3000,0100000884,2024,DR,20240601,20240601,06,20240601,083341,FI_AUTO,VF01,0001000153,USD,1.0,,,VBRK,0001000153,20240601,
100,3000,0100000885,2024,DR,20240602,20240602,06,20240602,105450,FI_AUTO,VF01,0001000154,USD,1.0,,,VBRK,0001000154,20240602,
100,3000,0100000886,2024,DR,20240603,20240603,06,20240603,122246,FI_AUTO,VF01,0001000155,USD,1.0,,,VBRK,0001000155,20240603,
100,3000,0100000887,2024,DR,20240604,20240604,06,20240604,113709,FI_AUTO,VF01,0001000156,USD,1.0,,,VBRK,0001000156,20240604,
100,3000,0100000888,2024,DR,20240605,20240605,06,20240605,074533,FI_AUTO,VF01,0001000157,USD,1.0,,,VBRK,0001000157,20240605,
100,3000,0100000889,2024,DR,20240606,20240606,06,20240606,152024,FI_AUTO,VF01,0001000158,USD,1.0,,,VBRK,0001000158,20240606,
100,3000,0100000890,2024,DR,20240607,20240607,06,20240607,143251,FI_AUTO,VF01,0001000159,USD,1.0,,,VBRK,0001000159,20240607,
100,3000,0100000891,2024,DR,20240608,20240608,06,20240608,125716,FI_AUTO,VF01,0001000160,USD,1.0,,,VBRK,0001000160,20240608,
100,3000,0100000892,2024,DR,20240609,20240609,06,20240609,153657,FI_AUTO,VF01,0001000161,USD,1.0,,,VBRK,0001000161,20240609,
100,3000,0100000893,2024,DR,20240610,20240610,06,20240610,095412,FI_AUTO,VF01,0001000162,USD,1.0,,,VBRK,0001000162,20240610,
100,3000,0100000894,2024,DR,20240611,20240611,06,20240611,163728,FI_AUTO,VF01,0001000163,USD,1.0,,,VBRK,0001000163,20240611,
100,3000,0100000895,2024,DR,20240612,20240612,06,20240612,102212,FI_AUTO,VF01,0001000164,USD,1.0,,,VBRK,0001000164,20240612,
100,3000,0100000896,2024,DR,20240613,20240613,06,20240613,150434,FI_AUTO,VF01,0001000165,USD,1.0,,,VBRK,0001000165,20240613,
100,3000,0100000897,2024,DR,20240614,20240614,06,20240614,061114,FI_AUTO,VF01,0001000166,USD,1.0,,,VBRK,0001000166,20240614,
100,3000,0100000898,2024,DR,20240615,20240615,06,20240615,141835,FI_AUTO,VF01,0001000167,USD,1.0,,,VBRK,0001000167,20240615,
100,3000,0100000899,2024,DR,20240616,20240616,06,20240616,132605,FI_AUTO,VF01,0001000168,USD,1.0,,,VBRK,0001000168,20240616,
100,3000,0100000900,2024,DR,20240617,20240617,06,20240617,184019,FI_AUTO,VF01,0001000169,USD,1.0,,,VBRK,0001000169,20240617,
100,3000,0100000901,2024,DR,20240618,20240618,06,20240618,101614,FI_AUTO,VF01,0001000170,USD,1.0,,,VBRK,0001000170,20240618,
100,3000,0100000902,2024,DR,20240619,20240619,06,20240619,174554,FI_AUTO,VF01,0001000171,USD,1.0,,,VBRK,0001000171,20240619,
100,3000,0100000903,2024,DR,20240620,20240620,06,20240620,094243,FI_AUTO,VF01,0001000172,USD,1.0,,,VBRK,0001000172,20240620,
100,3000,0100000904,2024,DR,20240621,20240621,06,20240621,182857,FI_AUTO,VF01,0001000173,USD,1.0,,,VBRK,0001000173,20240621,
100,3000,0100000905,2024,DR,20240622,20240622,06,20240622,092449,FI_AUTO,VF01,0001000174,USD,1.0,,,VBRK,0001000174,20240622,
100,3000,0100000906,2024,DR,20240623,20240623,06,20240623,164102,FI_AUTO,VF01,0001000175,USD,1.0,,,VBRK,0001000175,20240623,
100,3000,0100000907,2024,DR,20240624,20240624,06,20240624,155403,FI_AUTO,VF01,0001000176,USD,1.0,,,VBRK,0001000176,20240624,
100,3000,0100000908,2024,DR,20240625,20240625,06,20240625,142128,FI_AUTO,VF01,0001000177,USD,1.0,,,VBRK,0001000177,20240625,
100,3000,0100000909,2024,DR,20240626,20240626,06,20240626,111449,FI_AUTO,VF01,0001000178,USD,1.0,,,VBRK,0001000178,20240626,
100,3000,0100000910,2024,DR,20240627,20240627,06,20240627,172938,FI_AUTO,VF01,0001000179,USD,1.0,,,VBRK,0001000179,20240627,
100,3000,0100000911,2024,DR,20240628,20240628,06,20240628,102825,FI_AUTO,VF01,0001000180,USD,1.0,,,VBRK,0001000180,20240628,
100,3000,0100000912,2024,DR,20240629,20240629,06,20240629,181306,FI_AUTO,VF01,0001000181,USD,1.0,,,VBRK,0001000181,20240629,
100,3000,0100000913,2024,DR,20240630,20240630,06,20240630,144513,FI_AUTO,VF01,0001000182,USD,1.0,,,VBRK,0001000182,20240630,
100,3000,0100000914,2024,DR,20240701,20240701,07,20240701,161611,FI_AUTO,VF01,0001000183,USD,1.0,,,VBRK,0001000183,20240701,
100,3000,0100000915,2024,DR,20240702,20240702,07,20240702,173601,FI_AUTO,VF01,0001000184,USD,1.0,,,VBRK,0001000184,20240702,
100,3000,0100000916,2024,DR,20240703,20240703,07,20240703,061018,FI_AUTO,VF01,0001000185,USD,1.0,,,VBRK,0001000185,20240703,
100,3000,0100000917,2024,DR,20240704,20240704,07,20240704,151041,FI_AUTO,VF01,0001000186,USD,1.0,,,VBRK,0001000186,20240704,
100,3000,0100000918,2024,DR,20240705,20240705,07,20240705,133459,FI_AUTO,VF01,0001000187,USD,1.0,,,VBRK,0001000187,20240705,
