MANDT,VBELN,POSNR,MATNR,ARKTX,PSTYV,FKREL,WERKS,LGORT,KWMENG,MEINS,NETWR,WAERK,MATKL,PRODH,KPEIN,KMEIN,NTGEW,GEWEI,ERDAT,ERNAM,UEPOS,ABGRU
100,0001000342,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,28,TON,162250.48,USD,GRP_FERT,MINFERT,5794.66,TON,28000,KG,20241207,ASOTO,000000,
100,0001000342,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,35,TON,288913.1,USD,GRP_FERT,MINFERT,8254.66,TON,35000,KG,20241207,MROJAS,000000,
100,0001000343,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,92,TON,795604.96,USD,GRP_FERT,MINFERT,8647.88,TON,92000,KG,20241208,ASOTO,000000,
100,0001000343,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,21,TON,110627.58,USD,GRP_FERT,MINFERT,5267.98,TON,21000,KG,20241208,MROJAS,000000,
100,0001000344,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,98,TON,714052.5,USD,GRP_FERT,MINFERT,7286.25,TON,98000,KG,20241209,ASOTO,000000,
100,0001000345,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,231,TON,2029845.51,USD,GRP_FERT,MINFERT,8787.21,TON,231000,KG,20241210,MROJAS,000000,
100,0001000346,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,93,TON,749434.92,USD,GRP_FERT,MINFERT,8058.44,TON,93000,KG,20241211,ASOTO,000000,
100,0001000346,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,120,TON,845230.8,USD,GRP_FERT,MINFERT,7043.59,TON,120000,KG,20241211,MROJAS,000000,
100,0001000346,000030,50009,Concentrado de Cobre,TAN,A,1000,0001,162,TON,1322867.7,USD,GRP_FERT,MINFERT,8165.85,TON,162000,KG,20241211,ASOTO,000000,
100,0001000347,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,270,TON,1952842.5,USD,GRP_FERT,MINFERT,7232.75,TON,270000,KG,20241212,MROJAS,000000,
100,0001000347,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,195,TON,1058467.8,USD,GRP_FERT,MINFERT,5428.04,TON,195000,KG,20241212,MROJAS,000000,
100,0001000348,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,189,TON,1022270.76,USD,GRP_FERT,MINFERT,5408.84,TON,189000,KG,20241213,JPEREZ,000000,
100,0001000349,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,291,TON,2125173.0,USD,GRP_FERT,MINFERT,7303.0,TON,291000,KG,20241214,MROJAS,000000,
100,0001000349,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,297,TON,2474627.76,USD,GRP_FERT,MINFERT,8332.08,TON,297000,KG,20241214,JPEREZ,000000,
100,0001000349,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,87,TON,509629.47,USD,GRP_FERT,MINFERT,5857.81,TON,87000,KG,20241214,JPEREZ,000000,
100,0001000350,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,198,TON,1707892.56,USD,GRP_FERT,MINFERT,8625.72,TON,198000,KG,20241215,MROJAS,000000,
100,0001000351,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,288,TON,2060052.48,USD,GRP_FERT,MINFERT,7152.96,TON,288000,KG,20241216,ASOTO,000000,
100,0001000352,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,297,TON,2441063.79,USD,GRP_FERT,MINFERT,8219.07,TON,297000,KG,20241217,JPEREZ,000000,
100,0001000352,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1635043.2,USD,GRP_FERT,MINFERT,7785.92,TON,210000,KG,20241217,ASOTO,000000,
100,0001000352,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,177,TON,1543659.48,USD,GRP_FERT,MINFERT,8721.24,TON,177000,KG,20241217,MROJAS,000000,
100,0001000353,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1716295.32,USD,GRP_FERT,MINFERT,7731.06,TON,222000,KG,20241218,JPEREZ,000000,
100,0001000353,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,288,TON,2059565.76,USD,GRP_FERT,MINFERT,7151.27,TON,288000,KG,20241218,ASOTO,000000,
100,0001000354,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,57,TON,494875.71,USD,GRP_FERT,MINFERT,8682.03,TON,57000,KG,20241219,MROJAS,000000,
100,0001000355,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,132,TON,1072505.28,USD,GRP_FERT,MINFERT,8125.04,TON,132000,KG,20241220,ASOTO,000000,
100,0001000355,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1226199.24,USD,GRP_FERT,MINFERT,5523.42,TON,222000,KG,20241220,MROJAS,000000,
100,0001000356,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,243,TON,1889519.4,USD,GRP_FERT,MINFERT,7775.8,TON,243000,KG,20241221,MROJAS,000000,
100,0001000356,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1179455.55,USD,GRP_FERT,MINFERT,5537.35,TON,213000,KG,20241221,MROJAS,000000,
100,0001000357,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,91,TON,501538.31,USD,GRP_FERT,MINFERT,5511.41,TON,91000,KG,20241222,JPEREZ,000000,
100,0001000357,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,93,TON,686535.3,USD,GRP_FERT,MINFERT,7382.1,TON,93000,KG,20241222,MROJAS,000000,
100,0001000357,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,21,TON,183202.74,USD,GRP_FERT,MINFERT,8723.94,TON,21000,KG,20241222,MROJAS,000000,
100,0001000358,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,201,TON,1795653.6,USD,GRP_FERT,MINFERT,8933.6,TON,201000,KG,20241223,ASOTO,000000,
100,0001000358,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,177,TON,975565.59,USD,GRP_FERT,MINFERT,5511.67,TON,177000,KG,20241223,ASOTO,000000,
100,0001000359,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,56,TON,452424.0,USD,GRP_FERT,MINFERT,8079.0,TON,56000,KG,20241224,ASOTO,000000,
100,0001000359,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,99,TON,785442.24,USD,GRP_FERT,MINFERT,7933.76,TON,99000,KG,20241224,JPEREZ,000000,
100,0001000359,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,76,TON,653955.68,USD,GRP_FERT,MINFERT,8604.68,TON,76000,KG,20241224,MROJAS,000000,
100,0001000360,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,72,TON,471344.4,USD,GRP_FERT,MINFERT,6546.45,TON,72000,KG,20241225,JPEREZ,000000,
100,0001000360,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1872249.39,USD,GRP_FERT,MINFERT,7012.17,TON,267000,KG,20241225,JPEREZ,000000,
100,0001000360,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,297,TON,2546828.46,USD,GRP_FERT,MINFERT,8575.18,TON,297000,KG,20241225,MROJAS,000000,
100,0001000361,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,80,TON,592885.6,USD,GRP_FERT,MINFERT,7411.07,TON,80000,KG,20241226,JPEREZ,000000,
100,0001000361,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,90,TON,488574.9,USD,GRP_FERT,MINFERT,5428.61,TON,90000,KG,20241226,ASOTO,000000,
100,0001000361,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,50,TON,378730.0,USD,GRP_FERT,MINFERT,7574.6,TON,50000,KG,20241226,JPEREZ,000000,
100,0001000362,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,37,TON,222561.29,USD,GRP_FERT,MINFERT,6015.17,TON,37000,KG,20241227,JPEREZ,000000,
100,0001000362,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,31,TON,261869.09,USD,GRP_FERT,MINFERT,8447.39,TON,31000,KG,20241227,ASOTO,000000,
100,0001000363,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,86,TON,728225.64,USD,GRP_FERT,MINFERT,8467.74,TON,86000,KG,20241228,JPEREZ,000000,
100,0001000364,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,207,TON,1135769.67,USD,GRP_FERT,MINFERT,5486.81,TON,207000,KG,20241229,ASOTO,000000,
100,0001000364,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,171,TON,984515.4,USD,GRP_FERT,MINFERT,5757.4,TON,171000,KG,20241229,MROJAS,000000,
100,0001000364,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,168,TON,881470.8,USD,GRP_FERT,MINFERT,5246.85,TON,168000,KG,20241229,ASOTO,000000,
100,0001000365,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,129,TON,646809.87,USD,GRP_FERT,MINFERT,5014.03,TON,129000,KG,20241230,MROJAS,000000,
100,0001000365,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,285,TON,1857276.6,USD,GRP_FERT,MINFERT,6516.76,TON,285000,KG,20241230,JPEREZ,000000,
100,0001000366,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,183,TON,988619.07,USD,GRP_FERT,MINFERT,5402.29,TON,183000,KG,20241231,ASOTO,000000,
100,0001000366,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,162,TON,1310531.4,USD,GRP_FERT,MINFERT,8089.7,TON,162000,KG,20241231,MROJAS,000000,
100,0001000367,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,105,TON,723440.55,USD,GRP_FERT,MINFERT,6889.91,TON,105000,KG,20250101,ASOTO,000000,
100,0001000367,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,294,TON,1555433.46,USD,GRP_FERT,MINFERT,5290.59,TON,294000,KG,20250101,JPEREZ,000000,
100,0001000367,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,285,TON,1913780.7,USD,GRP_FERT,MINFERT,6715.02,TON,285000,KG,20250101,MROJAS,000000,
100,0001000368,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,111,TON,972690.78,USD,GRP_FERT,MINFERT,8762.98,TON,111000,KG,20250102,MROJAS,000000,
100,0001000368,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1309810.14,USD,GRP_FERT,MINFERT,7041.99,TON,186000,KG,20250102,JPEREZ,000000,
100,0001000368,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,246,TON,1679606.82,USD,GRP_FERT,MINFERT,6827.67,TON,246000,KG,20250102,ASOTO,000000,
100,0001000369,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,198,TON,1200988.8,USD,GRP_FERT,MINFERT,6065.6,TON,198000,KG,20250103,JPEREZ,000000,
100,0001000370,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,165,TON,1452422.4,USD,GRP_FERT,MINFERT,8802.56,TON,165000,KG,20250104,MROJAS,000000,
100,0001000370,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,141,TON,1171585.92,USD,GRP_FERT,MINFERT,8309.12,TON,141000,KG,20250104,MROJAS,000000,
100,0001000371,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,243,TON,1279064.52,USD,GRP_FERT,MINFERT,5263.64,TON,243000,KG,20250105,MROJAS,000000,
100,0001000371,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,81,TON,434635.47,USD,GRP_FERT,MINFERT,5365.87,TON,81000,KG,20250105,ASOTO,000000,
100,0001000372,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,156,TON,1345375.2,USD,GRP_FERT,MINFERT,8624.2,TON,156000,KG,20250106,ASOTO,000000,
100,0001000373,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,99,TON,809040.87,USD,GRP_FERT,MINFERT,8172.13,TON,99000,KG,20250107,ASOTO,000000,
100,0001000373,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,80,TON,464699.2,USD,GRP_FERT,MINFERT,5808.74,TON,80000,KG,20250107,MROJAS,000000,
100,0001000373,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,30,TON,175586.1,USD,GRP_FERT,MINFERT,5852.87,TON,30000,KG,20250107,ASOTO,000000,
100,0001000374,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,81,TON,536424.93,USD,GRP_FERT,MINFERT,6622.53,TON,81000,KG,20250108,MROJAS,000000,
100,0001000374,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1160025.75,USD,GRP_FERT,MINFERT,5155.67,TON,225000,KG,20250108,MROJAS,000000,
100,0001000375,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,165,TON,1290093.75,USD,GRP_FERT,MINFERT,7818.75,TON,165000,KG,20250109,MROJAS,000000,
100,0001000375,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,231,TON,1727764.5,USD,GRP_FERT,MINFERT,7479.5,TON,231000,KG,20250109,MROJAS,000000,
100,0001000376,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,32,TON,236931.52,USD,GRP_FERT,MINFERT,7404.11,TON,32000,KG,20250110,ASOTO,000000,
100,0001000376,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,38,TON,239937.32,USD,GRP_FERT,MINFERT,6314.14,TON,38000,KG,20250110,MROJAS,000000,
100,0001000376,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,69,TON,359899.17,USD,GRP_FERT,MINFERT,5215.93,TON,69000,KG,20250110,ASOTO,000000,
100,0001000377,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,60,TON,326638.8,USD,GRP_FERT,MINFERT,5443.98,TON,60000,KG,20250111,JPEREZ,000000,
100,0001000378,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,23,TON,199037.86,USD,GRP_FERT,MINFERT,8653.82,TON,23000,KG,20250112,ASOTO,000000,
100,0001000378,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,26,TON,131011.14,USD,GRP_FERT,MINFERT,5038.89,TON,26000,KG,20250112,MROJAS,000000,
100,0001000378,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,99,TON,580628.07,USD,GRP_FERT,MINFERT,5864.93,TON,99000,KG,20250112,MROJAS,000000,
100,0001000379,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,192,TON,1543653.12,USD,GRP_FERT,MINFERT,8039.86,TON,192000,KG,20250113,JPEREZ,000000,
100,0001000379,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,276,TON,1755876.12,USD,GRP_FERT,MINFERT,6361.87,TON,276000,KG,20250113,JPEREZ,000000,
100,0001000379,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,207,TON,1093508.55,USD,GRP_FERT,MINFERT,5282.65,TON,207000,KG,20250113,JPEREZ,000000,
100,0001000380,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,94,TON,732782.64,USD,GRP_FERT,MINFERT,7795.56,TON,94000,KG,20250114,MROJAS,000000,
100,0001000380,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,22,TON,110244.64,USD,GRP_FERT,MINFERT,5011.12,TON,22000,KG,20250114,MROJAS,000000,
100,0001000381,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,144,TON,1174623.84,USD,GRP_FERT,MINFERT,8157.11,TON,144000,KG,20250115,MROJAS,000000,
100,0001000381,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,96,TON,506782.08,USD,GRP_FERT,MINFERT,5278.98,TON,96000,KG,20250115,ASOTO,000000,
100,0001000381,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,279,TON,1439455.86,USD,GRP_FERT,MINFERT,5159.34,TON,279000,KG,20250115,MROJAS,000000,
100,0001000382,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,231,TON,1453708.41,USD,GRP_FERT,MINFERT,6293.11,TON,231000,KG,20250116,ASOTO,000000,
100,0001000382,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,93,TON,528609.21,USD,GRP_FERT,MINFERT,5683.97,TON,93000,KG,20250116,ASOTO,000000,
100,0001000382,000030,50009,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1386776.28,USD,GRP_FERT,MINFERT,6246.74,TON,222000,KG,20250116,MROJAS,000000,
100,0001000383,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,44,TON,295935.2,USD,GRP_FERT,MINFERT,6725.8,TON,44000,KG,20250117,JPEREZ,000000,
100,0001000384,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,180,TON,1309662.0,USD,GRP_FERT,MINFERT,7275.9,TON,180000,KG,20250118,MROJAS,000000,
100,0001000384,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,123,TON,961356.93,USD,GRP_FERT,MINFERT,7815.91,TON,123000,KG,20250118,JPEREZ,000000,
100,0001000384,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,273,TON,1929307.38,USD,GRP_FERT,MINFERT,7067.06,TON,273000,KG,20250118,ASOTO,000000,
100,0001000385,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,40,TON,200195.2,USD,GRP_FERT,MINFERT,5004.88,TON,40000,KG,20250119,JPEREZ,000000,
100,0001000386,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,135,TON,1053594.0,USD,GRP_FERT,MINFERT,7804.4,TON,135000,KG,20250120,ASOTO,000000,
100,0001000386,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,300,TON,2381745.0,USD,GRP_FERT,MINFERT,7939.15,TON,300000,KG,20250120,JPEREZ,000000,
100,0001000386,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,138,TON,1230228.6,USD,GRP_FERT,MINFERT,8914.7,TON,138000,KG,20250120,MROJAS,000000,
100,0001000387,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1600185.6,USD,GRP_FERT,MINFERT,6838.4,TON,234000,KG,20250121,MROJAS,000000,
100,0001000388,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,69,TON,417772.92,USD,GRP_FERT,MINFERT,6054.68,TON,69000,KG,20250122,ASOTO,000000,
100,0001000389,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1831084.5,USD,GRP_FERT,MINFERT,8719.45,TON,210000,KG,20250123,JPEREZ,000000,
100,0001000389,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,255,TON,2095266.15,USD,GRP_FERT,MINFERT,8216.73,TON,255000,KG,20250123,MROJAS,000000,
100,0001000390,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,35,TON,187384.4,USD,GRP_FERT,MINFERT,5353.84,TON,35000,KG,20250124,JPEREZ,000000,
100,0001000391,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,72,TON,402485.76,USD,GRP_FERT,MINFERT,5590.08,TON,72000,KG,20250125,JPEREZ,000000,
100,0001000392,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,88,TON,523019.2,USD,GRP_FERT,MINFERT,5943.4,TON,88000,KG,20250126,JPEREZ,000000,
100,0001000393,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,162,TON,1277690.76,USD,GRP_FERT,MINFERT,7886.98,TON,162000,KG,20250127,ASOTO,000000,
100,0001000393,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,135,TON,869665.95,USD,GRP_FERT,MINFERT,6441.97,TON,135000,KG,20250127,JPEREZ,000000,
100,0001000394,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,31,TON,256030.86,USD,GRP_FERT,MINFERT,8259.06,TON,31000,KG,20250128,JPEREZ,000000,
100,0001000394,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,96,TON,534756.48,USD,GRP_FERT,MINFERT,5570.38,TON,96000,KG,20250128,MROJAS,000000,
100,0001000395,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,40,TON,350553.2,USD,GRP_FERT,MINFERT,8763.83,TON,40000,KG,20250129,JPEREZ,000000,
100,0001000396,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,270,TON,1832365.8,USD,GRP_FERT,MINFERT,6786.54,TON,270000,KG,20250130,ASOTO,000000,
100,0001000397,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,76,TON,520691.2,USD,GRP_FERT,MINFERT,6851.2,TON,76000,KG,20250131,JPEREZ,000000,
100,0001000398,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,72,TON,367291.44,USD,GRP_FERT,MINFERT,5101.27,TON,72000,KG,20250201,JPEREZ,000000,
100,0001000398,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,126,TON,997661.7,USD,GRP_FERT,MINFERT,7917.95,TON,126000,KG,20250201,JPEREZ,000000,
100,0001000398,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,129,TON,810010.35,USD,GRP_FERT,MINFERT,6279.15,TON,129000,KG,20250201,ASOTO,000000,
100,0001000399,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,300,TON,2527134.0,USD,GRP_FERT,MINFERT,8423.78,TON,300000,KG,20250202,JPEREZ,000000,
100,0001000400,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,36,TON,212635.8,USD,GRP_FERT,MINFERT,5906.55,TON,36000,KG,20250203,MROJAS,000000,
100,0001000400,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,84,TON,537602.52,USD,GRP_FERT,MINFERT,6400.03,TON,84000,KG,20250203,JPEREZ,000000,
100,0001000401,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,300,TON,2654289.0,USD,GRP_FERT,MINFERT,8847.63,TON,300000,KG,20250204,ASOTO,000000,
100,0001000401,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1908555.12,USD,GRP_FERT,MINFERT,7664.88,TON,249000,KG,20250204,ASOTO,000000,
100,0001000401,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,159,TON,1134708.27,USD,GRP_FERT,MINFERT,7136.53,TON,159000,KG,20250204,MROJAS,000000,
100,0001000402,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,126,TON,1000063.26,USD,GRP_FERT,MINFERT,7937.01,TON,126000,KG,20250205,MROJAS,000000,
100,0001000402,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,81,TON,527156.91,USD,GRP_FERT,MINFERT,6508.11,TON,81000,KG,20250205,ASOTO,000000,
100,0001000402,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,141,TON,914576.76,USD,GRP_FERT,MINFERT,6486.36,TON,141000,KG,20250205,JPEREZ,000000,
100,0001000403,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,29,TON,170491.29,USD,GRP_FERT,MINFERT,5879.01,TON,29000,KG,20250206,MROJAS,000000,
100,0001000404,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,31,TON,208086.88,USD,GRP_FERT,MINFERT,6712.48,TON,31000,KG,20250207,ASOTO,000000,
100,0001000405,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,225,TON,2003755.5,USD,GRP_FERT,MINFERT,8905.58,TON,225000,KG,20250208,ASOTO,000000,
100,0001000405,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,87,TON,651717.0,USD,GRP_FERT,MINFERT,7491.0,TON,87000,KG,20250208,ASOTO,000000,
100,0001000406,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,291,TON,2601644.76,USD,GRP_FERT,MINFERT,8940.36,TON,291000,KG,20250209,JPEREZ,000000,
100,0001000407,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,132,TON,676303.32,USD,GRP_FERT,MINFERT,5123.51,TON,132000,KG,20250210,ASOTO,000000,
100,0001000407,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1065177.36,USD,GRP_FERT,MINFERT,5726.76,TON,186000,KG,20250210,JPEREZ,000000,
100,0001000408,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1318678.74,USD,GRP_FERT,MINFERT,6190.98,TON,213000,KG,20250211,MROJAS,000000,
100,0001000408,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,231,TON,2008182.33,USD,GRP_FERT,MINFERT,8693.43,TON,231000,KG,20250211,JPEREZ,000000,
100,0001000409,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,195,TON,1082134.95,USD,GRP_FERT,MINFERT,5549.41,TON,195000,KG,20250212,ASOTO,000000,
100,0001000409,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,144,TON,904950.72,USD,GRP_FERT,MINFERT,6284.38,TON,144000,KG,20250212,JPEREZ,000000,
100,0001000409,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,285,TON,1956185.85,USD,GRP_FERT,MINFERT,6863.81,TON,285000,KG,20250212,JPEREZ,000000,
100,0001000410,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1490767.68,USD,GRP_FERT,MINFERT,8014.88,TON,186000,KG,20250213,MROJAS,000000,
100,0001000411,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,91,TON,517366.85,USD,GRP_FERT,MINFERT,5685.35,TON,91000,KG,20250214,JPEREZ,000000,
100,0001000412,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,36,TON,188813.52,USD,GRP_FERT,MINFERT,5244.82,TON,36000,KG,20250215,JPEREZ,000000,
100,0001000412,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,81,TON,651785.13,USD,GRP_FERT,MINFERT,8046.73,TON,81000,KG,20250215,MROJAS,000000,
100,0001000412,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,58,TON,498623.1,USD,GRP_FERT,MINFERT,8596.95,TON,58000,KG,20250215,ASOTO,000000,
100,0001000413,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,111,TON,900780.54,USD,GRP_FERT,MINFERT,8115.14,TON,111000,KG,20250216,JPEREZ,000000,
100,0001000413,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1568703.54,USD,GRP_FERT,MINFERT,8433.89,TON,186000,KG,20250216,MROJAS,000000,
100,0001000414,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,87,TON,512542.23,USD,GRP_FERT,MINFERT,5891.29,TON,87000,KG,20250217,ASOTO,000000,
100,0001000415,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,84,TON,669128.04,USD,GRP_FERT,MINFERT,7965.81,TON,84000,KG,20250218,ASOTO,000000,
100,0001000415,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,89,TON,740905.42,USD,GRP_FERT,MINFERT,8324.78,TON,89000,KG,20250218,JPEREZ,000000,
100,0001000415,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,60,TON,470581.2,USD,GRP_FERT,MINFERT,7843.02,TON,60000,KG,20250218,JPEREZ,000000,
100,0001000416,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,98,TON,860173.44,USD,GRP_FERT,MINFERT,8777.28,TON,98000,KG,20250219,MROJAS,000000,
100,0001000417,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,84,TON,666645.0,USD,GRP_FERT,MINFERT,7936.25,TON,84000,KG,20250220,JPEREZ,000000,
100,0001000417,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1511827.2,USD,GRP_FERT,MINFERT,6460.8,TON,234000,KG,20250220,JPEREZ,000000,
100,0001000418,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,108,TON,560160.36,USD,GRP_FERT,MINFERT,5186.67,TON,108000,KG,20250221,ASOTO,000000,
100,0001000419,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,61,TON,506260.96,USD,GRP_FERT,MINFERT,8299.36,TON,61000,KG,20250222,MROJAS,000000,
100,0001000419,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,99,TON,806517.36,USD,GRP_FERT,MINFERT,8146.64,TON,99000,KG,20250222,ASOTO,000000,
