MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,KOART,SHKZG,GSBER,HKONT,DMBTR,WRBTR,MWSKZ,KOSTL,ZUONR,SGTXT,LIFNR,KUNNR,PRCTR,MATNR,UMSKZ
100,3000,0100000806,2024,002,50,S,H,,0000800000,882045.24,882045.24,A1,COM100,0001000075,,,,,,
100,3000,0100000807,2024,001,01,D,S,,0000010000,2745990.3,2745990.3,A1,,0001000076,,,0000010000,,,
100,3000,0100000807,2024,002,50,S,H,,0000800000,2745990.3,2745990.3,A1,COM100,0001000076,,,,,,
100,3000,0100000808,2024,001,01,D,S,,0000010001,733824.0,733824.0,A1,,0001000077,,,0000010001,,,
100,3000,0100000808,2024,002,50,S,H,,0000800000,733824.0,733824.0,A1,COM100,0001000077,,,,,,
100,3000,0100000809,2024,001,01,D,S,,0000010002,3451851.42,3451851.42,A1,,0001000078,,,0000010002,,,
100,3000,0100000809,2024,002,50,S,H,,0000800000,3451851.42,3451851.42,A1,COM100,0001000078,,,,,,
100,3000,0100000810,2024,001,01,D,S,,0000010001,4045774.08,4045774.08,A1,,0001000079,,,0000010001,,,
100,3000,0100000810,2024,002,50,S,H,,0000800000,4045774.08,4045774.08,A1,COM100,0001000079,,,,,,
100,3000,0100000811,2024,001,01,D,S,,0000010000,3356448.96,3356448.96,A1,,0001000080,,,0000010000,,,
100,3000,0100000811,2024,002,50,S,H,,0000800000,3356448.96,3356448.96,A1,COM100,0001000080,,,,,,
100,3000,0100000812,2024,001,01,D,S,,0000010001,812163.78,812163.78,A1,,0001000081,,,0000010001,,,
100,3000,0100000812,2024,002,50,S,H,,0000800000,812163.78,812163.78,A1,COM100,0001000081,,,,,,
100,3000,0100000813,2024,001,01,D,S,,0000010000,3257172.36,3257172.36,A1,,0001000082,,,0000010000,,,
100,3000,0100000813,2024,002,50,S,H,,0000800000,3257172.36,3257172.36,A1,COM100,0001000082,,,,,,
100,3000,0100000814,2024,001,01,D,S,,0000010010,427640.08,427640.08,A1,,0001000083,,,0000010010,,,
100,3000,0100000814,2024,002,50,S,H,,0000800000,427640.08,427640.08,A1,COM100,0001000083,,,,,,
100,3000,0100000815,2024,001,01,D,S,,0000010001,967111.2,967111.2,A1,,0001000084,,,0000010001,,,
100,3000,0100000815,2024,002,50,S,H,,0000800000,967111.2,967111.2,A1,COM100,0001000084,,,,,,
100,3000,0100000816,2024,001,01,D,S,,0000010000,2159380.17,2159380.17,A1,,0001000085,,,0000010000,,,
100,3000,0100000816,2024,002,50,S,H,,0000800000,2159380.17,2159380.17,A1,COM100,0001000085,,,,,,
100,3000,0100000817,2024,001,01,D,S,,0000010036,1243532.18,1243532.18,A1,,0001000086,,,0000010036,,,
100,3000,0100000817,2024,002,50,S,H,,0000800000,1243532.18,1243532.18,A1,COM100,0001000086,,,,,,
100,3000,0100000818,2024,001,01,D,S,,0000010043,465294.72,465294.72,A1,,0001000087,,,0000010043,,,
100,3000,0100000818,2024,002,50,S,H,,0000800000,465294.72,465294.72,A1,COM100,0001000087,,,,,,
100,3000,0100000819,2024,001,01,D,S,,0000010001,4301542.38,4301542.38,A1,,0001000088,,,0000010001,,,
100,3000,0100000819,2024,002,50,S,H,,0000800000,4301542.38,4301542.38,A1,COM100,0001000088,,,,,,
100,3000,0100000820,2024,001,01,D,S,,0000010013,193832.76,193832.76,A1,,0001000089,,,0000010013,,,
100,3000,0100000820,2024,002,50,S,H,,0000800000,193832.76,193832.76,A1,COM100,0001000089,,,,,,
100,3000,0100000821,2024,001,01,D,S,,0000010001,3400913.25,3400913.25,A1,,0001000090,,,0000010001,,,
100,3000,0100000821,2024,002,50,S,H,,0000800000,3400913.25,3400913.25,A1,COM100,0001000090,,,,,,
100,3000,0100000822,2024,001,01,D,S,,0000010008,1473790.66,1473790.66,A1,,0001000091,,,0000010008,,,
100,3000,0100000822,2024,002,50,S,H,,0000800000,1473790.66,1473790.66,A1,COM100,0001000091,,,,,,
100,3000,0100000823,2024,001,01,D,S,,0000010000,3094885.05,3094885.05,A1,,0001000092,,,0000010000,,,
100,3000,0100000823,2024,002,50,S,H,,0000800000,3094885.05,3094885.05,A1,COM100,0001000092,,,,,,
100,3000,0100000824,2024,001,01,D,S,,0000010001,1019833.92,1019833.92,A1,,0001000093,,,0000010001,,,
100,3000,0100000824,2024,002,50,S,H,,0000800000,1019833.92,1019833.92,A1,COM100,0001000093,,,,,,
100,3000,0100000825,2024,001,01,D,S,,0000010002,3168227.97,3168227.97,A1,,0001000094,,,0000010002,,,
100,3000,0100000825,2024,002,50,S,H,,0000800000,3168227.97,3168227.97,A1,COM100,0001000094,,,,,,
100,3000,0100000826,2024,001,01,D,S,,0000010002,2433108.0,2433108.0,A1,,0001000095,,,0000010002,,,
100,3000,0100000826,2024,002,50,S,H,,0000800000,2433108.0,2433108.0,A1,COM100,0001000095,,,,,,
100,3000,0100000827,2024,001,01,D,S,,0000010001,1628351.19,1628351.19,A1,,0001000096,,,0000010001,,,
100,3000,0100000827,2024,002,50,S,H,,0000800000,1628351.19,1628351.19,A1,COM100,0001000096,,,,,,
100,3000,0100000828,2024,001,01,D,S,,0000010002,2798146.92,2798146.92,A1,,0001000097,,,0000010002,,,
100,3000,0100000828,2024,002,50,S,H,,0000800000,2798146.92,2798146.92,A1,COM100,0001000097,,,,,,
100,3000,0100000829,2024,001,01,D,S,,0000010000,4061700.75,4061700.75,A1,,0001000098,,,0000010000,,,
100,3000,0100000829,2024,002,50,S,H,,0000800000,4061700.75,4061700.75,A1,COM100,0001000098,,,,,,
100,3000,0100000830,2024,001,01,D,S,,0000010000,1812316.98,1812316.98,A1,,0001000099,,,0000010000,,,
100,3000,0100000830,2024,002,50,S,H,,0000800000,1812316.98,1812316.98,A1,COM100,0001000099,,,,,,
100,3000,0100000831,2024,001,01,D,S,,0000010000,6433316.82,6433316.82,A1,,0001000100,,,0000010000,,,
100,3000,0100000831,2024,002,50,S,H,,0000800000,6433316.82,6433316.82,A1,COM100,0001000100,,,,,,
100,3000,0100000832,2024,001,01,D,S,,0000010002,3265457.7,3265457.7,A1,,0001000101,,,0000010002,,,
100,3000,0100000832,2024,002,50,S,H,,0000800000,3265457.7,3265457.7,A1,COM100,0001000101,,,,,,
100,3000,0100000833,2024,001,01,D,S,,0000010001,2598346.08,2598346.08,A1,,0001000102,,,0000010001,,,
100,3000,0100000833,2024,002,50,S,H,,0000800000,2598346.08,2598346.08,A1,COM100,0001000102,,,,,,
100,3000,0100000834,2024,001,01,D,S,,0000010045,759137.47,759137.47,A1,,0001000103,,,0000010045,,,
100,3000,0100000834,2024,002,50,S,H,,0000800000,759137.47,759137.47,A1,COM100,0001000103,,,,,,
100,3000,0100000835,2024,001,01,D,S,,0000010041,285664.5,285664.5,A1,,0001000104,,,0000010041,,,
100,3000,0100000835,2024,002,50,S,H,,0000800000,285664.5,285664.5,A1,COM100,0001000104,,,,,,
100,3000,0100000836,2024,001,01,D,S,,0000010001,3529642.23,3529642.23,A1,,0001000105,,,0000010001,,,
100,3000,0100000836,2024,002,50,S,H,,0000800000,3529642.23,3529642.23,A1,COM100,0001000105,,,,,,
100,3000,0100000837,2024,001,01,D,S,,0000010036,971605.79,971605.79,A1,,0001000106,,,0000010036,,,
100,3000,0100000837,2024,002,50,S,H,,0000800000,971605.79,971605.79,A1,COM100,0001000106,,,,,,
100,3000,0100000838,2024,001,01,D,S,,0000010000,1599503.28,1599503.28,A1,,0001000107,,,0000010000,,,
100,3000,0100000838,2024,002,50,S,H,,0000800000,1599503.28,1599503.28,A1,COM100,0001000107,,,,,,
100,3000,0100000839,2024,001,01,D,S,,0000010033,1266701.32,1266701.32,A1,,0001000108,,,0000010033,,,
100,3000,0100000839,2024,002,50,S,H,,0000800000,1266701.32,1266701.32,A1,COM100,0001000108,,,,,,
100,3000,0100000840,2024,001,01,D,S,,0000010002,1541207.76,1541207.76,A1,,0001000109,,,0000010002,,,
100,3000,0100000840,2024,002,50,S,H,,0000800000,1541207.76,1541207.76,A1,COM100,0001000109,,,,,,
100,3000,0100000841,2024,001,01,D,S,,0000010001,2271244.26,2271244.26,A1,,0001000110,,,0000010001,,,
100,3000,0100000841,2024,002,50,S,H,,0000800000,2271244.26,2271244.26,A1,COM100,0001000110,,,,,,
100,3000,0100000842,2024,001,01,D,S,,0000010032,1500419.7,1500419.7,A1,,0001000111,,,0000010032,,,
100,3000,0100000842,2024,002,50,S,H,,0000800000,1500419.7,1500419.7,A1,COM100,0001000111,,,,,,
100,3000,0100000843,2024,001,01,D,S,,0000010002,1627796.13,1627796.13,A1,,0001000112,,,0000010002,,,
100,3000,0100000843,2024,002,50,S,H,,0000800000,1627796.13,1627796.13,A1,COM100,0001000112,,,,,,
100,3000,0100000844,2024,001,01,D,S,,0000010001,411073.8,411073.8,A1,,0001000113,,,0000010001,,,
100,3000,0100000844,2024,002,50,S,H,,0000800000,411073.8,411073.8,A1,COM100,0001000113,,,,,,
100,3000,0100000845,2024,001,01,D,S,,0000010001,725817.69,725817.69,A1,,0001000114,,,0000010001,,,
100,3000,0100000845,2024,002,50,S,H,,0000800000,725817.69,725817.69,A1,COM100,0001000114,,,,,,
100,3000,0100000846,2024,001,01,D,S,,0000010015,1231976.61,1231976.61,A1,,0001000115,,,0000010015,,,
100,3000,0100000846,2024,002,50,S,H,,0000800000,1231976.61,1231976.61,A1,COM100,0001000115,,,,,,
100,3000,0100000847,2024,001,01,D,S,,0000010001,1178880.84,1178880.84,A1,,0001000116,,,0000010001,,,
100,3000,0100000847,2024,002,50,S,H,,0000800000,1178880.84,1178880.84,A1,COM100,0001000116,,,,,,
100,3000,0100000848,2024,001,01,D,S,,0000010002,2533274.64,2533274.64,A1,,0001000117,,,0000010002,,,
100,3000,0100000848,2024,002,50,S,H,,0000800000,2533274.64,2533274.64,A1,COM100,0001000117,,,,,,
100,3000,0100000849,2024,001,01,D,S,,0000010000,4590610.38,4590610.38,A1,,0001000118,,,0000010000,,,
100,3000,0100000849,2024,002,50,S,H,,0000800000,4590610.38,4590610.38,A1,COM100,0001000118,,,,,,
100,3000,0100000850,2024,001,01,D,S,,0000010000,1571006.88,1571006.88,A1,,0001000119,,,0000010000,,,
100,3000,0100000850,2024,002,50,S,H,,0000800000,1571006.88,1571006.88,A1,COM100,0001000119,,,,,,
100,3000,0100000851,2024,001,01,D,S,,0000010019,491550.07,491550.07,A1,,0001000120,,,0000010019,,,
100,3000,0100000851,2024,002,50,S,H,,0000800000,491550.07,491550.07,A1,COM100,0001000120,,,,,,
100,3000,0100000852,2024,001,01,D,S,,0000010001,3040041.72,3040041.72,A1,,0001000121,,,0000010001,,,
100,3000,0100000852,2024,002,50,S,H,,0000800000,3040041.72,3040041.72,A1,COM100,0001000121,,,,,,
100,3000,0100000853,2024,001,01,D,S,,0000010027,570356.03,570356.03,A1,,0001000122,,,0000010027,,,
100,3000,0100000853,2024,002,50,S,H,,0000800000,570356.03,570356.03,A1,COM100,0001000122,,,,,,
100,3000,0100000854,2024,001,01,D,S,,0000010000,2079985.92,2079985.92,A1,,0001000123,,,0000010000,,,
100,3000,0100000854,2024,002,50,S,H,,0000800000,2079985.92,2079985.92,A1,COM100,0001000123,,,,,,
100,3000,0100000855,2024,001,01,D,S,,0000010049,1549887.52,1549887.52,A1,,0001000124,,,0000010049,,,
100,3000,0100000855,2024,002,50,S,H,,0000800000,1549887.52,1549887.52,A1,COM100,0001000124,,,,,,
100,3000,0100000856,2024,001,01,D,S,,0000010005,640503.5,640503.5,A1,,0001000125,,,0000010005,,,
100,3000,0100000856,2024,002,50,S,H,,0000800000,640503.5,640503.5,A1,COM100,0001000125,,,,,,
100,3000,0100000857,2024,001,01,D,S,,0000010037,497898.45,497898.45,A1,,0001000126,,,0000010037,,,
100,3000,0100000857,2024,002,50,S,H,,0000800000,497898.45,497898.45,A1,COM100,0001000126,,,,,,
100,3000,0100000858,2024,001,01,D,S,,0000010002,3072433.68,3072433.68,A1,,0001000127,,,0000010002,,,
100,3000,0100000858,2024,002,50,S,H,,0000800000,3072433.68,3072433.68,A1,COM100,0001000127,,,,,,
100,3000,0100000859,2024,001,01,D,S,,0000010002,3625100.82,3625100.82,A1,,0001000128,,,0000010002,,,
100,3000,0100000859,2024,002,50,S,H,,0000800000,3625100.82,3625100.82,A1,COM100,0001000128,,,,,,
100,3000,0100000860,2024,001,01,D,S,,0000010000,2611226.25,2611226.25,A1,,0001000129,,,0000010000,,,
100,3000,0100000860,2024,002,50,S,H,,0000800000,2611226.25,2611226.25,A1,COM100,0001000129,,,,,,
100,3000,0100000861,2024,001,01,D,S,,0000010002,4676688.3,4676688.3,A1,,0001000130,,,0000010002,,,
100,3000,0100000861,2024,002,50,S,H,,0000800000,4676688.3,4676688.3,A1,COM100,0001000130,,,,,,
100,3000,0100000862,2024,001,01,D,S,,0000010001,3215428.26,3215428.26,A1,,0001000131,,,0000010001,,,
100,3000,0100000862,2024,002,50,S,H,,0000800000,3215428.26,3215428.26,A1,COM100,0001000131,,,,,,
100,3000,0100000863,2024,001,01,D,S,,0000010029,233607.5,233607.5,A1,,0001000132,,,0000010029,,,
100,3000,0100000863,2024,002,50,S,H,,0000800000,233607.5,233607.5,A1,COM100,0001000132,,,,,,
100,3000,0100000864,2024,001,01,D,S,,0000010001,3913863.87,3913863.87,A1,,0001000133,,,0000010001,,,
100,3000,0100000864,2024,002,50,S,H,,0000800000,3913863.87,3913863.87,A1,COM100,0001000133,,,,,,
100,3000,0100000865,2024,001,01,D,S,,0000010002,3951279.96,3951279.96,A1,,0001000134,,,0000010002,,,
100,3000,0100000865,2024,002,50,S,H,,0000800000,3951279.96,3951279.96,A1,COM100,0001000134,,,,,,
100,3000,0100000866,2024,001,01,D,S,,0000010002,3120885.45,3120885.45,A1,,0001000135,,,0000010002,,,
100,3000,0100000866,2024,002,50,S,H,,0000800000,3120885.45,3120885.45,A1,COM100,0001000135,,,,,,
100,3000,0100000867,2024,001,01,D,S,,0000010002,3302701.2,3302701.2,A1,,0001000136,,,0000010002,,,
100,3000,0100000867,2024,002,50,S,H,,0000800000,3302701.2,3302701.2,A1,COM100,0001000136,,,,,,
100,3000,0100000868,2024,001,01,D,S,,0000010000,4294075.2,4294075.2,A1,,0001000137,,,0000010000,,,
100,3000,0100000868,2024,002,50,S,H,,0000800000,4294075.2,4294075.2,A1,COM100,0001000137,,,,,,
100,3000,0100000869,2024,001,01,D,S,,0000010048,679184.95,679184.95,A1,,0001000138,,,0000010048,,,
100,3000,0100000869,2024,002,50,S,H,,0000800000,679184.95,679184.95,A1,COM100,0001000138,,,,,,
100,3000,0100000870,2024,001,01,D,S,,0000010027,633243.8,633243.8,A1,,0001000139,,,0000010027,,,
100,3000,0100000870,2024,002,50,S,H,,0000800000,633243.8,633243.8,A1,COM100,0001000139,,,,,,
100,3000,0100000871,2024,001,01,D,S,,0000010033,509850.88,509850.88,A1,,0001000140,,,0000010033,,,
100,3000,0100000871,2024,002,50,S,H,,0000800000,509850.88,509850.88,A1,COM100,0001000140,,,,,,
100,3000,0100000872,2024,001,01,D,S,,0000010000,2092793.67,2092793.67,A1,,0001000141,,,0000010000,,,
100,3000,0100000872,2024,002,50,S,H,,0000800000,2092793.67,2092793.67,A1,COM100,0001000141,,,,,,
100,3000,0100000873,2024,001,01,D,S,,0000010001,1564701.84,1564701.84,A1,,0001000142,,,0000010001,,,
100,3000,0100000873,2024,002,50,S,H,,0000800000,1564701.84,1564701.84,A1,COM100,0001000142,,,,,,
100,3000,0100000874,2024,001,01,D,S,,0000010002,1549826.46,1549826.46,A1,,0001000143,,,0000010002,,,
100,3000,0100000874,2024,002,50,S,H,,0000800000,1549826.46,1549826.46,A1,COM100,0001000143,,,,,,
100,3000,0100000875,2024,001,01,D,S,,0000010000,5424175.62,5424175.62,A1,,0001000144,,,0000010000,,,
100,3000,0100000875,2024,002,50,S,H,,0000800000,5424175.62,5424175.62,A1,COM100,0001000144,,,,,,
100,3000,0100000876,2024,001,01,D,S,,0000010000,3246409.92,3246409.92,A1,,0001000145,,,0000010000,,,
100,3000,0100000876,2024,002,50,S,H,,0000800000,3246409.92,3246409.92,A1,COM100,0001000145,,,,,,
100,3000,0100000877,2024,001,01,D,S,,0000010000,3539396.76,3539396.76,A1,,0001000146,,,0000010000,,,
100,3000,0100000877,2024,002,50,S,H,,0000800000,3539396.76,3539396.76,A1,COM100,0001000146,,,,,,
100,3000,0100000878,2024,001,01,D,S,,0000010002,3683258.37,3683258.37,A1,,0001000147,,,0000010002,,,
100,3000,0100000878,2024,002,50,S,H,,0000800000,3683258.37,3683258.37,A1,COM100,0001000147,,,,,,
100,3000,0100000879,2024,001,01,D,S,,0000010013,317661.0,317661.0,A1,,0001000148,,,0000010013,,,
100,3000,0100000879,2024,002,50,S,H,,0000800000,317661.0,317661.0,A1,COM100,0001000148,,,,,,
100,3000,0100000880,2024,001,01,D,S,,0000010001,3954798.24,3954798.24,A1,,0001000149,,,0000010001,,,
100,3000,0100000880,2024,002,50,S,H,,0000800000,3954798.24,3954798.24,A1,COM100,0001000149,,,,,,
100,3000,0100000881,2024,001,01,D,S,,0000010008,182846.65,182846.65,A1,,0001000150,,,0000010008,,,
100,3000,0100000881,2024,002,50,S,H,,0000800000,182846.65,182846.65,A1,COM100,0001000150,,,,,,
100,3000,0100000882,2024,001,01,D,S,,0000010002,512130.6,512130.6,A1,,0001000151,,,0000010002,,,
100,3000,0100000882,2024,002,50,S,H,,0000800000,512130.6,512130.6,A1,COM100,0001000151,,,,,,
100,3000,0100000883,2024,001,01,D,S,,0000010000,2139352.5,2139352.5,A1,,0001000152,,,0000010000,,,
100,3000,0100000883,2024,002,50,S,H,,0000800000,2139352.5,2139352.5,A1,COM100,0001000152,,,,,,
100,3000,0100000884,2024,001,01,D,S,,0000010000,1977330.21,1977330.21,A1,,0001000153,,,0000010000,,,
100,3000,0100000884,2024,002,50,S,H,,0000800000,1977330.21,1977330.21,A1,COM100,0001000153,,,,,,
100,3000,0100000885,2024,001,01,D,S,,0000010000,3155991.06,3155991.06,A1,,0001000154,,,0000010000,,,
100,3000,0100000885,2024,002,50,S,H,,0000800000,3155991.06,3155991.06,A1,COM100,0001000154,,,,,,
100,3000,0100000886,2024,001,01,D,S,,0000010028,1970522.86,1970522.86,A1,,0001000155,,,0000010028,,,
100,3000,0100000886,2024,002,50,S,H,,0000800000,1970522.86,1970522.86,A1,COM100,0001000155,,,,,,
100,3000,0100000887,2024,001,01,D,S,,0000010003,311826.48,311826.48,A1,,0001000156,,,0000010003,,,
100,3000,0100000887,2024,002,50,S,H,,0000800000,311826.48,311826.48,A1,COM100,0001000156,,,,,,
100,3000,0100000888,2024,001,01,D,S,,0000010002,2470528.8,2470528.8,A1,,0001000157,,,0000010002,,,
100,3000,0100000888,2024,002,50,S,H,,0000800000,2470528.8,2470528.8,A1,COM100,0001000157,,,,,,
100,3000,0100000889,2024,001,01,D,S,,0000010001,776977.8,776977.8,A1,,0001000158,,,0000010001,,,
100,3000,0100000889,2024,002,50,S,H,,0000800000,776977.8,776977.8,A1,COM100,0001000158,,,,,,
100,3000,0100000890,2024,001,01,D,S,,0000010006,1291987.12,1291987.12,A1,,0001000159,,,0000010006,,,
100,3000,0100000890,2024,002,50,S,H,,0000800000,1291987.12,1291987.12,A1,COM100,0001000159,,,,,,
100,3000,0100000891,2024,001,01,D,S,,0000010001,2978886.75,2978886.75,A1,,0001000160,,,0000010001,,,
100,3000,0100000891,2024,002,50,S,H,,0000800000,2978886.75,2978886.75,A1,COM100,0001000160,,,,,,
100,3000,0100000892,2024,001,01,D,S,,0000010002,858611.52,858611.52,A1,,0001000161,,,0000010002,,,
100,3000,0100000892,2024,002,50,S,H,,0000800000,858611.52,858611.52,A1,COM100,0001000161,,,,,,
100,3000,0100000893,2024,001,01,D,S,,0000010000,751266.9,751266.9,A1,,0001000162,,,0000010000,,,
100,3000,0100000893,2024,002,50,S,H,,0000800000,751266.9,751266.9,A1,COM100,0001000162,,,,,,
100,3000,0100000894,2024,001,01,D,S,,0000010043,352141.12,352141.12,A1,,0001000163,,,0000010043,,,
100,3000,0100000894,2024,002,50,S,H,,0000800000,352141.12,352141.12,A1,COM100,0001000163,,,,,,
100,3000,0100000895,2024,001,01,D,S,,0000010001,4051726.14,4051726.14,A1,,0001000164,,,0000010001,,,
100,3000,0100000895,2024,002,50,S,H,,0000800000,4051726.14,4051726.14,A1,COM100,0001000164,,,,,,
100,3000,0100000896,2024,001,01,D,S,,0000010000,2907326.88,2907326.88,A1,,0001000165,,,0000010000,,,
100,3000,0100000896,2024,002,50,S,H,,0000800000,2907326.88,2907326.88,A1,COM100,0001000165,,,,,,
100,3000,0100000897,2024,001,01,D,S,,0000010031,714093.59,714093.59,A1,,0001000166,,,0000010031,,,
100,3000,0100000897,2024,002,50,S,H,,0000800000,714093.59,714093.59,A1,COM100,0001000166,,,,,,
100,3000,0100000898,2024,001,01,D,S,,0000010002,2925508.68,2925508.68,A1,,0001000167,,,0000010002,,,
100,3000,0100000898,2024,002,50,S,H,,0000800000,2925508.68,2925508.68,A1,COM100,0001000167,,,,,,
100,3000,0100000899,2024,001,01,D,S,,0000010021,623167.01,623167.01,A1,,0001000168,,,0000010021,,,
100,3000,0100000899,2024,002,50,S,H,,0000800000,623167.01,623167.01,A1,COM100,0001000168,,,,,,
100,3000,0100000900,2024,001,01,D,S,,0000010001,4392629.58,4392629.58,A1,,0001000169,,,0000010001,,,
100,3000,0100000900,2024,002,50,S,H,,0000800000,4392629.58,4392629.58,A1,COM100,0001000169,,,,,,
100,3000,0100000901,2024,001,01,D,S,,0000010044,934993.97,934993.97,A1,,0001000170,,,0000010044,,,
100,3000,0100000901,2024,002,50,S,H,,0000800000,934993.97,934993.97,A1,COM100,0001000170,,,,,,
100,3000,0100000902,2024,001,01,D,S,,0000010000,3357769.23,3357769.23,A1,,0001000171,,,0000010000,,,
100,3000,0100000902,2024,002,50,S,H,,0000800000,3357769.23,3357769.23,A1,COM100,0001000171,,,,,,
100,3000,0100000903,2024,001,01,D,S,,0000010033,505360.68,505360.68,A1,,0001000172,,,0000010033,,,
100,3000,0100000903,2024,002,50,S,H,,0000800000,505360.68,505360.68,A1,COM100,0001000172,,,,,,
100,3000,0100000904,2024,001,01,D,S,,0000010002,1651042.44,1651042.44,A1,,0001000173,,,0000010002,,,
100,3000,0100000904,2024,002,50,S,H,,0000800000,1651042.44,1651042.44,A1,COM100,0001000173,,,,,,
100,3000,0100000905,2024,001,01,D,S,,0000010007,1607196.22,1607196.22,A1,,0001000174,,,0000010007,,,
100,3000,0100000905,2024,002,50,S,H,,0000800000,1607196.22,1607196.22,A1,COM100,0001000174,,,,,,
100,3000,0100000906,2024,001,01,D,S,,0000010001,3884305.89,3884305.89,A1,,0001000175,,,0000010001,,,
100,3000,0100000906,2024,002,50,S,H,,0000800000,3884305.89,3884305.89,A1,COM100,0001000175,,,,,,
100,3000,0100000907,2024,001,01,D,S,,0000010017,698985.6,698985.6,A1,,0001000176,,,0000010017,,,
100,3000,0100000907,2024,002,50,S,H,,0000800000,698985.6,698985.6,A1,COM100,0001000176,,,,,,
100,3000,0100000908,2024,001,01,D,S,,0000010002,2347544.13,2347544.13,A1,,0001000177,,,0000010002,,,
100,3000,0100000908,2024,002,50,S,H,,0000800000,2347544.13,2347544.13,A1,COM100,0001000177,,,,,,
100,3000,0100000909,2024,001,01,D,S,,0000010000,3512817.18,3512817.18,A1,,0001000178,,,0000010000,,,
100,3000,0100000909,2024,002,50,S,H,,0000800000,3512817.18,3512817.18,A1,COM100,0001000178,,,,,,
100,3000,0100000910,2024,001,01,D,S,,0000010001,1253745.9,1253745.9,A1,,0001000179,,,0000010001,,,
100,3000,0100000910,2024,002,50,S,H,,0000800000,1253745.9,1253745.9,A1,COM100,0001000179,,,,,,
100,3000,0100000911,2024,001,01,D,S,,0000010001,4543319.82,4543319.82,A1,,0001000180,,,0000010001,,,
100,3000,0100000911,2024,002,50,S,H,,0000800000,4543319.82,4543319.82,A1,COM100,0001000180,,,,,,
100,3000,0100000912,2024,001,01,D,S,,0000010000,2010834.15,2010834.15,A1,,0001000181,,,0000010000,,,
100,3000,0100000912,2024,002,50,S,H,,0000800000,2010834.15,2010834.15,A1,COM100,0001000181,,,,,,
100,3000,0100000913,2024,001,01,D,S,,0000010000,1668444.12,1668444.12,A1,,0001000182,,,0000010000,,,
100,3000,0100000913,2024,002,50,S,H,,0000800000,1668444.12,1668444.12,A1,COM100,0001000182,,,,,,
100,3000,0100000914,2024,001,01,D,S,,0000010047,1239048.78,1239048.78,A1,,0001000183,,,0000010047,,,
100,3000,0100000914,2024,002,50,S,H,,0000800000,1239048.78,1239048.78,A1,COM100,0001000183,,,,,,
100,3000,0100000915,2024,001,01,D,S,,0000010000,650622.96,650622.96,A1,,0001000184,,,0000010000,,,
100,3000,0100000915,2024,002,50,S,H,,0000800000,650622.96,650622.96,A1,COM100,0001000184,,,,,,
100,3000,0100000916,2024,001,01,D,S,,0000010002,2456748.45,2456748.45,A1,,0001000185,,,0000010002,,,
100,3000,0100000916,2024,002,50,S,H,,0000800000,2456748.45,2456748.45,A1,COM100,0001000185,,,,,,
100,3000,0100000917,2024,001,01,D,S,,0000010002,3281117.55,3281117.55,A1,,0001000186,,,0000010002,,,
100,3000,0100000917,2024,002,50,S,H,,0000800000,3281117.55,3281117.55,A1,COM100,0001000186,,,,,,
100,3000,0100000918,2024,001,01,D,S,,0000010008,1031601.15,1031601.15,A1,,0001000187,,,0000010008,,,
100,3000,0100000918,2024,002,50,S,H,,0000800000,1031601.15,1031601.15,A1,COM100,0001000187,,,,,,
100,3000,0100000919,2024,001,01,D,S,,0000010032,855842.24,855842.24,A1,,0001000188,,,0000010032,,,
100,3000,0100000919,2024,002,50,S,H,,0000800000,855842.24,855842.24,A1,COM100,0001000188,,,,,,
100,3000,0100000920,2024,001,01,D,S,,0000010002,1166925.6,1166925.6,A1,,0001000189,,,0000010002,,,
100,3000,0100000920,2024,002,50,S,H,,0000800000,1166925.6,1166925.6,A1,COM100,0001000189,,,,,,
100,3000,0100000921,2024,001,01,D,S,,0000010002,2638275.06,2638275.06,A1,,0001000190,,,0000010002,,,
100,3000,0100000921,2024,002,50,S,H,,0000800000,2638275.06,2638275.06,A1,COM100,0001000190,,,,,,
100,3000,0100000922,2024,001,01,D,S,,0000010000,513754.14,513754.14,A1,,0001000191,,,0000010000,,,
100,3000,0100000922,2024,002,50,S,H,,0000800000,513754.14,513754.14,A1,COM100,0001000191,,,,,,
100,3000,0100000923,2024,001,01,D,S,,0000010034,1196506.88,1196506.88,A1,,0001000192,,,0000010034,,,
100,3000,0100000923,2024,002,50,S,H,,0000800000,1196506.88,1196506.88,A1,COM100,0001000192,,,,,,
100,3000,0100000924,2024,001,01,D,S,,0000010040,1085808.57,1085808.57,A1,,0001000193,,,0000010040,,,
100,3000,0100000924,2024,002,50,S,H,,0000800000,1085808.57,1085808.57,A1,COM100,0001000193,,,,,,
100,3000,0100000925,2024,001,01,D,S,,0000010045,2069598.85,2069598.85,A1,,0001000194,,,0000010045,,,
100,3000,0100000925,2024,002,50,S,H,,0000800000,2069598.85,2069598.85,A1,COM100,0001000194,,,,,,
100,3000,0100000926,2024,001,01,D,S,,0000010010,683383.5,683383.5,A1,,0001000195,,,0000010010,,,
100,3000,0100000926,2024,002,50,S,H,,0000800000,683383.5,683383.5,A1,COM100,0001000195,,,,,,
100,3000,0100000927,2024,001,01,D,S,,0000010002,2328056.43,2328056.43,A1,,0001000196,,,0000010002,,,
100,3000,0100000927,2024,002,50,S,H,,0000800000,2328056.43,2328056.43,A1,COM100,0001000196,,,,,,
