MANDT,KOKRS,BELNR,GJAHR,BUDAT
100,1000,303448,2024,2024-12-30
100,1000,303449,2024,2024-12-30
100,1000,303450,2024,2024-12-30
100,1000,303451,2024,2024-12-31
100,1000,303452,2024,2024-12-31
100,1000,303453,2024,2024-12-31
100,1000,303454,2024,2024-12-31
100,1000,303455,2024,2024-12-31
100,1000,303456,2024,2024-12-31
100,1000,303457,2024,2024-12-31
100,1000,303458,2024,2024-12-31
100,1000,303459,2024,2024-12-31
100,1000,303460,2025,2025-01-01
100,1000,303461,2025,2025-01-01
100,1000,303462,2025,2025-01-01
100,1000,303463,2025,2025-01-01
100,1000,303464,2025,2025-01-01
100,1000,303465,2025,2025-01-01
100,1000,303466,2025,2025-01-02
100,1000,303467,2025,2025-01-02
100,1000,303468,2025,2025-01-02
100,1000,303469,2025,2025-01-02
100,1000,303470,2025,2025-01-02
100,1000,303471,2025,2025-01-02
100,1000,303472,2025,2025-01-02
100,1000,303473,2025,2025-01-02
100,1000,303474,2025,2025-01-02
100,1000,303475,2025,2025-01-02
100,1000,303476,2025,2025-01-03
100,1000,303477,2025,2025-01-03
100,1000,303478,2025,2025-01-03
100,1000,303479,2025,2025-01-03
100,1000,303480,2025,2025-01-03
100,1000,303481,2025,2025-01-04
100,1000,303482,2025,2025-01-04
100,1000,303483,2025,2025-01-04
100,1000,303484,2025,2025-01-04
100,1000,303485,2025,2025-01-04
100,1000,303486,2025,2025-01-04
100,1000,303487,2025,2025-01-04
100,1000,303488,2025,2025-01-04
100,1000,303489,2025,2025-01-05
100,1000,303490,2025,2025-01-05
100,1000,303491,2025,2025-01-05
100,1000,303492,2025,2025-01-05
100,1000,303493,2025,2025-01-05
100,1000,303494,2025,2025-01-05
100,1000,303495,2025,2025-01-05
100,1000,303496,2025,2025-01-05
100,1000,303497,2025,2025-01-05
100,1000,303498,2025,2025-01-05
100,1000,303499,2025,2025-01-05
100,1000,303500,2025,2025-01-05
100,1000,303501,2025,2025-01-06
100,1000,303502,2025,2025-01-06
100,1000,303503,2025,2025-01-06
100,1000,303504,2025,2025-01-06
100,1000,303505,2025,2025-01-06
100,1000,303506,2025,2025-01-06
100,1000,303507,2025,2025-01-07
100,1000,303508,2025,2025-01-07
100,1000,303509,2025,2025-01-07
100,1000,303510,2025,2025-01-07
100,1000,303511,2025,2025-01-07
100,1000,303512,2025,2025-01-07
100,1000,303513,2025,2025-01-07
100,1000,303514,2025,2025-01-07
100,1000,303515,2025,2025-01-08
100,1000,303516,2025,2025-01-08
100,1000,303517,2025,2025-01-08
100,1000,303518,2025,2025-01-08
100,1000,303519,2025,2025-01-08
100,1000,303520,2025,2025-01-08
100,1000,303521,2025,2025-01-08
100,1000,303522,2025,2025-01-08
100,1000,303523,2025,2025-01-09
100,1000,303524,2025,2025-01-09
100,1000,303525,2025,2025-01-09
100,1000,303526,2025,2025-01-09
100,1000,303527,2025,2025-01-09
100,1000,303528,2025,2025-01-10
100,1000,303529,2025,2025-01-10
100,1000,303530,2025,2025-01-10
100,1000,303531,2025,2025-01-10
100,1000,303532,2025,2025-01-10
100,1000,303533,2025,2025-01-10
100,1000,303534,2025,2025-01-10
100,1000,303535,2025,2025-01-11
100,1000,303536,2025,2025-01-11
100,1000,303537,2025,2025-01-11
100,1000,303538,2025,2025-01-11
100,1000,303539,2025,2025-01-11
100,1000,303540,2025,2025-01-12
100,1000,303541,2025,2025-01-12
100,1000,303542,2025,2025-01-12
100,1000,303543,2025,2025-01-12
100,1000,303544,2025,2025-01-12
100,1000,303545,2025,2025-01-12
100,1000,303546,2025,2025-01-13
100,1000,303547,2025,2025-01-13
100,1000,303548,2025,2025-01-13
100,1000,303549,2025,2025-01-13
100,1000,303550,2025,2025-01-13
100,1000,303551,2025,2025-01-13
100,1000,303552,2025,2025-01-13
100,1000,303553,2025,2025-01-13
100,1000,303554,2025,2025-01-13
100,1000,303555,2025,2025-01-13
100,1000,303556,2025,2025-01-13
100,1000,303557,2025,2025-01-14
100,1000,303558,2025,2025-01-14
100,1000,303559,2025,2025-01-14
100,1000,303560,2025,2025-01-14
100,1000,303561,2025,2025-01-14
100,1000,303562,2025,2025-01-15
100,1000,303563,2025,2025-01-15
100,1000,303564,2025,2025-01-15
100,1000,303565,2025,2025-01-15
100,1000,303566,2025,2025-01-15
100,1000,303567,2025,2025-01-15
100,1000,303568,2025,2025-01-15
100,1000,303569,2025,2025-01-16
100,1000,303570,2025,2025-01-16
100,1000,303571,2025,2025-01-16
100,1000,303572,2025,2025-01-16
100,1000,303573,2025,2025-01-16
100,1000,303574,2025,2025-01-17
100,1000,303575,2025,2025-01-17
100,1000,303576,2025,2025-01-17
100,1000,303577,2025,2025-01-17
100,1000,303578,2025,2025-01-17
100,1000,303579,2025,2025-01-17
100,1000,303580,2025,2025-01-17
100,1000,303581,2025,2025-01-17
100,1000,303582,2025,2025-01-17
100,1000,303583,2025,2025-01-17
100,1000,303584,2025,2025-01-18
100,1000,303585,2025,2025-01-18
100,1000,303586,2025,2025-01-18
100,1000,303587,2025,2025-01-18
100,1000,303588,2025,2025-01-18
100,1000,303589,2025,2025-01-18
100,1000,303590,2025,2025-01-19
100,1000,303591,2025,2025-01-19
100,1000,303592,2025,2025-01-19
100,1000,303593,2025,2025-01-19
100,1000,303594,2025,2025-01-19
100,1000,303595,2025,2025-01-19
100,1000,303596,2025,2025-01-20
100,1000,303597,2025,2025-01-20
100,1000,303598,2025,2025-01-20
100,1000,303599,2025,2025-01-20
100,1000,303600,2025,2025-01-21
100,1000,303601,2025,2025-01-21
100,1000,303602,2025,2025-01-21
100,1000,303603,2025,2025-01-21
100,1000,303604,2025,2025-01-21
100,1000,303605,2025,2025-01-21
100,1000,303606,2025,2025-01-21
100,1000,303607,2025,2025-01-21
100,1000,303608,2025,2025-01-21
100,1000,303609,2025,2025-01-21
100,1000,303610,2025,2025-01-22
100,1000,303611,2025,2025-01-22
100,1000,303612,2025,2025-01-22
100,1000,303613,2025,2025-01-22
100,1000,303614,2025,2025-01-22
100,1000,303615,2025,2025-01-22
100,1000,303616,2025,2025-01-22
100,1000,303617,2025,2025-01-22
100,1000,303618,2025,2025-01-22
100,1000,303619,2025,2025-01-23
100,1000,303620,2025,2025-01-23
100,1000,303621,2025,2025-01-23
100,1000,303622,2025,2025-01-23
100,1000,303623,2025,2025-01-23
100,1000,303624,2025,2025-01-23
100,1000,303625,2025,2025-01-23
100,1000,303626,2025,2025-01-23
100,1000,303627,2025,2025-01-23
100,1000,303628,2025,2025-01-24
100,1000,303629,2025,2025-01-24
100,1000,303630,2025,2025-01-24
100,1000,303631,2025,2025-01-24
100,1000,303632,2025,2025-01-24
100,1000,303633,2025,2025-01-24
100,1000,303634,2025,2025-01-24
100,1000,303635,2025,2025-01-24
100,1000,303636,2025,2025-01-24
100,1000,303637,2025,2025-01-24
100,1000,303638,2025,2025-01-25
100,1000,303639,2025,2025-01-25
100,1000,303640,2025,2025-01-25
100,1000,303641,2025,2025-01-25
100,1000,303642,2025,2025-01-25
100,1000,303643,2025,2025-01-25
100,1000,303644,2025,2025-01-25
100,1000,303645,2025,2025-01-25
100,1000,303646,2025,2025-01-26
100,1000,303647,2025,2025-01-26
100,1000,303648,2025,2025-01-26
100,1000,303649,2025,2025-01-26
100,1000,303650,2025,2025-01-27
100,1000,303651,2025,2025-01-27
100,1000,303652,2025,2025-01-27
100,1000,303653,2025,2025-01-27
100,1000,303654,2025,2025-01-27
100,1000,303655,2025,2025-01-27
100,1000,303656,2025,2025-01-28
100,1000,303657,2025,2025-01-28
100,1000,303658,2025,2025-01-28
100,1000,303659,2025,2025-01-28
100,1000,303660,2025,2025-01-28
100,1000,303661,2025,2025-01-28
100,1000,303662,2025,2025-01-29
100,1000,303663,2025,2025-01-29
100,1000,303664,2025,2025-01-29
100,1000,303665,2025,2025-01-29
100,1000,303666,2025,2025-01-29
100,1000,303667,2025,2025-01-29
100,1000,303668,2025,2025-01-29
100,1000,303669,2025,2025-01-30
100,1000,303670,2025,2025-01-30
100,1000,303671,2025,2025-01-30
100,1000,303672,2025,2025-01-30
100,1000,303673,2025,2025-01-30
100,1000,303674,2025,2025-01-30
100,1000,303675,2025,2025-01-30
100,1000,303676,2025,2025-01-30
100,1000,303677,2025,2025-01-30
100,1000,303678,2025,2025-01-30
100,1000,303679,2025,2025-01-30
100,1000,303680,2025,2025-01-31
100,1000,303681,2025,2025-01-31
100,1000,303682,2025,2025-01-31
100,1000,303683,2025,2025-01-31
100,1000,303684,2025,2025-01-31
100,1000,303685,2025,2025-01-31
100,1000,303686,2025,2025-01-31
100,1000,303687,2025,2025-01-31
100,1000,303688,2025,2025-02-01
100,1000,303689,2025,2025-02-01
100,1000,303690,2025,2025-02-01
100,1000,303691,2025,2025-02-01
100,1000,303692,2025,2025-02-01
100,1000,303693,2025,2025-02-01
100,1000,303694,2025,2025-02-01
100,1000,303695,2025,2025-02-02
100,1000,303696,2025,2025-02-02
100,1000,303697,2025,2025-02-02
100,1000,303698,2025,2025-02-02
100,1000,303699,2025,2025-02-02
100,1000,303700,2025,2025-02-02
100,1000,303701,2025,2025-02-02
100,1000,303702,2025,2025-02-02
100,1000,303703,2025,2025-02-02
100,1000,303704,2025,2025-02-02
100,1000,303705,2025,2025-02-02
100,1000,303706,2025,2025-02-03
100,1000,303707,2025,2025-02-03
100,1000,303708,2025,2025-02-03
100,1000,303709,2025,2025-02-03
100,1000,303710,2025,2025-02-03
100,1000,303711,2025,2025-02-03
100,1000,303712,2025,2025-02-03
100,1000,303713,2025,2025-02-04
100,1000,303714,2025,2025-02-04
100,1000,303715,2025,2025-02-04
100,1000,303716,2025,2025-02-04
100,1000,303717,2025,2025-02-04
100,1000,303718,2025,2025-02-04
100,1000,303719,2025,2025-02-04
100,1000,303720,2025,2025-02-04
100,1000,303721,2025,2025-02-04
100,1000,303722,2025,2025-02-04
100,1000,303723,2025,2025-02-05
100,1000,303724,2025,2025-02-05
100,1000,303725,2025,2025-02-05
100,1000,303726,2025,2025-02-05
100,1000,303727,2025,2025-02-05
100,1000,303728,2025,2025-02-05
100,1000,303729,2025,2025-02-05
100,1000,303730,2025,2025-02-05
100,1000,303731,2025,2025-02-06
100,1000,303732,2025,2025-02-06
100,1000,303733,2025,2025-02-06
100,1000,303734,2025,2025-02-06
100,1000,303735,2025,2025-02-06
100,1000,303736,2025,2025-02-06
100,1000,303737,2025,2025-02-06
100,1000,303738,2025,2025-02-06
100,1000,303739,2025,2025-02-06
100,1000,303740,2025,2025-02-07
100,1000,303741,2025,2025-02-07
100,1000,303742,2025,2025-02-07
100,1000,303743,2025,2025-02-07
100,1000,303744,2025,2025-02-07
100,1000,303745,2025,2025-02-08
100,1000,303746,2025,2025-02-08
100,1000,303747,2025,2025-02-08
100,1000,303748,2025,2025-02-08
100,1000,303749,2025,2025-02-08
100,1000,303750,2025,2025-02-08
100,1000,303751,2025,2025-02-08
100,1000,303752,2025,2025-02-08
100,1000,303753,2025,2025-02-09
100,1000,303754,2025,2025-02-09
100,1000,303755,2025,2025-02-09
100,1000,303756,2025,2025-02-09
100,1000,303757,2025,2025-02-09
100,1000,303758,2025,2025-02-09
100,1000,303759,2025,2025-02-09
100,1000,303760,2025,2025-02-09
100,1000,303761,2025,2025-02-10
100,1000,303762,2025,2025-02-10
100,1000,303763,2025,2025-02-10
100,1000,303764,2025,2025-02-10
100,1000,303765,2025,2025-02-10
100,1000,303766,2025,2025-02-10
100,1000,303767,2025,2025-02-10
100,1000,303768,2025,2025-02-11
100,1000,303769,2025,2025-02-11
100,1000,303770,2025,2025-02-11
100,1000,303771,2025,2025-02-11
100,1000,303772,2025,2025-02-11
100,1000,303773,2025,2025-02-11
100,1000,303774,2025,2025-02-11
100,1000,303775,2025,2025-02-12
100,1000,303776,2025,2025-02-12
100,1000,303777,2025,2025-02-12
100,1000,303778,2025,2025-02-12
100,1000,303779,2025,2025-02-12
100,1000,303780,2025,2025-02-13
100,1000,303781,2025,2025-02-13
100,1000,303782,2025,2025-02-13
100,1000,303783,2025,2025-02-13
100,1000,303784,2025,2025-02-13
100,1000,303785,2025,2025-02-13
100,1000,303786,2025,2025-02-13
100,1000,303787,2025,2025-02-14
100,1000,303788,2025,2025-02-14
100,1000,303789,2025,2025-02-14
100,1000,303790,2025,2025-02-14
100,1000,303791,2025,2025-02-14
100,1000,303792,2025,2025-02-14
100,1000,303793,2025,2025-02-14
100,1000,303794,2025,2025-02-14
100,1000,303795,2025,2025-02-14
100,1000,303796,2025,2025-02-15
100,1000,303797,2025,2025-02-15
100,1000,303798,2025,2025-02-15
100,1000,303799,2025,2025-02-15
100,1000,303800,2025,2025-02-15
100,1000,303801,2025,2025-02-15
100,1000,303802,2025,2025-02-15
100,1000,303803,2025,2025-02-15
100,1000,303804,2025,2025-02-15
100,1000,303805,2025,2025-02-15
100,1000,303806,2025,2025-02-15
100,1000,303807,2025,2025-02-16
100,1000,303808,2025,2025-02-16
100,1000,303809,2025,2025-02-16
100,1000,303810,2025,2025-02-16
100,1000,303811,2025,2025-02-16
100,1000,303812,2025,2025-02-16
100,1000,303813,2025,2025-02-16
100,1000,303814,2025,2025-02-17
100,1000,303815,2025,2025-02-17
100,1000,303816,2025,2025-02-17
100,1000,303817,2025,2025-02-17
100,1000,303818,2025,2025-02-17
100,1000,303819,2025,2025-02-17
100,1000,303820,2025,2025-02-17
100,1000,303821,2025,2025-02-17
100,1000,303822,2025,2025-02-17
100,1000,303823,2025,2025-02-17
100,1000,303824,2025,2025-02-18
100,1000,303825,2025,2025-02-18
100,1000,303826,2025,2025-02-18
100,1000,303827,2025,2025-02-18
100,1000,303828,2025,2025-02-18
100,1000,303829,2025,2025-02-18
100,1000,303830,2025,2025-02-19
100,1000,303831,2025,2025-02-19
100,1000,303832,2025,2025-02-19
100,1000,303833,2025,2025-02-19
100,1000,303834,2025,2025-02-19
100,1000,303835,2025,2025-02-19
100,1000,303836,2025,2025-02-19
100,1000,303837,2025,2025-02-19
100,1000,303838,2025,2025-02-20
100,1000,303839,2025,2025-02-20
100,1000,303840,2025,2025-02-20
100,1000,303841,2025,2025-02-20
100,1000,303842,2025,2025-02-20
100,1000,303843,2025,2025-02-20
100,1000,303844,2025,2025-02-20
100,1000,303845,2025,2025-02-20
100,1000,303846,2025,2025-02-21
100,1000,303847,2025,2025-02-21
100,1000,303848,2025,2025-02-21
100,1000,303849,2025,2025-02-21
100,1000,303850,2025,2025-02-21
100,1000,303851,2025,2025-02-21
100,1000,303852,2025,2025-02-22
100,1000,303853,2025,2025-02-22
100,1000,303854,2025,2025-02-22
100,1000,303855,2025,2025-02-22
100,1000,303856,2025,2025-02-22
100,1000,303857,2025,2025-02-22
100,1000,303858,2025,2025-02-23
100,1000,303859,2025,2025-02-23
100,1000,303860,2025,2025-02-23
100,1000,303861,2025,2025-02-23
100,1000,303862,2025,2025-02-23
100,1000,303863,2025,2025-02-23
100,1000,303864,2025,2025-02-23
100,1000,303865,2025,2025-02-23
100,1000,303866,2025,2025-02-24
100,1000,303867,2025,2025-02-24
100,1000,303868,2025,2025-02-24
100,1000,303869,2025,2025-02-24
100,1000,303870,2025,2025-02-24
100,1000,303871,2025,2025-02-24
100,1000,303872,2025,2025-02-24
100,1000,303873,2025,2025-02-25
100,1000,303874,2025,2025-02-25
100,1000,303875,2025,2025-02-25
100,1000,303876,2025,2025-02-25
100,1000,303877,2025,2025-02-25
100,1000,303878,2025,2025-02-25
100,1000,303879,2025,2025-02-25
100,1000,303880,2025,2025-02-26
100,1000,303881,2025,2025-02-26
100,1000,303882,2025,2025-02-26
100,1000,303883,2025,2025-02-26
100,1000,303884,2025,2025-02-26
100,1000,303885,2025,2025-02-26
100,1000,303886,2025,2025-02-26
100,1000,303887,2025,2025-02-26
100,1000,303888,2025,2025-02-27
100,1000,303889,2025,2025-02-27
100,1000,303890,2025,2025-02-27
100,1000,303891,2025,2025-02-27
100,1000,303892,2025,2025-02-27
100,1000,303893,2025,2025-02-27
100,1000,303894,2025,2025-02-27
100,1000,303895,2025,2025-02-27
100,1000,303896,2025,2025-02-28
100,1000,303897,2025,2025-02-28
100,1000,303898,2025,2025-02-28
100,1000,303899,2025,2025-02-28
100,1000,303900,2025,2025-02-28
100,1000,303901,2025,2025-02-28
100,1000,303902,2025,2025-02-28
100,1000,303903,2025,2025-02-28
100,1000,303904,2025,2025-02-28
100,1000,303905,2025,2025-02-28
100,1000,303906,2025,2025-02-28
100,1000,303907,2025,2025-03-01
100,1000,303908,2025,2025-03-01
100,1000,303909,2025,2025-03-01
100,1000,303910,2025,2025-03-01
100,1000,303911,2025,2025-03-01
100,1000,303912,2025,2025-03-01
100,1000,303913,2025,2025-03-02
100,1000,303914,2025,2025-03-02
100,1000,303915,2025,2025-03-02
100,1000,303916,2025,2025-03-02
100,1000,303917,2025,2025-03-02
100,1000,303918,2025,2025-03-03
100,1000,303919,2025,2025-03-03
100,1000,303920,2025,2025-03-03
100,1000,303921,2025,2025-03-03
100,1000,303922,2025,2025-03-03
100,1000,303923,2025,2025-03-03
100,1000,303924,2025,2025-03-03
100,1000,303925,2025,2025-03-04
100,1000,303926,2025,2025-03-04
100,1000,303927,2025,2025-03-04
100,1000,303928,2025,2025-03-04
100,1000,303929,2025,2025-03-04
100,1000,303930,2025,2025-03-04
100,1000,303931,2025,2025-03-04
100,1000,303932,2025,2025-03-04
100,1000,303933,2025,2025-03-05
100,1000,303934,2025,2025-03-05
100,1000,303935,2025,2025-03-05
100,1000,303936,2025,2025-03-05
100,1000,303937,2025,2025-03-05
100,1000,303938,2025,2025-03-05
100,1000,303939,2025,2025-03-05
100,1000,303940,2025,2025-03-05
100,1000,303941,2025,2025-03-06
100,1000,303942,2025,2025-03-06
100,1000,303943,2025,2025-03-06
100,1000,303944,2025,2025-03-06
100,1000,303945,2025,2025-03-06
100,1000,303946,2025,2025-03-06
100,1000,303947,2025,2025-03-06
100,1000,303948,2025,2025-03-06
100,1000,303949,2025,2025-03-06
100,1000,303950,2025,2025-03-06
100,1000,303951,2025,2025-03-06
100,1000,303952,2025,2025-03-06
100,1000,303953,2025,2025-03-07
100,1000,303954,2025,2025-03-07
100,1000,303955,2025,2025-03-07
100,1000,303956,2025,2025-03-07
100,1000,303957,2025,2025-03-07
100,1000,303958,2025,2025-03-08
100,1000,303959,2025,2025-03-08
100,1000,303960,2025,2025-03-08
100,1000,303961,2025,2025-03-08
100,1000,303962,2025,2025-03-08
100,1000,303963,2025,2025-03-09
100,1000,303964,2025,2025-03-09
100,1000,303965,2025,2025-03-09
100,1000,303966,2025,2025-03-09
100,1000,303967,2025,2025-03-09
100,1000,303968,2025,2025-03-09
100,1000,303969,2025,2025-03-09
100,1000,303970,2025,2025-03-09
100,1000,303971,2025,2025-03-09
100,1000,303972,2025,2025-03-10
100,1000,303973,2025,2025-03-10
100,1000,303974,2025,2025-03-10
100,1000,303975,2025,2025-03-10
100,1000,303976,2025,2025-03-10
100,1000,303977,2025,2025-03-10
100,1000,303978,2025,2025-03-10
100,1000,303979,2025,2025-03-10
100,1000,303980,2025,2025-03-10
100,1000,303981,2025,2025-03-11
100,1000,303982,2025,2025-03-11
100,1000,303983,2025,2025-03-11
100,1000,303984,2025,2025-03-11
100,1000,303985,2025,2025-03-11
100,1000,303986,2025,2025-03-11
100,1000,303987,2025,2025-03-11
100,1000,303988,2025,2025-03-11
100,1000,303989,2025,2025-03-11
100,1000,303990,2025,2025-03-11
100,1000,303991,2025,2025-03-12
100,1000,303992,2025,2025-03-12
100,1000,303993,2025,2025-03-12
100,1000,303994,2025,2025-03-12
100,1000,303995,2025,2025-03-12
100,1000,303996,2025,2025-03-12
100,1000,303997,2025,2025-03-12
100,1000,303998,2025,2025-03-12
100,1000,303999,2025,2025-03-13
100,1000,304000,2025,2025-03-13
100,1000,304001,2025,2025-03-13
100,1000,304002,2025,2025-03-13
100,1000,304003,2025,2025-03-13
100,1000,304004,2025,2025-03-13
100,1000,304005,2025,2025-03-13
100,1000,304006,2025,2025-03-13
100,1000,304007,2025,2025-03-13
100,1000,304008,2025,2025-03-14
100,1000,304009,2025,2025-03-14
100,1000,304010,2025,2025-03-14
100,1000,304011,2025,2025-03-14
100,1000,304012,2025,2025-03-14
100,1000,304013,2025,2025-03-14
100,1000,304014,2025,2025-03-14
100,1000,304015,2025,2025-03-14
100,1000,304016,2025,2025-03-15
100,1000,304017,2025,2025-03-15
100,1000,304018,2025,2025-03-15
100,1000,304019,2025,2025-03-15
100,1000,304020,2025,2025-03-15
100,1000,304021,2025,2025-03-15
100,1000,304022,2025,2025-03-15
100,1000,304023,2025,2025-03-16
100,1000,304024,2025,2025-03-16
100,1000,304025,2025,2025-03-16
100,1000,304026,2025,2025-03-16
100,1000,304027,2025,2025-03-16
100,1000,304028,2025,2025-03-16
100,1000,304029,2025,2025-03-16
100,1000,304030,2025,2025-03-16
100,1000,304031,2025,2025-03-16
100,1000,304032,2025,2025-03-16
100,1000,304033,2025,2025-03-16
100,1000,304034,2025,2025-03-17
100,1000,304035,2025,2025-03-17
100,1000,304036,2025,2025-03-17
100,1000,304037,2025,2025-03-17
100,1000,304038,2025,2025-03-17
100,1000,304039,2025,2025-03-17
100,1000,304040,2025,2025-03-18
100,1000,304041,2025,2025-03-18
100,1000,304042,2025,2025-03-18
100,1000,304043,2025,2025-03-18
100,1000,304044,2025,2025-03-18
100,1000,304045,2025,2025-03-18
100,1000,304046,2025,2025-03-18
100,1000,304047,2025,2025-03-18
100,1000,304048,2025,2025-03-18
100,1000,304049,2025,2025-03-18
100,1000,304050,2025,2025-03-18
100,1000,304051,2025,2025-03-19
100,1000,304052,2025,2025-03-19
100,1000,304053,2025,2025-03-19
100,1000,304054,2025,2025-03-19
100,1000,304055,2025,2025-03-19
100,1000,304056,2025,2025-03-19
100,1000,304057,2025,2025-03-19
100,1000,304058,2025,2025-03-19
100,1000,304059,2025,2025-03-19
100,1000,304060,2025,2025-03-20
100,1000,304061,2025,2025-03-20
100,1000,304062,2025,2025-03-20
100,1000,304063,2025,2025-03-20
100,1000,304064,2025,2025-03-20
100,1000,304065,2025,2025-03-20
100,1000,304066,2025,2025-03-21
100,1000,304067,2025,2025-03-21
100,1000,304068,2025,2025-03-21
100,1000,304069,2025,2025-03-21
100,1000,304070,2025,2025-03-21
100,1000,304071,2025,2025-03-21
100,1000,304072,2025,2025-03-21
100,1000,304073,2025,2025-03-22
100,1000,304074,2025,2025-03-22
100,1000,304075,2025,2025-03-22
100,1000,304076,2025,2025-03-22
100,1000,304077,2025,2025-03-22
100,1000,304078,2025,2025-03-22
100,1000,304079,2025,2025-03-22
100,1000,304080,2025,2025-03-22
100,1000,304081,2025,2025-03-23
100,1000,304082,2025,2025-03-23
100,1000,304083,2025,2025-03-23
100,1000,304084,2025,2025-03-23
100,1000,304085,2025,2025-03-23
100,1000,304086,2025,2025-03-23
100,1000,304087,2025,2025-03-23
100,1000,304088,2025,2025-03-23
100,1000,304089,2025,2025-03-23
100,1000,304090,2025,2025-03-24
100,1000,304091,2025,2025-03-24
100,1000,304092,2025,2025-03-24
100,1000,304093,2025,2025-03-24
100,1000,304094,2025,2025-03-24
100,1000,304095,2025,2025-03-24
100,1000,304096,2025,2025-03-24
100,1000,304097,2025,2025-03-24
100,1000,304098,2025,2025-03-25
100,1000,304099,2025,2025-03-25
100,1000,304100,2025,2025-03-25
100,1000,304101,2025,2025-03-25
100,1000,304102,2025,2025-03-25
100,1000,304103,2025,2025-03-25
100,1000,304104,2025,2025-03-25
100,1000,304105,2025,2025-03-25
100,1000,304106,2025,2025-03-25
100,1000,304107,2025,2025-03-26
100,1000,304108,2025,2025-03-26
100,1000,304109,2025,2025-03-26
100,1000,304110,2025,2025-03-26
100,1000,304111,2025,2025-03-26
100,1000,304112,2025,2025-03-26
100,1000,304113,2025,2025-03-26
100,1000,304114,2025,2025-03-26
100,1000,304115,2025,2025-03-27
100,1000,304116,2025,2025-03-27
100,1000,304117,2025,2025-03-27
100,1000,304118,2025,2025-03-27
100,1000,304119,2025,2025-03-27
100,1000,304120,2025,2025-03-28
100,1000,304121,2025,2025-03-28
100,1000,304122,2025,2025-03-28
100,1000,304123,2025,2025-03-28
100,1000,304124,2025,2025-03-28
100,1000,304125,2025,2025-03-28
100,1000,304126,2025,2025-03-28
100,1000,304127,2025,2025-03-28
100,1000,304128,2025,2025-03-28
100,1000,304129,2025,2025-03-29
100,1000,304130,2025,2025-03-29
100,1000,304131,2025,2025-03-29
100,1000,304132,2025,2025-03-29
100,1000,304133,2025,2025-03-29
100,1000,304134,2025,2025-03-29
100,1000,304135,2025,2025-03-29
100,1000,304136,2025,2025-03-29
100,1000,304137,2025,2025-03-29
100,1000,304138,2025,2025-03-29
100,1000,304139,2025,2025-03-29
100,1000,304140,2025,2025-03-30
100,1000,304141,2025,2025-03-30
100,1000,304142,2025,2025-03-30
100,1000,304143,2025,2025-03-30
100,1000,304144,2025,2025-03-30
100,1000,304145,2025,2025-03-30
100,1000,304146,2025,2025-03-30
100,1000,304147,2025,2025-03-30
100,1000,304148,2025,2025-03-30
100,1000,304149,2025,2025-03-31
100,1000,304150,2025,2025-03-31
100,1000,304151,2025,2025-03-31
100,1000,304152,2025,2025-03-31
100,1000,304153,2025,2025-03-31
100,1000,304154,2025,2025-03-31
100,1000,304155,2025,2025-03-31
100,1000,304156,2025,2025-03-31
100,1000,304157,2025,2025-04-01
100,1000,304158,2025,2025-04-01
100,1000,304159,2025,2025-04-01
100,1000,304160,2025,2025-04-01
100,1000,304161,2025,2025-04-01
100,1000,304162,2025,2025-04-01
100,1000,304163,2025,2025-04-01
100,1000,304164,2025,2025-04-01
100,1000,304165,2025,2025-04-02
100,1000,304166,2025,2025-04-02
100,1000,304167,2025,2025-04-02
100,1000,304168,2025,2025-04-02
100,1000,304169,2025,2025-04-02
100,1000,304170,2025,2025-04-02
100,1000,304171,2025,2025-04-02
100,1000,304172,2025,2025-04-02
100,1000,304173,2025,2025-04-02
100,1000,304174,2025,2025-04-02
100,1000,304175,2025,2025-04-03
100,1000,304176,2025,2025-04-03
100,1000,304177,2025,2025-04-03
100,1000,304178,2025,2025-04-03
100,1000,304179,2025,2025-04-03
100,1000,304180,2025,2025-04-03
100,1000,304181,2025,2025-04-03
100,1000,304182,2025,2025-04-04
100,1000,304183,2025,2025-04-04
100,1000,304184,2025,2025-04-04
100,1000,304185,2025,2025-04-04
100,1000,304186,2025,2025-04-04
100,1000,304187,2025,2025-04-04
100,1000,304188,2025,2025-04-04
100,1000,304189,2025,2025-04-05
100,1000,304190,2025,2025-04-05
100,1000,304191,2025,2025-04-05
100,1000,304192,2025,2025-04-05
100,1000,304193,2025,2025-04-05
100,1000,304194,2025,2025-04-06
100,1000,304195,2025,2025-04-06
100,1000,304196,2025,2025-04-06
100,1000,304197,2025,2025-04-06
100,1000,304198,2025,2025-04-06
100,1000,304199,2025,2025-04-06
100,1000,304200,2025,2025-04-06
100,1000,304201,2025,2025-04-06
100,1000,304202,2025,2025-04-07
100,1000,304203,2025,2025-04-07
100,1000,304204,2025,2025-04-07
100,1000,304205,2025,2025-04-07
100,1000,304206,2025,2025-04-07
100,1000,304207,2025,2025-04-07
100,1000,304208,2025,2025-04-07
100,1000,304209,2025,2025-04-07
100,1000,304210,2025,2025-04-07
100,1000,304211,2025,2025-04-07
100,1000,304212,2025,2025-04-08
100,1000,304213,2025,2025-04-08
100,1000,304214,2025,2025-04-08
100,1000,304215,2025,2025-04-08
100,1000,304216,2025,2025-04-08
100,1000,304217,2025,2025-04-08
100,1000,304218,2025,2025-04-08
100,1000,304219,2025,2025-04-09
100,1000,304220,2025,2025-04-09
100,1000,304221,2025,2025-04-09
100,1000,304222,2025,2025-04-09
100,1000,304223,2025,2025-04-09
