MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,WAERS,XBLNR
100,3000,100005328,2025,DR,2025-02-01,2025-02-01,USD,1001623
100,3000,100005329,2025,DR,2025-02-01,2025-02-01,USD,1001624
100,1000,100005330,2025,SA,2025-02-01,2025-02-01,USD,801693
100,1000,100005331,2025,SA,2025-02-01,2025-02-01,USD,801694
100,1000,100005332,2025,SA,2025-02-01,2025-02-01,USD,801695
100,1000,100005333,2025,SA,2025-02-01,2025-02-01,USD,801696
100,1000,100005334,2025,KR,2025-02-02,2025-02-02,USD,4500001984
100,1000,100005335,2025,KR,2025-02-02,2025-02-02,USD,4500001985
100,1000,100005336,2025,KR,2025-02-02,2025-02-02,USD,4500001986
100,2000,100005337,2025,KR,2025-02-02,2025-02-02,USD,4500001987
100,2000,100005338,2025,KR,2025-02-02,2025-02-02,USD,4500001988
100,3000,100005339,2025,DR,2025-02-02,2025-02-02,USD,1001625
100,3000,100005340,2025,DR,2025-02-02,2025-02-02,USD,1001626
100,3000,100005341,2025,DR,2025-02-02,2025-02-02,USD,1001627
100,3000,100005342,2025,DR,2025-02-02,2025-02-02,USD,1001628
100,3000,100005343,2025,DR,2025-02-02,2025-02-02,USD,1001629
100,3000,100005344,2025,DR,2025-02-02,2025-02-02,USD,1001630
100,1000,100005345,2025,SA,2025-02-02,2025-02-02,USD,801697
100,1000,100005346,2025,SA,2025-02-02,2025-02-02,USD,801698
100,1000,100005347,2025,SA,2025-02-02,2025-02-02,USD,801699
100,1000,100005348,2025,SA,2025-02-02,2025-02-02,USD,801700
100,1000,100005349,2025,SA,2025-02-02,2025-02-02,USD,801701
100,1000,100005350,2025,SA,2025-02-02,2025-02-02,USD,801702
100,1000,100005351,2025,KR,2025-02-03,2025-02-03,USD,4500001989
100,2000,100005352,2025,KR,2025-02-03,2025-02-03,USD,4500001990
100,3000,100005353,2025,DR,2025-02-03,2025-02-03,USD,1001631
100,3000,100005354,2025,DR,2025-02-03,2025-02-03,USD,1001632
100,3000,100005355,2025,DR,2025-02-03,2025-02-03,USD,1001633
100,3000,100005356,2025,DR,2025-02-03,2025-02-03,USD,1001634
100,3000,100005357,2025,DR,2025-02-03,2025-02-03,USD,1001635
100,3000,100005358,2025,DR,2025-02-03,2025-02-03,USD,1001636
100,1000,100005359,2025,SA,2025-02-03,2025-02-03,USD,801703
100,1000,100005360,2025,SA,2025-02-03,2025-02-03,USD,801704
100,1000,100005361,2025,SA,2025-02-03,2025-02-03,USD,801705
100,1000,100005362,2025,SA,2025-02-03,2025-02-03,USD,801706
100,1000,100005363,2025,SA,2025-02-03,2025-02-03,USD,801707
100,2000,100005364,2025,KR,2025-02-04,2025-02-04,USD,4500001991
100,1000,100005365,2025,KR,2025-02-04,2025-02-04,USD,4500001992
100,2000,100005366,2025,KR,2025-02-04,2025-02-04,USD,4500001993
100,2000,100005367,2025,KR,2025-02-04,2025-02-04,USD,4500001994
100,3000,100005368,2025,DR,2025-02-04,2025-02-04,USD,1001637
100,3000,100005369,2025,DR,2025-02-04,2025-02-04,USD,1001638
100,3000,100005370,2025,DR,2025-02-04,2025-02-04,USD,1001639
100,3000,100005371,2025,DR,2025-02-04,2025-02-04,USD,1001640
100,3000,100005372,2025,DR,2025-02-04,2025-02-04,USD,1001641
100,3000,100005373,2025,DR,2025-02-04,2025-02-04,USD,1001642
100,3000,100005374,2025,DR,2025-02-04,2025-02-04,USD,1001643
100,3000,100005375,2025,DR,2025-02-04,2025-02-04,USD,1001644
100,3000,100005376,2025,DR,2025-02-04,2025-02-04,USD,1001645
100,1000,100005377,2025,SA,2025-02-04,2025-02-04,USD,801708
100,1000,100005378,2025,SA,2025-02-04,2025-02-04,USD,801709
100,1000,100005379,2025,SA,2025-02-04,2025-02-04,USD,801710
100,1000,100005380,2025,SA,2025-02-04,2025-02-04,USD,801711
100,1000,100005381,2025,SA,2025-02-04,2025-02-04,USD,801712
100,1000,100005382,2025,SA,2025-02-04,2025-02-04,USD,801713
100,1000,100005383,2025,KR,2025-02-05,2025-02-05,USD,4500001995
100,2000,100005384,2025,KR,2025-02-05,2025-02-05,USD,4500001996
100,2000,100005385,2025,KR,2025-02-05,2025-02-05,USD,4500001997
100,1000,100005386,2025,KR,2025-02-05,2025-02-05,USD,4500001998
100,2000,100005387,2025,KR,2025-02-05,2025-02-05,USD,4500001999
100,2000,100005388,2025,KR,2025-02-05,2025-02-05,USD,4500002000
100,3000,100005389,2025,DR,2025-02-05,2025-02-05,USD,1001646
100,3000,100005390,2025,DR,2025-02-05,2025-02-05,USD,1001647
100,3000,100005391,2025,DR,2025-02-05,2025-02-05,USD,1001648
100,3000,100005392,2025,DR,2025-02-05,2025-02-05,USD,1001649
100,3000,100005393,2025,DR,2025-02-05,2025-02-05,USD,1001650
100,3000,100005394,2025,DR,2025-02-05,2025-02-05,USD,1001651
100,1000,100005395,2025,SA,2025-02-05,2025-02-05,USD,801714
100,1000,100005396,2025,SA,2025-02-05,2025-02-05,USD,801715
100,1000,100005397,2025,KR,2025-02-06,2025-02-06,USD,4500002001
100,2000,100005398,2025,KR,2025-02-06,2025-02-06,USD,4500002002
100,1000,100005399,2025,KR,2025-02-06,2025-02-06,USD,4500002003
100,3000,100005400,2025,DR,2025-02-06,2025-02-06,USD,1001652
100,3000,100005401,2025,DR,2025-02-06,2025-02-06,USD,1001653
100,3000,100005402,2025,DR,2025-02-06,2025-02-06,USD,1001654
100,3000,100005403,2025,DR,2025-02-06,2025-02-06,USD,1001655
100,3000,100005404,2025,DR,2025-02-06,2025-02-06,USD,1001656
100,3000,100005405,2025,DR,2025-02-06,2025-02-06,USD,1001657
100,3000,100005406,2025,DR,2025-02-06,2025-02-06,USD,1001658
100,1000,100005407,2025,SA,2025-02-06,2025-02-06,USD,801716
100,1000,100005408,2025,SA,2025-02-06,2025-02-06,USD,801717
100,1000,100005409,2025,SA,2025-02-06,2025-02-06,USD,801718
100,1000,100005410,2025,SA,2025-02-06,2025-02-06,USD,801719
100,1000,100005411,2025,SA,2025-02-06,2025-02-06,USD,801720
100,1000,100005412,2025,SA,2025-02-06,2025-02-06,USD,801721
100,1000,100005413,2025,KR,2025-02-07,2025-02-07,USD,4500002004
100,1000,100005414,2025,KR,2025-02-07,2025-02-07,USD,4500002005
100,3000,100005415,2025,DR,2025-02-07,2025-02-07,USD,1001659
100,3000,100005416,2025,DR,2025-02-07,2025-02-07,USD,1001660
100,3000,100005417,2025,DR,2025-02-07,2025-02-07,USD,1001661
100,3000,100005418,2025,DR,2025-02-07,2025-02-07,USD,1001662
100,3000,100005419,2025,DR,2025-02-07,2025-02-07,USD,1001663
100,3000,100005420,2025,DR,2025-02-07,2025-02-07,USD,1001664
100,3000,100005421,2025,DR,2025-02-07,2025-02-07,USD,1001665
100,3000,100005422,2025,DR,2025-02-07,2025-02-07,USD,1001666
100,3000,100005423,2025,DR,2025-02-07,2025-02-07,USD,1001667
100,3000,100005424,2025,DR,2025-02-07,2025-02-07,USD,1001668
100,1000,100005425,2025,SA,2025-02-07,2025-02-07,USD,801722
100,1000,100005426,2025,SA,2025-02-07,2025-02-07,USD,801723
100,1000,100005427,2025,SA,2025-02-07,2025-02-07,USD,801724
100,1000,100005428,2025,KR,2025-02-08,2025-02-08,USD,4500002006
100,1000,100005429,2025,KR,2025-02-08,2025-02-08,USD,4500002007
100,2000,100005430,2025,KR,2025-02-08,2025-02-08,USD,4500002008
100,1000,100005431,2025,KR,2025-02-08,2025-02-08,USD,4500002009
100,2000,100005432,2025,KR,2025-02-08,2025-02-08,USD,4500002010
100,3000,100005433,2025,DR,2025-02-08,2025-02-08,USD,1001669
100,3000,100005434,2025,DR,2025-02-08,2025-02-08,USD,1001670
100,3000,100005435,2025,DR,2025-02-08,2025-02-08,USD,1001671
100,3000,100005436,2025,DR,2025-02-08,2025-02-08,USD,1001672
100,3000,100005437,2025,DR,2025-02-08,2025-02-08,USD,1001673
100,3000,100005438,2025,DR,2025-02-08,2025-02-08,USD,1001674
100,3000,100005439,2025,DR,2025-02-08,2025-02-08,USD,1001675
100,3000,100005440,2025,DR,2025-02-08,2025-02-08,USD,1001676
100,1000,100005441,2025,SA,2025-02-08,2025-02-08,USD,801725
100,1000,100005442,2025,SA,2025-02-08,2025-02-08,USD,801726
100,1000,100005443,2025,SA,2025-02-08,2025-02-08,USD,801727
100,1000,100005444,2025,KR,2025-02-09,2025-02-09,USD,4500002011
100,1000,100005445,2025,KR,2025-02-09,2025-02-09,USD,4500002012
100,3000,100005446,2025,DR,2025-02-09,2025-02-09,USD,1001677
100,3000,100005447,2025,DR,2025-02-09,2025-02-09,USD,1001678
100,3000,100005448,2025,DR,2025-02-09,2025-02-09,USD,1001679
100,3000,100005449,2025,DR,2025-02-09,2025-02-09,USD,1001680
100,3000,100005450,2025,DR,2025-02-09,2025-02-09,USD,1001681
100,3000,100005451,2025,DR,2025-02-09,2025-02-09,USD,1001682
100,3000,100005452,2025,DR,2025-02-09,2025-02-09,USD,1001683
100,3000,100005453,2025,DR,2025-02-09,2025-02-09,USD,1001684
100,3000,100005454,2025,DR,2025-02-09,2025-02-09,USD,1001685
100,1000,100005455,2025,SA,2025-02-09,2025-02-09,USD,801728
100,1000,100005456,2025,SA,2025-02-09,2025-02-09,USD,801729
100,1000,100005457,2025,SA,2025-02-09,2025-02-09,USD,801730
100,1000,100005458,2025,SA,2025-02-09,2025-02-09,USD,801731
100,1000,100005459,2025,SA,2025-02-09,2025-02-09,USD,801732
100,1000,100005460,2025,SA,2025-02-09,2025-02-09,USD,801733
100,1000,100005461,2025,KR,2025-02-10,2025-02-10,USD,4500002013
100,2000,100005462,2025,KR,2025-02-10,2025-02-10,USD,4500002014
100,1000,100005463,2025,KR,2025-02-10,2025-02-10,USD,4500002015
100,3000,100005464,2025,DR,2025-02-10,2025-02-10,USD,1001686
100,3000,100005465,2025,DR,2025-02-10,2025-02-10,USD,1001687
100,3000,100005466,2025,DR,2025-02-10,2025-02-10,USD,1001688
100,3000,100005467,2025,DR,2025-02-10,2025-02-10,USD,1001689
100,3000,100005468,2025,DR,2025-02-10,2025-02-10,USD,1001690
100,3000,100005469,2025,DR,2025-02-10,2025-02-10,USD,1001691
100,1000,100005470,2025,SA,2025-02-10,2025-02-10,USD,801734
100,1000,100005471,2025,SA,2025-02-10,2025-02-10,USD,801735
100,1000,100005472,2025,SA,2025-02-10,2025-02-10,USD,801736
100,1000,100005473,2025,SA,2025-02-10,2025-02-10,USD,801737
100,2000,100005474,2025,KR,2025-02-11,2025-02-11,USD,4500002016
100,1000,100005475,2025,KR,2025-02-11,2025-02-11,USD,4500002017
100,3000,100005476,2025,DR,2025-02-11,2025-02-11,USD,1001692
100,3000,100005477,2025,DR,2025-02-11,2025-02-11,USD,1001693
100,3000,100005478,2025,DR,2025-02-11,2025-02-11,USD,1001694
100,3000,100005479,2025,DR,2025-02-11,2025-02-11,USD,1001695
100,3000,100005480,2025,DR,2025-02-11,2025-02-11,USD,1001696
100,3000,100005481,2025,DR,2025-02-11,2025-02-11,USD,1001697
100,3000,100005482,2025,DR,2025-02-11,2025-02-11,USD,1001698
100,3000,100005483,2025,DR,2025-02-11,2025-02-11,USD,1001699
100,3000,100005484,2025,DR,2025-02-11,2025-02-11,USD,1001700
100,3000,100005485,2025,DR,2025-02-11,2025-02-11,USD,1001701
100,1000,100005486,2025,SA,2025-02-11,2025-02-11,USD,801738
100,1000,100005487,2025,SA,2025-02-11,2025-02-11,USD,801739
100,1000,100005488,2025,SA,2025-02-11,2025-02-11,USD,801740
100,1000,100005489,2025,SA,2025-02-11,2025-02-11,USD,801741
100,1000,100005490,2025,SA,2025-02-11,2025-02-11,USD,801742
100,1000,100005491,2025,KR,2025-02-12,2025-02-12,USD,4500002018
100,1000,100005492,2025,KR,2025-02-12,2025-02-12,USD,4500002019
100,1000,100005493,2025,KR,2025-02-12,2025-02-12,USD,4500002020
100,3000,100005494,2025,DR,2025-02-12,2025-02-12,USD,1001702
100,3000,100005495,2025,DR,2025-02-12,2025-02-12,USD,1001703
100,3000,100005496,2025,DR,2025-02-12,2025-02-12,USD,1001704
100,3000,100005497,2025,DR,2025-02-12,2025-02-12,USD,1001705
100,3000,100005498,2025,DR,2025-02-12,2025-02-12,USD,1001706
100,3000,100005499,2025,DR,2025-02-12,2025-02-12,USD,1001707
100,3000,100005500,2025,DR,2025-02-12,2025-02-12,USD,1001708
100,3000,100005501,2025,DR,2025-02-12,2025-02-12,USD,1001709
100,1000,100005502,2025,SA,2025-02-12,2025-02-12,USD,801743
100,1000,100005503,2025,SA,2025-02-12,2025-02-12,USD,801744
100,1000,100005504,2025,KR,2025-02-13,2025-02-13,USD,4500002021
100,1000,100005505,2025,KR,2025-02-13,2025-02-13,USD,4500002022
100,3000,100005506,2025,DR,2025-02-13,2025-02-13,USD,1001710
100,3000,100005507,2025,DR,2025-02-13,2025-02-13,USD,1001711
100,3000,100005508,2025,DR,2025-02-13,2025-02-13,USD,1001712
100,3000,100005509,2025,DR,2025-02-13,2025-02-13,USD,1001713
100,3000,100005510,2025,DR,2025-02-13,2025-02-13,USD,1001714
100,3000,100005511,2025,DR,2025-02-13,2025-02-13,USD,1001715
100,3000,100005512,2025,DR,2025-02-13,2025-02-13,USD,1001716
100,3000,100005513,2025,DR,2025-02-13,2025-02-13,USD,1001717
100,3000,100005514,2025,DR,2025-02-13,2025-02-13,USD,1001718
100,1000,100005515,2025,SA,2025-02-13,2025-02-13,USD,801745
100,1000,100005516,2025,SA,2025-02-13,2025-02-13,USD,801746
100,1000,100005517,2025,SA,2025-02-13,2025-02-13,USD,801747
100,1000,100005518,2025,SA,2025-02-13,2025-02-13,USD,801748
100,1000,100005519,2025,SA,2025-02-13,2025-02-13,USD,801749
100,1000,100005520,2025,KR,2025-02-14,2025-02-14,USD,4500002023
100,2000,100005521,2025,KR,2025-02-14,2025-02-14,USD,4500002024
100,1000,100005522,2025,KR,2025-02-14,2025-02-14,USD,4500002025
100,2000,100005523,2025,KR,2025-02-14,2025-02-14,USD,4500002026
100,2000,100005524,2025,KR,2025-02-14,2025-02-14,USD,4500002027
100,2000,100005525,2025,KR,2025-02-14,2025-02-14,USD,4500002028
100,3000,100005526,2025,DR,2025-02-14,2025-02-14,USD,1001719
100,3000,100005527,2025,DR,2025-02-14,2025-02-14,USD,1001720
100,3000,100005528,2025,DR,2025-02-14,2025-02-14,USD,1001721
100,3000,100005529,2025,DR,2025-02-14,2025-02-14,USD,1001722
100,3000,100005530,2025,DR,2025-02-14,2025-02-14,USD,1001723
100,3000,100005531,2025,DR,2025-02-14,2025-02-14,USD,1001724
100,3000,100005532,2025,DR,2025-02-14,2025-02-14,USD,1001725
100,3000,100005533,2025,DR,2025-02-14,2025-02-14,USD,1001726
100,3000,100005534,2025,DR,2025-02-14,2025-02-14,USD,1001727
100,3000,100005535,2025,DR,2025-02-14,2025-02-14,USD,1001728
100,1000,100005536,2025,SA,2025-02-14,2025-02-14,USD,801750
100,1000,100005537,2025,SA,2025-02-14,2025-02-14,USD,801751
100,1000,100005538,2025,SA,2025-02-14,2025-02-14,USD,801752
100,2000,100005539,2025,KR,2025-02-15,2025-02-15,USD,4500002029
100,1000,100005540,2025,KR,2025-02-15,2025-02-15,USD,4500002030
100,1000,100005541,2025,KR,2025-02-15,2025-02-15,USD,4500002031
100,2000,100005542,2025,KR,2025-02-15,2025-02-15,USD,4500002032
100,1000,100005543,2025,KR,2025-02-15,2025-02-15,USD,4500002033
100,1000,100005544,2025,KR,2025-02-15,2025-02-15,USD,4500002034
100,3000,100005545,2025,DR,2025-02-15,2025-02-15,USD,1001729
100,3000,100005546,2025,DR,2025-02-15,2025-02-15,USD,1001730
100,3000,100005547,2025,DR,2025-02-15,2025-02-15,USD,1001731
100,3000,100005548,2025,DR,2025-02-15,2025-02-15,USD,1001732
100,3000,100005549,2025,DR,2025-02-15,2025-02-15,USD,1001733
100,3000,100005550,2025,DR,2025-02-15,2025-02-15,USD,1001734
100,1000,100005551,2025,SA,2025-02-15,2025-02-15,USD,801753
100,1000,100005552,2025,SA,2025-02-15,2025-02-15,USD,801754
100,1000,100005553,2025,SA,2025-02-15,2025-02-15,USD,801755
100,1000,100005554,2025,SA,2025-02-15,2025-02-15,USD,801756
100,1000,100005555,2025,SA,2025-02-15,2025-02-15,USD,801757
100,1000,100005556,2025,KR,2025-02-16,2025-02-16,USD,4500002035
100,1000,100005557,2025,KR,2025-02-16,2025-02-16,USD,4500002036
100,1000,100005558,2025,KR,2025-02-16,2025-02-16,USD,4500002037
100,1000,100005559,2025,KR,2025-02-16,2025-02-16,USD,4500002038
100,2000,100005560,2025,KR,2025-02-16,2025-02-16,USD,4500002039
100,3000,100005561,2025,DR,2025-02-16,2025-02-16,USD,1001735
100,3000,100005562,2025,DR,2025-02-16,2025-02-16,USD,1001736
100,3000,100005563,2025,DR,2025-02-16,2025-02-16,USD,1001737
100,3000,100005564,2025,DR,2025-02-16,2025-02-16,USD,1001738
100,3000,100005565,2025,DR,2025-02-16,2025-02-16,USD,1001739
100,1000,100005566,2025,SA,2025-02-16,2025-02-16,USD,801758
100,1000,100005567,2025,SA,2025-02-16,2025-02-16,USD,801759
100,1000,100005568,2025,KR,2025-02-17,2025-02-17,USD,4500002040
100,2000,100005569,2025,KR,2025-02-17,2025-02-17,USD,4500002041
100,1000,100005570,2025,KR,2025-02-17,2025-02-17,USD,4500002042
100,1000,100005571,2025,KR,2025-02-17,2025-02-17,USD,4500002043
100,2000,100005572,2025,KR,2025-02-17,2025-02-17,USD,4500002044
100,3000,100005573,2025,DR,2025-02-17,2025-02-17,USD,1001740
100,3000,100005574,2025,DR,2025-02-17,2025-02-17,USD,1001741
100,3000,100005575,2025,DR,2025-02-17,2025-02-17,USD,1001742
100,3000,100005576,2025,DR,2025-02-17,2025-02-17,USD,1001743
100,3000,100005577,2025,DR,2025-02-17,2025-02-17,USD,1001744
100,3000,100005578,2025,DR,2025-02-17,2025-02-17,USD,1001745
100,1000,100005579,2025,SA,2025-02-17,2025-02-17,USD,801760
100,1000,100005580,2025,SA,2025-02-17,2025-02-17,USD,801761
100,1000,100005581,2025,SA,2025-02-17,2025-02-17,USD,801762
100,1000,100005582,2025,SA,2025-02-17,2025-02-17,USD,801763
100,1000,100005583,2025,SA,2025-02-17,2025-02-17,USD,801764
100,2000,100005584,2025,KR,2025-02-18,2025-02-18,USD,4500002045
100,1000,100005585,2025,KR,2025-02-18,2025-02-18,USD,4500002046
100,3000,100005586,2025,DR,2025-02-18,2025-02-18,USD,1001746
100,3000,100005587,2025,DR,2025-02-18,2025-02-18,USD,1001747
100,3000,100005588,2025,DR,2025-02-18,2025-02-18,USD,1001748
100,3000,100005589,2025,DR,2025-02-18,2025-02-18,USD,1001749
100,3000,100005590,2025,DR,2025-02-18,2025-02-18,USD,1001750
100,1000,100005591,2025,SA,2025-02-18,2025-02-18,USD,801765
100,1000,100005592,2025,SA,2025-02-18,2025-02-18,USD,801766
100,1000,100005593,2025,SA,2025-02-18,2025-02-18,USD,801767
100,1000,100005594,2025,SA,2025-02-18,2025-02-18,USD,801768
100,2000,100005595,2025,KR,2025-02-19,2025-02-19,USD,4500002047
100,2000,100005596,2025,KR,2025-02-19,2025-02-19,USD,4500002048
100,1000,100005597,2025,KR,2025-02-19,2025-02-19,USD,4500002049
100,1000,100005598,2025,KR,2025-02-19,2025-02-19,USD,4500002050
100,2000,100005599,2025,KR,2025-02-19,2025-02-19,USD,4500002051
100,2000,100005600,2025,KR,2025-02-19,2025-02-19,USD,4500002052
100,3000,100005601,2025,DR,2025-02-19,2025-02-19,USD,1001751
100,3000,100005602,2025,DR,2025-02-19,2025-02-19,USD,1001752
100,3000,100005603,2025,DR,2025-02-19,2025-02-19,USD,1001753
100,3000,100005604,2025,DR,2025-02-19,2025-02-19,USD,1001754
100,3000,100005605,2025,DR,2025-02-19,2025-02-19,USD,1001755
100,1000,100005606,2025,SA,2025-02-19,2025-02-19,USD,801769
100,1000,100005607,2025,SA,2025-02-19,2025-02-19,USD,801770
100,2000,100005608,2025,KR,2025-02-20,2025-02-20,USD,4500002053
100,2000,100005609,2025,KR,2025-02-20,2025-02-20,USD,4500002054
100,3000,100005610,2025,DR,2025-02-20,2025-02-20,USD,1001756
100,3000,100005611,2025,DR,2025-02-20,2025-02-20,USD,1001757
100,3000,100005612,2025,DR,2025-02-20,2025-02-20,USD,1001758
100,3000,100005613,2025,DR,2025-02-20,2025-02-20,USD,1001759
100,3000,100005614,2025,DR,2025-02-20,2025-02-20,USD,1001760
100,3000,100005615,2025,DR,2025-02-20,2025-02-20,USD,1001761
100,3000,100005616,2025,DR,2025-02-20,2025-02-20,USD,1001762
100,3000,100005617,2025,DR,2025-02-20,2025-02-20,USD,1001763
100,3000,100005618,2025,DR,2025-02-20,2025-02-20,USD,1001764
100,3000,100005619,2025,DR,2025-02-20,2025-02-20,USD,1001765
100,1000,100005620,2025,SA,2025-02-20,2025-02-20,USD,801771
100,1000,100005621,2025,SA,2025-02-20,2025-02-20,USD,801772
100,1000,100005622,2025,SA,2025-02-20,2025-02-20,USD,801773
100,1000,100005623,2025,SA,2025-02-20,2025-02-20,USD,801774
100,1000,100005624,2025,SA,2025-02-20,2025-02-20,USD,801775
100,1000,100005625,2025,SA,2025-02-20,2025-02-20,USD,801776
100,2000,100005626,2025,KR,2025-02-21,2025-02-21,USD,4500002055
100,2000,100005627,2025,KR,2025-02-21,2025-02-21,USD,4500002056
100,3000,100005628,2025,DR,2025-02-21,2025-02-21,USD,1001766
100,3000,100005629,2025,DR,2025-02-21,2025-02-21,USD,1001767
100,3000,100005630,2025,DR,2025-02-21,2025-02-21,USD,1001768
100,3000,100005631,2025,DR,2025-02-21,2025-02-21,USD,1001769
100,3000,100005632,2025,DR,2025-02-21,2025-02-21,USD,1001770
100,3000,100005633,2025,DR,2025-02-21,2025-02-21,USD,1001771
100,1000,100005634,2025,SA,2025-02-21,2025-02-21,USD,801777
100,1000,100005635,2025,SA,2025-02-21,2025-02-21,USD,801778
100,1000,100005636,2025,SA,2025-02-21,2025-02-21,USD,801779
100,1000,100005637,2025,SA,2025-02-21,2025-02-21,USD,801780
100,2000,100005638,2025,KR,2025-02-22,2025-02-22,USD,4500002057
100,2000,100005639,2025,KR,2025-02-22,2025-02-22,USD,4500002058
100,1000,100005640,2025,KR,2025-02-22,2025-02-22,USD,4500002059
100,2000,100005641,2025,KR,2025-02-22,2025-02-22,USD,4500002060
100,3000,100005642,2025,DR,2025-02-22,2025-02-22,USD,1001772
100,3000,100005643,2025,DR,2025-02-22,2025-02-22,USD,1001773
100,3000,100005644,2025,DR,2025-02-22,2025-02-22,USD,1001774
100,3000,100005645,2025,DR,2025-02-22,2025-02-22,USD,1001775
100,3000,100005646,2025,DR,2025-02-22,2025-02-22,USD,1001776
100,3000,100005647,2025,DR,2025-02-22,2025-02-22,USD,1001777
100,3000,100005648,2025,DR,2025-02-22,2025-02-22,USD,1001778
100,3000,100005649,2025,DR,2025-02-22,2025-02-22,USD,1001779
100,3000,100005650,2025,DR,2025-02-22,2025-02-22,USD,1001780
100,1000,100005651,2025,SA,2025-02-22,2025-02-22,USD,801781
100,1000,100005652,2025,SA,2025-02-22,2025-02-22,USD,801782
100,1000,100005653,2025,KR,2025-02-23,2025-02-23,USD,4500002061
100,2000,100005654,2025,KR,2025-02-23,2025-02-23,USD,4500002062
100,2000,100005655,2025,KR,2025-02-23,2025-02-23,USD,4500002063
100,3000,100005656,2025,DR,2025-02-23,2025-02-23,USD,1001781
100,3000,100005657,2025,DR,2025-02-23,2025-02-23,USD,1001782
100,3000,100005658,2025,DR,2025-02-23,2025-02-23,USD,1001783
100,3000,100005659,2025,DR,2025-02-23,2025-02-23,USD,1001784
100,3000,100005660,2025,DR,2025-02-23,2025-02-23,USD,1001785
100,3000,100005661,2025,DR,2025-02-23,2025-02-23,USD,1001786
100,3000,100005662,2025,DR,2025-02-23,2025-02-23,USD,1001787
100,1000,100005663,2025,SA,2025-02-23,2025-02-23,USD,801783
100,1000,100005664,2025,SA,2025-02-23,2025-02-23,USD,801784
100,1000,100005665,2025,SA,2025-02-23,2025-02-23,USD,801785
100,1000,100005666,2025,SA,2025-02-23,2025-02-23,USD,801786
100,1000,100005667,2025,SA,2025-02-23,2025-02-23,USD,801787
100,1000,100005668,2025,KR,2025-02-24,2025-02-24,USD,4500002064
100,1000,100005669,2025,KR,2025-02-24,2025-02-24,USD,4500002065
100,1000,100005670,2025,KR,2025-02-24,2025-02-24,USD,4500002066
100,2000,100005671,2025,KR,2025-02-24,2025-02-24,USD,4500002067
100,3000,100005672,2025,DR,2025-02-24,2025-02-24,USD,1001788
100,3000,100005673,2025,DR,2025-02-24,2025-02-24,USD,1001789
100,3000,100005674,2025,DR,2025-02-24,2025-02-24,USD,1001790
100,3000,100005675,2025,DR,2025-02-24,2025-02-24,USD,1001791
100,3000,100005676,2025,DR,2025-02-24,2025-02-24,USD,1001792
100,1000,100005677,2025,SA,2025-02-24,2025-02-24,USD,801788
100,1000,100005678,2025,SA,2025-02-24,2025-02-24,USD,801789
100,1000,100005679,2025,SA,2025-02-24,2025-02-24,USD,801790
100,1000,100005680,2025,KR,2025-02-25,2025-02-25,USD,4500002068
100,2000,100005681,2025,KR,2025-02-25,2025-02-25,USD,4500002069
100,2000,100005682,2025,KR,2025-02-25,2025-02-25,USD,4500002070
100,1000,100005683,2025,KR,2025-02-25,2025-02-25,USD,4500002071
100,3000,100005684,2025,DR,2025-02-25,2025-02-25,USD,1001793
100,3000,100005685,2025,DR,2025-02-25,2025-02-25,USD,1001794
100,3000,100005686,2025,DR,2025-02-25,2025-02-25,USD,1001795
100,3000,100005687,2025,DR,2025-02-25,2025-02-25,USD,1001796
100,3000,100005688,2025,DR,2025-02-25,2025-02-25,USD,1001797
100,3000,100005689,2025,DR,2025-02-25,2025-02-25,USD,1001798
100,3000,100005690,2025,DR,2025-02-25,2025-02-25,USD,1001799
100,3000,100005691,2025,DR,2025-02-25,2025-02-25,USD,1001800
100,1000,100005692,2025,SA,2025-02-25,2025-02-25,USD,801791
100,1000,100005693,2025,SA,2025-02-25,2025-02-25,USD,801792
100,1000,100005694,2025,SA,2025-02-25,2025-02-25,USD,801793
100,1000,100005695,2025,KR,2025-02-26,2025-02-26,USD,4500002072
100,1000,100005696,2025,KR,2025-02-26,2025-02-26,USD,4500002073
100,1000,100005697,2025,KR,2025-02-26,2025-02-26,USD,4500002074
100,2000,100005698,2025,KR,2025-02-26,2025-02-26,USD,4500002075
100,1000,100005699,2025,KR,2025-02-26,2025-02-26,USD,4500002076
100,2000,100005700,2025,KR,2025-02-26,2025-02-26,USD,4500002077
100,3000,100005701,2025,DR,2025-02-26,2025-02-26,USD,1001801
100,3000,100005702,2025,DR,2025-02-26,2025-02-26,USD,1001802
100,3000,100005703,2025,DR,2025-02-26,2025-02-26,USD,1001803
100,3000,100005704,2025,DR,2025-02-26,2025-02-26,USD,1001804
100,3000,100005705,2025,DR,2025-02-26,2025-02-26,USD,1001805
100,3000,100005706,2025,DR,2025-02-26,2025-02-26,USD,1001806
100,3000,100005707,2025,DR,2025-02-26,2025-02-26,USD,1001807
100,1000,100005708,2025,SA,2025-02-26,2025-02-26,USD,801794
100,1000,100005709,2025,SA,2025-02-26,2025-02-26,USD,801795
100,1000,100005710,2025,KR,2025-02-27,2025-02-27,USD,4500002078
100,1000,100005711,2025,KR,2025-02-27,2025-02-27,USD,4500002079
100,2000,100005712,2025,KR,2025-02-27,2025-02-27,USD,4500002080
100,2000,100005713,2025,KR,2025-02-27,2025-02-27,USD,4500002081
100,1000,100005714,2025,KR,2025-02-27,2025-02-27,USD,4500002082
