MANDT,VBELN,POSNR,PSTYV,ERDAT,ERNAM,MATNR,ARKTX,MATKL,WERKS,LGORT,CHARG,LFIMG,MEINS,VRKME,NTGEW,BRGEW,GEWEI,VOLUM,VOLEH,VGBEL,VGPOS
100,0080000375,000010,TAN,20250109,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,165,TON,TON,165000,168300.0,KG,2.933,M3,0001000375,000010
100,0080000375,000020,TAN,20250109,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,231,TON,TON,231000,235620.0,KG,5.438,M3,0001000375,000020
100,0080000376,000010,TAN,20250110,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,32,TON,TON,32000,32640.0,KG,7.79,M3,0001000376,000010
100,0080000376,000020,TAN,20250110,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,38,TON,TON,38000,38760.0,KG,19.278,M3,0001000376,000020
100,0080000376,000030,TAN,20250110,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,1.201,M3,0001000376,000030
100,0080000377,000010,TAN,20250111,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,1.941,M3,0001000377,000010
100,0080000378,000010,TAN,20250112,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,23,TON,TON,23000,23460.0,KG,19.153,M3,0001000378,000010
100,0080000378,000020,TAN,20250112,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,26,TON,TON,26000,26520.0,KG,19.819,M3,0001000378,000020
100,0080000378,000030,TAN,20250112,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,99,TON,TON,99000,100980.0,KG,7.399,M3,0001000378,000030
100,0080000379,000010,TAN,20250113,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,192,TON,TON,192000,195840.0,KG,10.518,M3,0001000379,000010
100,0080000379,000020,TAN,20250113,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,276,TON,TON,276000,281520.0,KG,14.193,M3,0001000379,000020
100,0080000379,000030,TAN,20250113,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,207,TON,TON,207000,211140.0,KG,3.381,M3,0001000379,000030
100,0080000380,000010,TAN,20250114,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,94,TON,TON,94000,95880.0,KG,11.208,M3,0001000380,000010
100,0080000380,000020,TAN,20250114,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,22,TON,TON,22000,22440.0,KG,4.492,M3,0001000380,000020
100,0080000381,000010,TAN,20250115,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,6.35,M3,0001000381,000010
100,0080000381,000020,TAN,20250115,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,13.888,M3,0001000381,000020
100,0080000381,000030,TAN,20250115,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,19.196,M3,0001000381,000030
100,0080000382,000010,TAN,20250116,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,231,TON,TON,231000,235620.0,KG,3.176,M3,0001000382,000010
100,0080000382,000020,TAN,20250116,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,16.222,M3,0001000382,000020
100,0080000382,000030,TAN,20250116,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,16.995,M3,0001000382,000030
100,0080000383,000010,TAN,20250117,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,44,TON,TON,44000,44880.0,KG,11.175,M3,0001000383,000010
100,0080000384,000010,TAN,20250118,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,19.267,M3,0001000384,000010
100,0080000384,000020,TAN,20250118,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,6.909,M3,0001000384,000020
100,0080000384,000030,TAN,20250118,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,273,TON,TON,273000,278460.0,KG,2.015,M3,0001000384,000030
100,0080000385,000010,TAN,20250119,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,40,TON,TON,40000,40800.0,KG,15.208,M3,0001000385,000010
100,0080000386,000010,TAN,20250120,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,5.816,M3,0001000386,000010
100,0080000386,000020,TAN,20250120,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,4.744,M3,0001000386,000020
100,0080000386,000030,TAN,20250120,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,138,TON,TON,138000,140760.0,KG,13.961,M3,0001000386,000030
100,0080000387,000010,TAN,20250121,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,1.777,M3,0001000387,000010
100,0080000388,000010,TAN,20250122,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,16.987,M3,0001000388,000010
100,0080000389,000010,TAN,20250123,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,8.162,M3,0001000389,000010
100,0080000389,000020,TAN,20250123,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,9.619,M3,0001000389,000020
100,0080000390,000010,TAN,20250124,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,35,TON,TON,35000,35700.0,KG,19.034,M3,0001000390,000010
100,0080000391,000010,TAN,20250125,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,19.508,M3,0001000391,000010
100,0080000392,000010,TAN,20250126,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,88,TON,TON,88000,89760.0,KG,13.828,M3,0001000392,000010
100,0080000393,000010,TAN,20250127,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,162,TON,TON,162000,165240.0,KG,14.257,M3,0001000393,000010
100,0080000393,000020,TAN,20250127,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,1.15,M3,0001000393,000020
100,0080000394,000010,TAN,20250128,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,31,TON,TON,31000,31620.0,KG,2.0,M3,0001000394,000010
100,0080000394,000020,TAN,20250128,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,13.686,M3,0001000394,000020
100,0080000395,000010,TAN,20250129,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,40,TON,TON,40000,40800.0,KG,16.617,M3,0001000395,000010
100,0080000396,000010,TAN,20250130,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,270,TON,TON,270000,275400.0,KG,14.139,M3,0001000396,000010
100,0080000397,000010,TAN,20250131,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,76,TON,TON,76000,77520.0,KG,1.467,M3,0001000397,000010
100,0080000398,000010,TAN,20250201,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,14.475,M3,0001000398,000010
100,0080000398,000020,TAN,20250201,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,126,TON,TON,126000,128520.0,KG,10.844,M3,0001000398,000020
100,0080000398,000030,TAN,20250201,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,8.425,M3,0001000398,000030
100,0080000399,000010,TAN,20250202,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,7.908,M3,0001000399,000010
100,0080000400,000010,TAN,20250203,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,36,TON,TON,36000,36720.0,KG,8.532,M3,0001000400,000010
100,0080000400,000020,TAN,20250203,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,7.73,M3,0001000400,000020
100,0080000401,000010,TAN,20250204,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,19.946,M3,0001000401,000010
100,0080000401,000020,TAN,20250204,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,7.576,M3,0001000401,000020
100,0080000401,000030,TAN,20250204,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,159,TON,TON,159000,162180.0,KG,19.817,M3,0001000401,000030
100,0080000402,000010,TAN,20250205,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,126,TON,TON,126000,128520.0,KG,5.353,M3,0001000402,000010
100,0080000402,000020,TAN,20250205,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,11.619,M3,0001000402,000020
100,0080000402,000030,TAN,20250205,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,141,TON,TON,141000,143820.0,KG,6.793,M3,0001000402,000030
100,0080000403,000010,TAN,20250206,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,29,TON,TON,29000,29580.0,KG,11.805,M3,0001000403,000010
100,0080000404,000010,TAN,20250207,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,31,TON,TON,31000,31620.0,KG,10.066,M3,0001000404,000010
100,0080000405,000010,TAN,20250208,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,10.017,M3,0001000405,000010
100,0080000405,000020,TAN,20250208,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,2.41,M3,0001000405,000020
100,0080000406,000010,TAN,20250209,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,4.857,M3,0001000406,000010
100,0080000407,000010,TAN,20250210,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,132,TON,TON,132000,134640.0,KG,19.395,M3,0001000407,000010
100,0080000407,000020,TAN,20250210,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,9.821,M3,0001000407,000020
100,0080000408,000010,TAN,20250211,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,213,TON,TON,213000,217260.0,KG,11.736,M3,0001000408,000010
100,0080000408,000020,TAN,20250211,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,231,TON,TON,231000,235620.0,KG,12.713,M3,0001000408,000020
100,0080000409,000010,TAN,20250212,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,195,TON,TON,195000,198900.0,KG,15.506,M3,0001000409,000010
100,0080000409,000020,TAN,20250212,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,12.623,M3,0001000409,000020
100,0080000409,000030,TAN,20250212,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,285,TON,TON,285000,290700.0,KG,7.625,M3,0001000409,000030
100,0080000410,000010,TAN,20250213,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,5.302,M3,0001000410,000010
100,0080000411,000010,TAN,20250214,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,91,TON,TON,91000,92820.0,KG,2.969,M3,0001000411,000010
100,0080000412,000010,TAN,20250215,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,36,TON,TON,36000,36720.0,KG,14.747,M3,0001000412,000010
100,0080000412,000020,TAN,20250215,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,5.245,M3,0001000412,000020
100,0080000412,000030,TAN,20250215,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,58,TON,TON,58000,59160.0,KG,2.038,M3,0001000412,000030
100,0080000413,000010,TAN,20250216,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,111,TON,TON,111000,113220.0,KG,11.498,M3,0001000413,000010
100,0080000413,000020,TAN,20250216,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,4.594,M3,0001000413,000020
100,0080000414,000010,TAN,20250217,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,1.356,M3,0001000414,000010
100,0080000415,000010,TAN,20250218,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,2.11,M3,0001000415,000010
100,0080000415,000020,TAN,20250218,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,89,TON,TON,89000,90780.0,KG,5.339,M3,0001000415,000020
100,0080000415,000030,TAN,20250218,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,16.085,M3,0001000415,000030
100,0080000416,000010,TAN,20250219,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,98,TON,TON,98000,99960.0,KG,5.365,M3,0001000416,000010
100,0080000417,000010,TAN,20250220,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,11.566,M3,0001000417,000010
100,0080000417,000020,TAN,20250220,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,5.908,M3,0001000417,000020
100,0080000418,000010,TAN,20250221,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,108,TON,TON,108000,110160.0,KG,9.789,M3,0001000418,000010
100,0080000419,000010,TAN,20250222,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,61,TON,TON,61000,62220.0,KG,8.49,M3,0001000419,000010
100,0080000419,000020,TAN,20250222,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,99,TON,TON,99000,100980.0,KG,11.142,M3,0001000419,000020
100,0080000419,000030,TAN,20250222,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,53,TON,TON,53000,54060.0,KG,14.54,M3,0001000419,000030
100,0080000420,000010,TAN,20250223,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,51,TON,TON,51000,52020.0,KG,13.723,M3,0001000420,000010
100,0080000421,000010,TAN,20250224,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,4.107,M3,0001000421,000010
100,0080000421,000020,TAN,20250224,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,117,TON,TON,117000,119340.0,KG,7.854,M3,0001000421,000020
100,0080000422,000010,TAN,20250225,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,9.828,M3,0001000422,000010
100,0080000422,000020,TAN,20250225,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,285,TON,TON,285000,290700.0,KG,16.284,M3,0001000422,000020
100,0080000423,000010,TAN,20250226,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,2.531,M3,0001000423,000010
100,0080000423,000020,TAN,20250226,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,8.588,M3,0001000423,000020
100,0080000423,000030,TAN,20250226,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,83,TON,TON,83000,84660.0,KG,11.312,M3,0001000423,000030
100,0080000424,000010,TAN,20250227,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,4.275,M3,0001000424,000010
100,0080000425,000010,TAN,20250228,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,2.22,M3,0001000425,000010
100,0080000426,000010,TAN,20250301,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,11.207,M3,0001000426,000010
100,0080000427,000010,TAN,20250302,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,5.137,M3,0001000427,000010
100,0080000428,000010,TAN,20250303,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,114,TON,TON,114000,116280.0,KG,14.122,M3,0001000428,000010
100,0080000428,000020,TAN,20250303,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,2.834,M3,0001000428,000020
100,0080000428,000030,TAN,20250303,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,168,TON,TON,168000,171360.0,KG,4.057,M3,0001000428,000030
100,0080000429,000010,TAN,20250304,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,16.383,M3,0001000429,000010
100,0080000430,000010,TAN,20250305,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,4.369,M3,0001000430,000010
100,0080000431,000010,TAN,20250306,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,46,TON,TON,46000,46920.0,KG,14.891,M3,0001000431,000010
100,0080000431,000020,TAN,20250306,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,30,TON,TON,30000,30600.0,KG,5.252,M3,0001000431,000020
100,0080000431,000030,TAN,20250306,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,100,TON,TON,100000,102000.0,KG,18.057,M3,0001000431,000030
100,0080000432,000010,TAN,20250307,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,5.7,M3,0001000432,000010
100,0080000433,000010,TAN,20250308,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,11.92,M3,0001000433,000010
100,0080000433,000020,TAN,20250308,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,195,TON,TON,195000,198900.0,KG,2.79,M3,0001000433,000020
100,0080000433,000030,TAN,20250308,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,7.15,M3,0001000433,000030
100,0080000434,000010,TAN,20250309,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,120,TON,TON,120000,122400.0,KG,15.855,M3,0001000434,000010
100,0080000434,000020,TAN,20250309,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,162,TON,TON,162000,165240.0,KG,9.688,M3,0001000434,000020
100,0080000434,000030,TAN,20250309,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,228,TON,TON,228000,232560.0,KG,14.034,M3,0001000434,000030
100,0080000435,000010,TAN,20250310,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,4.167,M3,0001000435,000010
100,0080000435,000020,TAN,20250310,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,13.16,M3,0001000435,000020
100,0080000435,000030,TAN,20250310,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,174,TON,TON,174000,177480.0,KG,16.318,M3,0001000435,000030
100,0080000436,000010,TAN,20250311,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,120,TON,TON,120000,122400.0,KG,17.624,M3,0001000436,000010
100,0080000437,000010,TAN,20250312,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,270,TON,TON,270000,275400.0,KG,1.328,M3,0001000437,000010
100,0080000437,000020,TAN,20250312,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,159,TON,TON,159000,162180.0,KG,19.397,M3,0001000437,000020
100,0080000437,000030,TAN,20250312,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,270,TON,TON,270000,275400.0,KG,7.791,M3,0001000437,000030
100,0080000438,000010,TAN,20250313,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,228,TON,TON,228000,232560.0,KG,19.044,M3,0001000438,000010
100,0080000438,000020,TAN,20250313,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,5.789,M3,0001000438,000020
100,0080000438,000030,TAN,20250313,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,243,TON,TON,243000,247860.0,KG,12.428,M3,0001000438,000030
100,0080000439,000010,TAN,20250314,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,9.352,M3,0001000439,000010
100,0080000439,000020,TAN,20250314,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,1.559,M3,0001000439,000020
100,0080000439,000030,TAN,20250314,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,114,TON,TON,114000,116280.0,KG,10.479,M3,0001000439,000030
100,0080000440,000010,TAN,20250315,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,61,TON,TON,61000,62220.0,KG,18.657,M3,0001000440,000010
100,0080000440,000020,TAN,20250315,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,15.804,M3,0001000440,000020
100,0080000440,000030,TAN,20250315,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,88,TON,TON,88000,89760.0,KG,5.5,M3,0001000440,000030
100,0080000441,000010,TAN,20250316,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,7.997,M3,0001000441,000010
100,0080000441,000020,TAN,20250316,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,153,TON,TON,153000,156060.0,KG,2.597,M3,0001000441,000020
100,0080000442,000010,TAN,20250317,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,198,TON,TON,198000,201960.0,KG,17.101,M3,0001000442,000010
100,0080000442,000020,TAN,20250317,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,231,TON,TON,231000,235620.0,KG,12.458,M3,0001000442,000020
100,0080000442,000030,TAN,20250317,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,147,TON,TON,147000,149940.0,KG,1.696,M3,0001000442,000030
100,0080000443,000010,TAN,20250318,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,132,TON,TON,132000,134640.0,KG,10.118,M3,0001000443,000010
100,0080000444,000010,TAN,20250319,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,9.411,M3,0001000444,000010
100,0080000444,000020,TAN,20250319,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,8.199,M3,0001000444,000020
100,0080000444,000030,TAN,20250319,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,4.089,M3,0001000444,000030
100,0080000445,000010,TAN,20250320,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,138,TON,TON,138000,140760.0,KG,16.821,M3,0001000445,000010
100,0080000445,000020,TAN,20250320,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,13.991,M3,0001000445,000020
100,0080000446,000010,TAN,20250321,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,288,TON,TON,288000,293760.0,KG,7.243,M3,0001000446,000010
100,0080000447,000010,TAN,20250322,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,95,TON,TON,95000,96900.0,KG,16.008,M3,0001000447,000010
100,0080000447,000020,TAN,20250322,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,76,TON,TON,76000,77520.0,KG,16.101,M3,0001000447,000020
100,0080000447,000030,TAN,20250322,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,97,TON,TON,97000,98940.0,KG,4.916,M3,0001000447,000030
100,0080000448,000010,TAN,20250323,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,86,TON,TON,86000,87720.0,KG,9.892,M3,0001000448,000010
100,0080000448,000020,TAN,20250323,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,23,TON,TON,23000,23460.0,KG,1.893,M3,0001000448,000020
100,0080000448,000030,TAN,20250323,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,6.997,M3,0001000448,000030
100,0080000449,000010,TAN,20250324,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,67,TON,TON,67000,68340.0,KG,5.724,M3,0001000449,000010
100,0080000450,000010,TAN,20250325,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,10.428,M3,0001000450,000010
100,0080000450,000020,TAN,20250325,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,25,TON,TON,25000,25500.0,KG,8.203,M3,0001000450,000020
100,0080000451,000010,TAN,20250326,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,192,TON,TON,192000,195840.0,KG,2.633,M3,0001000451,000010
100,0080000452,000010,TAN,20250327,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,82,TON,TON,82000,83640.0,KG,12.296,M3,0001000452,000010
100,0080000453,000010,TAN,20250328,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,126,TON,TON,126000,128520.0,KG,19.303,M3,0001000453,000010
100,0080000454,000010,TAN,20250329,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,111,TON,TON,111000,113220.0,KG,12.907,M3,0001000454,000010
100,0080000454,000020,TAN,20250329,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,159,TON,TON,159000,162180.0,KG,14.149,M3,0001000454,000020
100,0080000454,000030,TAN,20250329,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,1.068,M3,0001000454,000030
100,0080000455,000010,TAN,20250330,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,16.944,M3,0001000455,000010
