MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,CHARG,LIFNR,MENGE,MEINS,EBELN,EBELP,DMBTR,WAERS,BUKRS,SHKZG,BLDAT,BUDAT,CPUDT,BKTXT,XAUTO
100,5000000841,2024,0001,101,30020,1000,0001,,0000050097,16,L,4500000339,00010,3491.2,USD,1000,S,20241208,20241208,20241208,,
100,5000000842,2024,0001,101,10103,1000,0001,,0000050097,49,UN,4500000339,00020,11200.91,USD,1000,S,20241207,20241207,20241207,,
100,5000000843,2024,0001,101,10246,1000,0001,,0000050097,46,UN,4500000339,00030,28942.28,USD,1000,S,20241210,20241210,20241210,,
100,5000000844,2024,0001,101,10207,1000,0001,,0000050276,50,UN,4500000340,00010,39657.0,USD,1000,S,20241207,20241207,20241207,,
100,5000000845,2024,0001,101,10225,1000,0001,,0000050005,4,UN,4500000341,00010,533.96,USD,1000,S,20241208,20241208,20241208,,
100,5000000846,2024,0001,101,10174,1000,0001,,0000050005,46,UN,4500000341,00020,26452.3,USD,1000,S,20241211,20241211,20241211,,
100,5000000847,2024,0001,101,10086,1000,0001,,0000050005,36,UN,4500000341,00030,26060.04,USD,1000,S,20241213,20241213,20241213,,
100,5000000848,2024,0001,101,10194,2000,0001,,0000050010,34,UN,4500000342,00010,12502.48,USD,2000,S,20241228,20241228,20241228,,
100,5000000849,2024,0001,101,80009,2000,0001,,0000050010,29,AU,4500000342,00020,26895.76,USD,2000,S,20241227,20241227,20241227,,
100,5000000850,2024,0001,101,80009,2000,0001,,0000050010,7,AU,4500000342,00030,8235.71,USD,2000,S,20241225,20241225,20241225,,
100,5000000851,2024,0001,101,30046,1000,0001,,0000050177,25,L,4500000343,00010,12623.25,USD,1000,S,20241213,20241213,20241213,,
100,5000000852,2024,0001,101,10014,2000,0001,,0000050192,34,UN,4500000344,00010,17055.08,USD,2000,S,20241216,20241216,20241216,,
100,5000000853,2024,0001,101,10131,2000,0001,,0000050192,47,UN,4500000344,00020,12924.06,USD,2000,S,20241213,20241213,20241213,,
100,5000000854,2024,0001,101,10179,2000,0001,,0000050192,46,UN,4500000344,00030,27049.38,USD,2000,S,20241215,20241215,20241215,,
100,5000000855,2024,0001,101,10151,2000,0001,,0000050192,23,UN,4500000344,00040,15433.69,USD,2000,S,20241215,20241215,20241215,,
100,5000000856,2024,0001,101,10188,2000,0001,,0000050010,1,UN,4500000345,00010,1350.75,USD,2000,S,20241231,20241231,20241231,,
100,5000000857,2025,0001,101,10092,2000,0001,,0000050010,1,UN,4500000345,00020,1124.84,USD,2000,S,20250104,20250104,20250104,,
100,5000000858,2024,0001,101,10164,2000,0001,,0000050010,28,UN,4500000345,00030,12575.36,USD,2000,S,20241227,20241227,20241227,,
100,5000000859,2024,0001,101,10230,2000,0001,,0000050010,8,UN,4500000345,00040,10880.32,USD,2000,S,20241227,20241227,20241227,,
100,5000000860,2025,0001,101,30028,1000,0001,,0000050010,8,L,4500000346,00010,1563.28,USD,1000,S,20250104,20250104,20250104,,
100,5000000861,2024,0001,101,10003,1000,0001,,0000050292,4,UN,4500000347,00010,416.36,USD,1000,S,20241214,20241214,20241214,,
100,5000000862,2024,0001,101,10238,1000,0001,,0000050176,32,UN,4500000348,00010,22027.2,USD,1000,S,20241220,20241220,20241220,,
100,5000000863,2024,0001,101,10025,1000,0001,,0000050176,6,UN,4500000348,00020,1548.9,USD,1000,S,20241218,20241218,20241218,,
100,5000000864,2024,0001,101,10237,1000,0001,,0000050176,9,UN,4500000348,00030,5159.25,USD,1000,S,20241218,20241218,20241218,,
100,5000000865,2024,0001,101,10066,1000,0001,,0000050176,7,UN,4500000348,00040,902.23,USD,1000,S,20241216,20241216,20241216,,
100,5000000866,2025,0001,101,10003,2000,0001,,0000050010,13,UN,4500000349,00010,19175.52,USD,2000,S,20250107,20250107,20250107,,
100,5000000867,2025,0001,101,10002,2000,0001,,0000050010,25,UN,4500000349,00020,40006.5,USD,2000,S,20250107,20250107,20250107,,
100,5000000868,2024,0001,101,10000,2000,0001,,0000050010,38,UN,4500000349,00030,70551.56,USD,2000,S,20241231,20241231,20241231,,
100,5000000869,2024,0001,101,10000,2000,0001,,0000050010,23,UN,4500000349,00040,45014.91,USD,2000,S,20241230,20241230,20241230,,
100,5000000870,2024,0001,101,10180,2000,0001,,0000050271,3,UN,4500000350,00010,259.59,USD,2000,S,20241218,20241218,20241218,,
100,5000000871,2024,0001,101,10054,2000,0001,,0000050271,28,UN,4500000350,00020,11206.44,USD,2000,S,20241218,20241218,20241218,,
100,5000000872,2025,0001,101,30024,2000,0001,,0000050010,8,L,4500000351,00010,9353.12,USD,2000,S,20250107,20250107,20250107,,
100,5000000873,2025,0001,101,10134,2000,0001,,0000050010,33,UN,4500000351,00020,35755.17,USD,2000,S,20250104,20250104,20250104,,
100,5000000874,2024,0001,101,10110,2000,0001,,0000050170,35,UN,4500000352,00010,7924.0,USD,2000,S,20241221,20241221,20241221,,
100,5000000875,2024,0001,101,80009,2000,0001,,0000050170,38,AU,4500000352,00020,18722.22,USD,2000,S,20241224,20241224,20241224,,
100,5000000876,2024,0001,101,10063,2000,0001,,0000050170,12,UN,4500000352,00030,3756.0,USD,2000,S,20241224,20241224,20241224,,
100,5000000877,2024,0001,101,10076,1000,0001,,0000050130,25,UN,4500000353,00010,16434.75,USD,1000,S,20241219,20241219,20241219,,
100,5000000878,2025,0001,101,10108,1000,0001,,0000050010,41,UN,4500000354,00010,12309.84,USD,1000,S,20250111,20250111,20250111,,
100,5000000879,2024,0001,101,10002,2000,0001,,0000050271,15,UN,4500000355,00010,4078.2,USD,2000,S,20241227,20241227,20241227,,
100,5000000880,2024,0001,101,10002,2000,0001,,0000050271,12,UN,4500000355,00020,5294.04,USD,2000,S,20241222,20241222,20241222,,
100,5000000881,2024,0001,101,10000,2000,0001,,0000050271,9,UN,4500000355,00030,5385.6,USD,2000,S,20241223,20241223,20241223,,
100,5000000882,2024,0001,101,10004,2000,0001,,0000050271,32,UN,4500000355,00040,9223.36,USD,2000,S,20241225,20241225,20241225,,
100,5000000883,2024,0001,101,10062,1000,0001,,0000050100,29,UN,4500000356,00010,6469.03,USD,1000,S,20241223,20241223,20241223,,
100,5000000884,2024,0001,101,10065,1000,0001,,0000050100,9,UN,4500000356,00020,4358.34,USD,1000,S,20241222,20241222,20241222,,
100,5000000885,2024,0001,101,10225,1000,0001,,0000050100,42,UN,4500000356,00030,16592.94,USD,1000,S,20241225,20241225,20241225,,
100,5000000886,2024,0001,101,10161,2000,0001,,0000050224,21,UN,4500000357,00010,16255.68,USD,2000,S,20241228,20241228,20241228,,
100,5000000887,2024,0001,101,10002,1000,0001,,0000050104,14,UN,4500000358,00010,4642.82,USD,1000,S,20241226,20241226,20241226,,
100,5000000888,2024,0001,101,10001,1000,0001,,0000050104,23,UN,4500000358,00020,6506.24,USD,1000,S,20241229,20241229,20241229,,
100,5000000889,2024,0001,101,10080,2000,0001,,0000050072,4,UN,4500000359,00010,2056.72,USD,2000,S,20241229,20241229,20241229,,
100,5000000890,2024,0001,101,10017,2000,0001,,0000050072,47,UN,4500000359,00020,30099.27,USD,2000,S,20241228,20241228,20241228,,
100,5000000891,2024,0001,101,80002,2000,0001,,0000050072,45,AU,4500000359,00030,31094.1,USD,2000,S,20241228,20241228,20241228,,
100,5000000892,2024,0001,101,80029,2000,0001,,0000050072,23,AU,4500000359,00040,18258.78,USD,2000,S,20241226,20241226,20241226,,
100,5000000893,2024,0001,101,10002,1000,0001,,0000050208,34,UN,4500000360,00010,15396.22,USD,1000,S,20241228,20241228,20241228,,
100,5000000894,2024,0001,101,10008,1000,0001,,0000050208,26,UN,4500000360,00020,12466.22,USD,1000,S,20241228,20241228,20241228,,
100,5000000895,2024,0001,101,10116,1000,0001,,0000050208,50,UN,4500000360,00030,37102.5,USD,1000,S,20241231,20241231,20241231,,
100,5000000896,2024,0001,101,10139,1000,0001,,0000050208,18,UN,4500000360,00040,11725.2,USD,1000,S,20241226,20241226,20241226,,
100,5000000897,2025,0001,101,10133,2000,0001,,0000050010,40,UN,4500000361,00010,21807.6,USD,2000,S,20250114,20250114,20250114,,
100,5000000898,2025,0001,101,10299,2000,0001,,0000050010,10,UN,4500000361,00020,3809.4,USD,2000,S,20250110,20250110,20250110,,
100,5000000899,2025,0001,101,10054,2000,0001,,0000050010,34,UN,4500000361,00030,61858.24,USD,2000,S,20250118,20250118,20250118,,
100,5000000900,2025,0001,101,10279,2000,0001,,0000050010,41,UN,4500000361,00040,58686.99,USD,2000,S,20250119,20250119,20250119,,
100,5000000901,2025,0001,101,10107,1000,0001,,0000050125,34,UN,4500000362,00010,9520.34,USD,1000,S,20250101,20250101,20250101,,
100,5000000902,2024,0001,101,80024,1000,0001,,0000050125,5,AU,4500000362,00020,627.8,USD,1000,S,20241230,20241230,20241230,,
100,5000000903,2024,0001,101,30016,1000,0001,,0000050125,32,L,4500000362,00030,2502.08,USD,1000,S,20241229,20241229,20241229,,
100,5000000904,2024,0001,101,10196,1000,0001,,0000050210,12,UN,4500000363,00010,3317.04,USD,1000,S,20241231,20241231,20241231,,
100,5000000905,2024,0001,101,10165,1000,0001,,0000050210,19,UN,4500000363,00020,6881.23,USD,1000,S,20241230,20241230,20241230,,
100,5000000906,2025,0001,101,10073,2000,0001,,0000050199,43,UN,4500000364,00010,10211.21,USD,2000,S,20250101,20250101,20250101,,
100,5000000907,2024,0001,101,10002,2000,0001,,0000050199,32,UN,4500000364,00020,21676.8,USD,2000,S,20241230,20241230,20241230,,
100,5000000908,2025,0001,101,80019,1000,0001,,0000050010,22,AU,4500000365,00010,41573.84,USD,1000,S,20250118,20250118,20250118,,
100,5000000909,2025,0001,101,10026,2000,0001,,0000050010,29,UN,4500000366,00010,39266.0,USD,2000,S,20250120,20250120,20250120,,
100,5000000910,2025,0001,101,30028,1000,0001,,0000050038,12,L,4500000367,00010,604.08,USD,1000,S,20250103,20250103,20250103,,
100,5000000911,2025,0001,101,10263,2000,0001,,0000050173,3,UN,4500000368,00010,2187.24,USD,2000,S,20250105,20250105,20250105,,
100,5000000912,2025,0001,101,10223,2000,0001,,0000050173,17,UN,4500000368,00020,9321.78,USD,2000,S,20250103,20250103,20250103,,
100,5000000913,2025,0001,101,10270,2000,0001,,0000050173,47,UN,4500000368,00030,35987.9,USD,2000,S,20250105,20250105,20250105,,
100,5000000914,2025,0001,101,10138,2000,0001,,0000050173,8,UN,4500000368,00040,1550.48,USD,2000,S,20250108,20250108,20250108,,
100,5000000915,2025,0001,101,10168,1000,0001,,0000050071,28,UN,4500000369,00010,16029.44,USD,1000,S,20250106,20250106,20250106,,
100,5000000916,2025,0001,101,10289,1000,0001,,0000050191,4,UN,4500000370,00010,2311.68,USD,1000,S,20250106,20250106,20250106,,
100,5000000917,2025,0001,101,30027,1000,0001,,0000050191,20,L,4500000370,00020,9889.8,USD,1000,S,20250106,20250106,20250106,,
100,5000000918,2025,0001,101,10257,2000,0001,,0000050081,8,UN,4500000371,00010,2141.12,USD,2000,S,20250108,20250108,20250108,,
100,5000000919,2025,0001,101,10003,2000,0001,,0000050081,49,UN,4500000371,00020,5540.43,USD,2000,S,20250112,20250112,20250112,,
100,5000000920,2025,0001,101,10262,2000,0001,,0000050081,24,UN,4500000371,00030,13680.72,USD,2000,S,20250109,20250109,20250109,,
100,5000000921,2025,0001,101,10164,1000,0001,,0000050145,10,UN,4500000372,00010,542.9,USD,1000,S,20250107,20250107,20250107,,
100,5000000922,2025,0001,101,10083,1000,0001,,0000050145,46,UN,4500000372,00020,3353.4,USD,1000,S,20250110,20250110,20250110,,
100,5000000923,2025,0001,101,10154,1000,0001,,0000050145,3,UN,4500000372,00030,492.33,USD,1000,S,20250111,20250111,20250111,,
100,5000000924,2025,0001,101,10259,1000,0001,,0000050145,42,UN,4500000372,00040,11635.68,USD,1000,S,20250109,20250109,20250109,,
100,5000000925,2025,0001,101,10278,2000,0001,,0000050206,5,UN,4500000373,00010,2841.35,USD,2000,S,20250109,20250109,20250109,,
100,5000000926,2025,0001,101,10237,2000,0001,,0000050206,12,UN,4500000373,00020,9055.44,USD,2000,S,20250112,20250112,20250112,,
100,5000000927,2025,0001,101,10063,2000,0001,,0000050206,16,UN,4500000373,00030,8744.96,USD,2000,S,20250111,20250111,20250111,,
100,5000000928,2025,0001,101,30005,1000,0001,,0000050213,41,L,4500000374,00010,19784.14,USD,1000,S,20250111,20250111,20250111,,
100,5000000929,2025,0001,101,10097,1000,0001,,0000050213,10,UN,4500000374,00020,5894.9,USD,1000,S,20250113,20250113,20250113,,
100,5000000930,2025,0001,101,80035,1000,0001,,0000050213,2,AU,4500000374,00030,1438.64,USD,1000,S,20250109,20250109,20250109,,
100,5000000931,2025,0001,101,10004,1000,0001,,0000050111,50,UN,4500000375,00010,10687.0,USD,1000,S,20250111,20250111,20250111,,
100,5000000932,2025,0001,101,10002,1000,0001,,0000050111,12,UN,4500000375,00020,6585.96,USD,1000,S,20250115,20250115,20250115,,
100,5000000933,2025,0001,101,10000,1000,0001,,0000050111,47,UN,4500000375,00030,8123.95,USD,1000,S,20250115,20250115,20250115,,
100,5000000934,2025,0001,101,10002,1000,0001,,0000050111,26,UN,4500000375,00040,5635.24,USD,1000,S,20250113,20250113,20250113,,
100,5000000935,2025,0001,101,10126,1000,0001,,0000050005,49,UN,4500000376,00010,34832.14,USD,1000,S,20250112,20250112,20250112,,
100,5000000936,2025,0001,101,10123,1000,0001,,0000050005,35,UN,4500000376,00020,12877.55,USD,1000,S,20250117,20250117,20250117,,
100,5000000937,2025,0001,101,10020,1000,0001,,0000050005,29,UN,4500000376,00030,11761.53,USD,1000,S,20250111,20250111,20250111,,
100,5000000938,2025,0001,101,10154,2000,0001,,0000050218,4,UN,4500000377,00010,3114.04,USD,2000,S,20250117,20250117,20250117,,
100,5000000939,2025,0001,101,10255,2000,0001,,0000050218,32,UN,4500000377,00020,22318.08,USD,2000,S,20250112,20250112,20250112,,
100,5000000940,2025,0001,101,10020,2000,0001,,0000050218,29,UN,4500000377,00030,15593.88,USD,2000,S,20250113,20250113,20250113,,
100,5000000941,2025,0001,101,10149,2000,0001,,0000050218,45,UN,4500000377,00040,3996.9,USD,2000,S,20250113,20250113,20250113,,
100,5000000942,2025,0001,101,10001,2000,0001,,0000050037,19,UN,4500000378,00010,14790.55,USD,2000,S,20250119,20250119,20250119,,
100,5000000943,2025,0001,101,10001,2000,0001,,0000050037,23,UN,4500000378,00020,7103.78,USD,2000,S,20250116,20250116,20250116,,
100,5000000944,2025,0001,101,10002,2000,0001,,0000050037,19,UN,4500000378,00030,16279.58,USD,2000,S,20250116,20250116,20250116,,
100,5000000945,2025,0001,101,10004,2000,0001,,0000050037,38,UN,4500000378,00040,25225.16,USD,2000,S,20250117,20250117,20250117,,
100,5000000946,2025,0001,101,10282,2000,0001,,0000050094,11,UN,4500000379,00010,7109.08,USD,2000,S,20250118,20250118,20250118,,
100,5000000947,2025,0001,101,10264,1000,0001,,0000050235,2,UN,4500000380,00010,817.16,USD,1000,S,20250120,20250120,20250120,,
100,5000000948,2025,0001,101,10020,1000,0001,,0000050235,18,UN,4500000380,00020,3338.64,USD,1000,S,20250116,20250116,20250116,,
100,5000000949,2025,0001,101,10180,1000,0001,,0000050235,30,UN,4500000380,00030,18898.5,USD,1000,S,20250116,20250116,20250116,,
100,5000000950,2025,0001,101,10040,1000,0001,,0000050235,34,UN,4500000380,00040,17362.1,USD,1000,S,20250117,20250117,20250117,,
100,5000000951,2025,0001,101,80033,2000,0001,,0000050296,13,AU,4500000381,00010,3757.78,USD,2000,S,20250118,20250118,20250118,,
100,5000000952,2025,0001,101,10253,2000,0001,,0000050003,31,UN,4500000382,00010,10267.82,USD,2000,S,20250122,20250122,20250122,,
100,5000000953,2025,0001,101,10101,2000,0001,,0000050295,23,UN,4500000383,00010,9017.15,USD,2000,S,20250122,20250122,20250122,,
100,5000000954,2025,0001,101,10213,2000,0001,,0000050295,46,UN,4500000383,00020,35357.44,USD,2000,S,20250119,20250119,20250119,,
100,5000000955,2025,0001,101,30043,2000,0001,,0000050295,5,L,4500000383,00030,1141.3,USD,2000,S,20250118,20250118,20250118,,
100,5000000956,2025,0001,101,10166,2000,0001,,0000050295,38,UN,4500000383,00040,12114.4,USD,2000,S,20250122,20250122,20250122,,
100,5000000957,2025,0001,101,10189,2000,0001,,0000050142,38,UN,4500000384,00010,11385.18,USD,2000,S,20250119,20250119,20250119,,
100,5000000958,2025,0001,101,10100,2000,0001,,0000050142,13,UN,4500000384,00020,7552.87,USD,2000,S,20250124,20250124,20250124,,
100,5000000959,2025,0001,101,80037,2000,0001,,0000050049,45,AU,4500000385,00010,14210.55,USD,2000,S,20250125,20250125,20250125,,
100,5000000960,2025,0001,101,30010,2000,0001,,0000050049,7,L,4500000385,00020,486.01,USD,2000,S,20250123,20250123,20250123,,
100,5000000961,2025,0001,101,30025,1000,0001,,0000050219,39,L,4500000386,00010,2237.04,USD,1000,S,20250127,20250127,20250127,,
100,5000000962,2025,0001,101,10171,1000,0001,,0000050219,47,UN,4500000386,00020,3423.01,USD,1000,S,20250121,20250121,20250121,,
100,5000000963,2025,0001,101,10251,1000,0001,,0000050219,16,UN,4500000386,00030,6759.52,USD,1000,S,20250122,20250122,20250122,,
100,5000000964,2025,0001,101,10020,2000,0001,,0000050249,46,UN,4500000387,00010,9155.84,USD,2000,S,20250128,20250128,20250128,,
100,5000000965,2025,0001,101,80047,2000,0001,,0000050249,12,AU,4500000387,00020,2548.32,USD,2000,S,20250128,20250128,20250128,,
100,5000000966,2025,0001,101,10279,2000,0001,,0000050249,8,UN,4500000387,00030,1239.6,USD,2000,S,20250122,20250122,20250122,,
100,5000000967,2025,0001,101,10225,2000,0001,,0000050249,5,UN,4500000387,00040,3575.65,USD,2000,S,20250128,20250128,20250128,,
100,5000000968,2025,0001,101,80045,1000,0001,,0000050180,29,AU,4500000388,00010,17582.41,USD,1000,S,20250129,20250129,20250129,,
100,5000000969,2025,0001,101,30033,1000,0001,,0000050180,21,L,4500000388,00020,14867.79,USD,1000,S,20250129,20250129,20250129,,
100,5000000970,2025,0001,101,10061,1000,0001,,0000050180,5,UN,4500000388,00030,3636.85,USD,1000,S,20250126,20250126,20250126,,
100,5000000971,2025,0001,101,10036,1000,0001,,0000050254,6,UN,4500000389,00010,1676.16,USD,1000,S,20250130,20250130,20250130,,
100,5000000972,2025,0001,101,10105,1000,0001,,0000050254,16,UN,4500000389,00020,12686.4,USD,1000,S,20250124,20250124,20250124,,
100,5000000973,2025,0001,101,10221,2000,0001,,0000050082,47,UN,4500000390,00010,29381.58,USD,2000,S,20250131,20250131,20250131,,
100,5000000974,2025,0001,101,10260,1000,0001,,0000050120,2,UN,4500000391,00010,465.18,USD,1000,S,20250129,20250129,20250129,,
100,5000000975,2025,0001,101,10002,1000,0001,,0000050022,5,UN,4500000392,00010,3478.9,USD,1000,S,20250127,20250127,20250127,,
100,5000000976,2025,0001,101,10004,1000,0001,,0000050022,6,UN,4500000392,00020,2777.76,USD,1000,S,20250128,20250128,20250128,,
100,5000000977,2025,0001,101,80028,2000,0001,,0000050281,41,AU,4500000393,00010,7940.47,USD,2000,S,20250203,20250203,20250203,,
100,5000000978,2025,0001,101,10032,2000,0001,,0000050281,19,UN,4500000393,00020,9042.1,USD,2000,S,20250201,20250201,20250201,,
100,5000000979,2025,0001,101,10244,2000,0001,,0000050281,1,UN,4500000393,00030,207.22,USD,2000,S,20250129,20250129,20250129,,
100,5000000980,2025,0001,101,10010,2000,0001,,0000050281,18,UN,4500000393,00040,3434.04,USD,2000,S,20250130,20250130,20250130,,
100,5000000981,2025,0001,101,10022,1000,0001,,0000050157,27,UN,4500000394,00010,8664.84,USD,1000,S,20250204,20250204,20250204,,
100,5000000982,2025,0001,101,10000,1000,0001,,0000050033,13,UN,4500000395,00010,2206.88,USD,1000,S,20250201,20250201,20250201,,
100,5000000983,2025,0001,101,10002,1000,0001,,0000050033,22,UN,4500000395,00020,20328.88,USD,1000,S,20250202,20250202,20250202,,
100,5000000984,2025,0001,101,10004,1000,0001,,0000050033,20,UN,4500000395,00030,3596.8,USD,1000,S,20250204,20250204,20250204,,
100,5000000985,2025,0001,101,10066,1000,0001,,0000050182,43,UN,4500000396,00010,4893.83,USD,1000,S,20250203,20250203,20250203,,
100,5000000986,2025,0001,101,30049,1000,0001,,0000050182,5,L,4500000396,00020,2915.4,USD,1000,S,20250206,20250206,20250206,,
100,5000000987,2025,0001,101,30041,1000,0001,,0000050182,39,L,4500000396,00030,28018.38,USD,1000,S,20250204,20250204,20250204,,
100,5000000988,2025,0001,101,10298,1000,0001,,0000050182,36,UN,4500000396,00040,15213.96,USD,1000,S,20250204,20250204,20250204,,
100,5000000989,2025,0001,101,10111,2000,0001,,0000050224,33,UN,4500000397,00010,13539.57,USD,2000,S,20250206,20250206,20250206,,
100,5000000990,2025,0001,101,80014,1000,0001,,0000050272,30,AU,4500000398,00010,15972.6,USD,1000,S,20250208,20250208,20250208,,
100,5000000991,2025,0001,101,10082,1000,0001,,0000050272,3,UN,4500000398,00020,774.9,USD,1000,S,20250205,20250205,20250205,,
100,5000000992,2025,0001,101,10261,1000,0001,,0000050129,6,UN,4500000399,00010,3203.4,USD,1000,S,20250209,20250209,20250209,,
100,5000000993,2025,0001,101,10233,1000,0001,,0000050129,47,UN,4500000399,00020,10222.97,USD,1000,S,20250203,20250203,20250203,,
100,5000000994,2025,0001,101,10275,1000,0001,,0000050129,36,UN,4500000399,00030,26068.32,USD,1000,S,20250203,20250203,20250203,,
100,5000000995,2025,0001,101,10255,1000,0001,,0000050129,38,UN,4500000399,00040,20633.62,USD,1000,S,20250209,20250209,20250209,,
100,5000000996,2025,0001,101,10163,1000,0001,,0000050054,33,UN,4500000400,00010,9853.47,USD,1000,S,20250205,20250205,20250205,,
100,5000000997,2025,0001,101,10291,1000,0001,,0000050054,7,UN,4500000400,00020,4377.94,USD,1000,S,20250208,20250208,20250208,,
100,5000000998,2025,0001,101,80026,1000,0001,,0000050054,21,AU,4500000400,00030,4805.22,USD,1000,S,20250207,20250207,20250207,,
100,5000000999,2025,0001,101,30018,1000,0001,,0000050054,9,L,4500000400,00040,672.57,USD,1000,S,20250206,20250206,20250206,,
100,5000001000,2025,0001,101,80045,1000,0001,,0000050298,37,AU,4500000401,00010,10624.55,USD,1000,S,20250205,20250205,20250205,,
100,5000001001,2025,0001,101,10071,2000,0001,,0000050215,4,UN,4500000402,00010,2416.64,USD,2000,S,20250211,20250211,20250211,,
100,5000001002,2025,0001,101,10002,2000,0001,,0000050095,44,UN,4500000403,00010,28335.56,USD,2000,S,20250212,20250212,20250212,,
100,5000001003,2025,0001,101,10002,2000,0001,,0000050095,49,UN,4500000403,00020,12599.86,USD,2000,S,20250209,20250209,20250209,,
100,5000001004,2025,0001,101,10002,2000,0001,,0000050095,19,UN,4500000403,00030,17162.32,USD,2000,S,20250213,20250213,20250213,,
100,5000001005,2025,0001,101,80029,2000,0001,,0000050233,46,AU,4500000404,00010,33263.52,USD,2000,S,20250209,20250209,20250209,,
100,5000001006,2025,0001,101,10054,2000,0001,,0000050233,49,UN,4500000404,00020,36443.26,USD,2000,S,20250213,20250213,20250213,,
100,5000001007,2025,0001,101,10253,2000,0001,,0000050011,49,UN,4500000405,00010,38094.07,USD,2000,S,20250209,20250209,20250209,,
100,5000001008,2025,0001,101,10088,2000,0001,,0000050011,19,UN,4500000405,00020,6686.1,USD,2000,S,20250214,20250214,20250214,,
100,5000001009,2025,0001,101,10227,2000,0001,,0000050011,24,UN,4500000405,00030,13236.0,USD,2000,S,20250213,20250213,20250213,,
100,5000001010,2025,0001,101,10247,1000,0001,,0000050159,6,UN,4500000406,00010,2648.16,USD,1000,S,20250212,20250212,20250212,,
100,5000001011,2025,0001,101,10139,1000,0001,,0000050159,10,UN,4500000406,00020,7699.5,USD,1000,S,20250211,20250211,20250211,,
100,5000001012,2025,0001,101,30044,1000,0001,,0000050159,19,L,4500000406,00030,5233.74,USD,1000,S,20250213,20250213,20250213,,
100,5000001013,2025,0001,101,10030,1000,0001,,0000050159,45,UN,4500000406,00040,10983.15,USD,1000,S,20250214,20250214,20250214,,
100,5000001014,2025,0001,101,30048,1000,0001,,0000050060,1,L,4500000407,00010,223.2,USD,1000,S,20250212,20250212,20250212,,
100,5000001015,2025,0001,101,10167,1000,0001,,0000050060,30,UN,4500000407,00020,18972.6,USD,1000,S,20250216,20250216,20250216,,
100,5000001016,2025,0001,101,10146,1000,0001,,0000050060,43,UN,4500000407,00030,11623.76,USD,1000,S,20250217,20250217,20250217,,
100,5000001017,2025,0001,101,30036,1000,0001,,0000050060,2,L,4500000407,00040,795.38,USD,1000,S,20250212,20250212,20250212,,
100,5000001018,2025,0001,101,30036,2000,0001,,0000050131,14,L,4500000408,00010,7410.48,USD,2000,S,20250212,20250212,20250212,,
100,5000001019,2025,0001,101,10133,2000,0001,,0000050226,26,UN,4500000409,00010,17708.86,USD,2000,S,20250214,20250214,20250214,,
100,5000001020,2025,0001,101,10145,2000,0001,,0000050226,30,UN,4500000409,00020,2002.5,USD,2000,S,20250219,20250219,20250219,,
100,5000001021,2025,0001,101,10125,1000,0001,,0000050047,9,UN,4500000410,00010,2120.4,USD,1000,S,20250220,20250220,20250220,,
100,5000001022,2025,0001,101,10135,1000,0001,,0000050047,23,UN,4500000410,00020,13041.0,USD,1000,S,20250220,20250220,20250220,,
100,5000001023,2025,0001,101,10190,1000,0001,,0000050047,7,UN,4500000410,00030,3028.06,USD,1000,S,20250214,20250214,20250214,,
100,5000001024,2025,0001,101,10002,1000,0001,,0000050243,16,UN,4500000411,00010,13970.88,USD,1000,S,20250218,20250218,20250218,,
100,5000001025,2025,0001,101,10002,1000,0001,,0000050243,13,UN,4500000411,00020,9307.48,USD,1000,S,20250216,20250216,20250216,,
100,5000001026,2025,0001,101,10107,2000,0001,,0000050014,25,UN,4500000412,00010,3838.75,USD,2000,S,20250216,20250216,20250216,,
100,5000001027,2025,0001,101,80032,2000,0001,,0000050014,43,AU,4500000412,00020,7143.59,USD,2000,S,20250216,20250216,20250216,,
100,5000001028,2025,0001,101,10037,2000,0001,,0000050014,22,UN,4500000412,00030,5354.36,USD,2000,S,20250221,20250221,20250221,,
100,5000001029,2025,0001,101,10052,1000,0001,,0000050014,16,UN,4500000413,00010,9644.0,USD,1000,S,20250222,20250222,20250222,,
100,5000001030,2025,0001,101,10298,1000,0001,,0000050014,14,UN,4500000413,00020,1253.98,USD,1000,S,20250217,20250217,20250217,,
100,5000001031,2025,0001,101,10184,1000,0001,,0000050014,9,UN,4500000413,00030,1641.6,USD,1000,S,20250222,20250222,20250222,,
100,5000001032,2025,0001,101,10158,1000,0001,,0000050014,17,UN,4500000413,00040,2940.32,USD,1000,S,20250223,20250223,20250223,,
100,5000001033,2025,0001,101,10161,2000,0001,,0000050102,50,UN,4500000414,00010,18416.0,USD,2000,S,20250218,20250218,20250218,,
100,5000001034,2025,0001,101,10209,2000,0001,,0000050102,7,UN,4500000414,00020,5407.43,USD,2000,S,20250220,20250220,20250220,,
100,5000001035,2025,0001,101,30009,2000,0001,,0000050138,6,L,4500000415,00010,2702.7,USD,2000,S,20250225,20250225,20250225,,
100,5000001036,2025,0001,101,10168,2000,0001,,0000050138,21,UN,4500000415,00020,4352.04,USD,2000,S,20250225,20250225,20250225,,
100,5000001037,2025,0001,101,30046,2000,0001,,0000050138,21,L,4500000415,00030,9481.29,USD,2000,S,20250220,20250220,20250220,,
100,5000001038,2025,0001,101,10205,2000,0001,,0000050138,34,UN,4500000415,00040,4944.96,USD,2000,S,20250224,20250224,20250224,,
